Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2380131803,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Derek Carr (15819778) (LOCKED),Dalvin Cook (15819822) (LOCKED),James Robinson (15819838) (LOCKED),Nelson Agholor (15820116) (LOCKED),Calvin Ridley (15820060) (LOCKED),Henry Ruggs III (15820138) (LOCKED),Rob Gronkowski (15820362),Jordan Wilkins (15820036) (LOCKED),Saints (15820541),,1. Column A lists all of your contest entries for this draftgroup
2380131804,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Ryan Tannehill (15819777) (LOCKED),Dalvin Cook (15819822) (LOCKED),Josh Jacobs (15819830) (LOCKED),A.J. Brown (15820064) (LOCKED),Corey Davis (15820118) (LOCKED),Andy Isabella (15820324) (LOCKED),Mo Alie-Cox (15820400) (LOCKED),James Robinson (15819838) (LOCKED),Saints (15820541),,2. Your current lineup is listed next to each entry (blank for reservations)
2380131805,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Derek Carr (15819778) (LOCKED),Mike Davis (15819834) (LOCKED),Nyheim Hines (15819886) (LOCKED),Nelson Agholor (15820116) (LOCKED),Hunter Renfrow (15820152) (LOCKED),Calvin Ridley (15820060) (LOCKED),Travis Kelce (15820352),Kenyan Drake (15819866) (LOCKED),Dolphins (15820540) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2380131806,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Daniel Jones (15819782) (LOCKED),Dalvin Cook (15819822) (LOCKED),Nyheim Hines (15819886) (LOCKED),Tee Higgins (15820128) (LOCKED),Sterling Shepard (15820104) (LOCKED),Darius Slayton (15820114) (LOCKED),Travis Kelce (15820352),Zack Moss (15819880) (LOCKED),Rams (15820542),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2380131807,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Ryan Tannehill (15819777) (LOCKED),Mike Davis (15819834) (LOCKED),James Robinson (15819838) (LOCKED),A.J. Brown (15820064) (LOCKED),Corey Davis (15820118) (LOCKED),Michael Pittman Jr. (15820120) (LOCKED),Travis Kelce (15820352),Brian Hill (15819990) (LOCKED),Giants (15820543) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2380131808,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Ryan Tannehill (15819777) (LOCKED),Dalvin Cook (15819822) (LOCKED),Wayne Gallman Jr. (15819876) (LOCKED),A.J. Brown (15820064) (LOCKED),Michael Pittman Jr. (15820120) (LOCKED),Robert Woods (15820084),Jonnu Smith (15820368) (LOCKED),Brian Hill (15819990) (LOCKED),Saints (15820541),,
2380131809,NFL $2.5M Fantasy Football Millionaire [$1M to 1st],97091228,$10,Derek Carr (15819778) (LOCKED),Dalvin Cook (15819822) (LOCKED),Kareem Hunt (15819860) (LOCKED),Nelson Agholor (15820116) (LOCKED),Denzel Mims (15820174) (LOCKED),Calvin Ridley (15820060) (LOCKED),Darren Waller (15820354) (LOCKED),Wayne Gallman Jr. (15819876) (LOCKED),Bills (15820549) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2380132224,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Tom Brady (15819767),Mike Davis (15819834) (LOCKED),James Robinson (15819838) (LOCKED),Antonio Brown (15820086),Chris Godwin (15820078),Sammy Watkins (15820132),Darren Waller (15820354) (LOCKED),Jordan Wilkins (15820036) (LOCKED),Rams (15820542),,TE,Jared Cook (15820378),Jared Cook,15820378,TE/FLEX,3500,NO@DEN 11/29/2020 04:05PM ET,NO,8.17
2380132225,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Justin Herbert (15819766) (LOCKED),Nyheim Hines (15819886) (LOCKED),Kareem Hunt (15819860) (LOCKED),Keenan Allen (15820052) (LOCKED),Stefon Diggs (15820056) (LOCKED),Denzel Mims (15820174) (LOCKED),Hunter Henry (15820358) (LOCKED),Ronald Jones II (15819842),49ers (15820550),,WR,Richie James (15820172),Richie James,15820172,WR/FLEX,3500,SF@LAR 11/29/2020 04:05PM ET,SF,10.25
2380132226,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Patrick Mahomes (15819764),Mike Davis (15819834) (LOCKED),Brian Hill (15819990) (LOCKED),Gabriel Davis (15820258) (LOCKED),Chris Godwin (15820078),Tyreek Hill (15820054),Travis Kelce (15820352),Jordan Wilkins (15820036) (LOCKED),Colts (15820545) (LOCKED),,WR,N'Keal Harry (15820176) (LOCKED),N'Keal Harry,15820176,WR/FLEX,3400,In Progress,NE,7.21
2380132227,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Justin Herbert (15819766) (LOCKED),Mike Davis (15819834) (LOCKED),James Robinson (15819838) (LOCKED),Keenan Allen (15820052) (LOCKED),Cole Beasley (15820090) (LOCKED),Mike Williams (15820110) (LOCKED),Rob Gronkowski (15820362),Brian Hill (15819990) (LOCKED),49ers (15820550),,WR,Laviska Shenault Jr. (15820178) (LOCKED),Laviska Shenault Jr.,15820178,WR/FLEX,3300,In Progress,JAX,9.21
2380132228,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Derek Carr (15819778) (LOCKED),Mike Davis (15819834) (LOCKED),Nyheim Hines (15819886) (LOCKED),Stefon Diggs (15820056) (LOCKED),Hunter Renfrow (15820152) (LOCKED),Olamide Zaccheaus (15820158) (LOCKED),Darren Waller (15820354) (LOCKED),Alvin Kamara (15819826),Giants (15820543) (LOCKED),,TE,Gerald Everett (15820380),Gerald Everett,15820380,TE/FLEX,3300,SF@LAR 11/29/2020 04:05PM ET,LAR,7.27
2380132229,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Patrick Mahomes (15819764),Mike Davis (15819834) (LOCKED),James Robinson (15819838) (LOCKED),Chris Godwin (15820078),Mecole Hardman (15820144),Tee Higgins (15820128) (LOCKED),Travis Kelce (15820352),Nyheim Hines (15819886) (LOCKED),Broncos (15820559),,WR,Parris Campbell (15820180) (LOCKED),Parris Campbell,15820180,WR/FLEX,3200,In Progress,IND,7.35
2380132230,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Jared Goff (15819773),Mike Davis (15819834) (LOCKED),Josh Jacobs (15819830) (LOCKED),Richie James (15820172),Josh Reynolds (15820140),Robert Woods (15820084),Travis Kelce (15820352),James Robinson (15819838) (LOCKED),Colts (15820545) (LOCKED),,WR,Adam Humphries (15820182) (LOCKED),Adam Humphries,15820182,WR/FLEX,3200,In Progress,TEN,9.32
2380132231,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Patrick Mahomes (15819764),Nick Chubb (15819832) (LOCKED),Mike Davis (15819834) (LOCKED),Mike Evans (15820074),Mecole Hardman (15820144),Sammy Watkins (15820132),Darren Waller (15820354) (LOCKED),Nyheim Hines (15819886) (LOCKED),Chargers (15820555) (LOCKED),,TE,Trey Burton (15820382) (LOCKED),Trey Burton,15820382,TE/FLEX,3200,In Progress,IND,8.77
2380132232,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Baker Mayfield (15819785) (LOCKED),Mike Davis (15819834) (LOCKED),Brian Hill (15819990) (LOCKED),Keelan Cole Sr. (15820166) (LOCKED),Stefon Diggs (15820056) (LOCKED),Rashard Higgins (15820130) (LOCKED),Travis Kelce (15820352),Nick Chubb (15819832) (LOCKED),Rams (15820542),,WR,KhaDarel Hodge (15820184) (LOCKED),KhaDarel Hodge,15820184,WR/FLEX,3200,In Progress,CLE,3.68
2380132233,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Patrick Mahomes (15819764),Wayne Gallman Jr. (15819876) (LOCKED),James Robinson (15819838) (LOCKED),Antonio Brown (15820086),Tyreek Hill (15820054),Denzel Mims (15820174) (LOCKED),Travis Kelce (15820352),Jordan Wilkins (15820036) (LOCKED),Bills (15820549) (LOCKED),,DST,Giants  (15820543) (LOCKED),Giants ,15820543,DST,3200,In Progress,NYG,6.7
2380132234,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Derek Carr (15819778) (LOCKED),Mike Davis (15819834) (LOCKED),Brian Hill (15819990) (LOCKED),Nelson Agholor (15820116) (LOCKED),Keenan Allen (15820052) (LOCKED),Cooper Kupp (15820068),Darren Waller (15820354) (LOCKED),Kareem Hunt (15819860) (LOCKED),Bengals (15820552) (LOCKED),,TE,Cameron Brate (15820384),Cameron Brate,15820384,TE/FLEX,3200,KC@TB 11/29/2020 04:25PM ET,TB,4.74
2380132235,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Josh Allen (15819765) (LOCKED),Brian Hill (15819990) (LOCKED),Jordan Wilkins (15820036) (LOCKED),Keenan Allen (15820052) (LOCKED),Cole Beasley (15820090) (LOCKED),Chris Godwin (15820078),Travis Kelce (15820352),Devin Singletary (15819900) (LOCKED),Rams (15820542),,DST,Browns  (15820544) (LOCKED),Browns ,15820544,DST,3100,In Progress,CLE,7.1
2380132236,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Justin Herbert (15819766) (LOCKED),Nyheim Hines (15819886) (LOCKED),James Robinson (15819838) (LOCKED),Keenan Allen (15820052) (LOCKED),Cole Beasley (15820090) (LOCKED),Darius Slayton (15820114) (LOCKED),Hunter Henry (15820358) (LOCKED),Clyde Edwards-Helaire (15819836),Vikings (15820556) (LOCKED),,WR,Jalen Guyton (15820188) (LOCKED),Jalen Guyton,15820188,WR/FLEX,3100,In Progress,LAC,6.24
2380132237,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Derek Carr (15819778) (LOCKED),Nick Chubb (15819832) (LOCKED),Mike Davis (15819834) (LOCKED),Keenan Allen (15820052) (LOCKED),Hunter Renfrow (15820152) (LOCKED),Henry Ruggs III (15820138) (LOCKED),Travis Kelce (15820352),Brian Hill (15819990) (LOCKED),Cardinals (15820546) (LOCKED),,TE,Irv Smith Jr. (15820386) (LOCKED),Irv Smith Jr.,15820386,TE/FLEX,3100,In Progress,MIN,5.24
2380132238,NFL $150K mini-MAX [150 Entry Max],97183250,$0.50,Teddy Bridgewater (15819769) (LOCKED),Nick Chubb (15819832) (LOCKED),Josh Jacobs (15819830) (LOCKED),Robby Anderson (15820076) (LOCKED),Olabisi Johnson (15820192) (LOCKED),DJ Moore (15820072) (LOCKED),Travis Kelce (15820352),Nyheim Hines (15819886) (LOCKED),Raiders (15820557) (LOCKED),,WR,Tre'Quan Smith (15820186),Tre'Quan Smith,15820186,WR/FLEX,3100,NO@DEN 11/29/2020 04:05PM ET,NO,8.28
,,,,,,,,,,,,,,DST,Ravens  (15847594),Ravens ,15847594,DST,3100,Postponed,BAL,9.8
,,,,,,,,,,,,,,WR,Marcus Johnson (15820338) (LOCKED),Marcus Johnson,15820338,WR/FLEX,3000,In Progress,IND,6.07
,,,,,,,,,,,,,,WR,DeMichael Harris (15820340) (LOCKED),DeMichael Harris,15820340,WR/FLEX,3000,In Progress,IND,5.38
,,,,,,,,,,,,,,WR,Dezmon Patmon (15820342) (LOCKED),Dezmon Patmon,15820342,WR/FLEX,3000,In Progress,IND,0
,,,,,,,,,,,,,,WR,Ashton Dulin (15820344) (LOCKED),Ashton Dulin,15820344,WR/FLEX,3000,In Progress,IND,1.43
,,,,,,,,,,,,,,WR,Kalif Raymond (15820346) (LOCKED),Kalif Raymond,15820346,WR/FLEX,3000,In Progress,TEN,3.04
,,,,,,,,,,,,,,WR,Cameron Batson (15820348) (LOCKED),Cameron Batson,15820348,WR/FLEX,3000,In Progress,TEN,2.82
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (15820350) (LOCKED),Nick Westbrook-Ikhine,15820350,WR/FLEX,3000,In Progress,TEN,1.08
,,,,,,,,,,,,,,DST,Colts  (15820545) (LOCKED),Colts ,15820545,DST,3000,In Progress,IND,10.5
,,,,,,,,,,,,,,WR,Isaiah Ford (15820190) (LOCKED),Isaiah Ford,15820190,WR/FLEX,3000,In Progress,NE,6.07
,,,,,,,,,,,,,,WR,Andy Isabella (15820324) (LOCKED),Andy Isabella,15820324,WR/FLEX,3000,In Progress,ARI,4.98
,,,,,,,,,,,,,,WR,KeeSean Johnson (15820326) (LOCKED),KeeSean Johnson,15820326,WR/FLEX,3000,In Progress,ARI,2.95
,,,,,,,,,,,,,,WR,Trent Sherfield (15820328) (LOCKED),Trent Sherfield,15820328,WR/FLEX,3000,In Progress,ARI,0.32
,,,,,,,,,,,,,,WR,Donte Moncrief (15820330) (LOCKED),Donte Moncrief,15820330,WR/FLEX,3000,In Progress,NE,2.5
,,,,,,,,,,,,,,WR,Gunner Olszewski (15820332) (LOCKED),Gunner Olszewski,15820332,WR/FLEX,3000,In Progress,NE,0.74
,,,,,,,,,,,,,,WR,Matthew Slater (15820334) (LOCKED),Matthew Slater,15820334,WR/FLEX,3000,In Progress,NE,0
,,,,,,,,,,,,,,WR,Quincy Adeboyejo (15820336) (LOCKED),Quincy Adeboyejo,15820336,WR/FLEX,3000,In Progress,NE,0
,,,,,,,,,,,,,,WR,Chris Conley (15820308) (LOCKED),Chris Conley,15820308,WR/FLEX,3000,In Progress,JAX,6.62
,,,,,,,,,,,,,,WR,Collin Johnson (15820310) (LOCKED),Collin Johnson,15820310,WR/FLEX,3000,In Progress,JAX,2.84
,,,,,,,,,,,,,,WR,Terry Godwin (15820312) (LOCKED),Terry Godwin,15820312,WR/FLEX,3000,In Progress,JAX,0
,,,,,,,,,,,,,,WR,Dede Westbrook (15820314) (LOCKED),Dede Westbrook,15820314,WR/FLEX,3000,In Progress,JAX,0.2
,,,,,,,,,,,,,,WR,Donovan Peoples-Jones (15820316) (LOCKED),Donovan Peoples-Jones,15820316,WR/FLEX,3000,In Progress,CLE,2.6
,,,,,,,,,,,,,,WR,Taywan Taylor (15820318) (LOCKED),Taywan Taylor,15820318,WR/FLEX,3000,In Progress,CLE,0
,,,,,,,,,,,,,,WR,Odell Beckham Jr. (15820320) (LOCKED),Odell Beckham Jr.,15820320,WR/FLEX,3000,In Progress,CLE,12.40
,,,,,,,,,,,,,,WR,JoJo Natson (15820322) (LOCKED),JoJo Natson,15820322,WR/FLEX,3000,In Progress,CLE,0.1
,,,,,,,,,,,,,,WR,Braxton Berrios (15820294) (LOCKED),Braxton Berrios,15820294,WR/FLEX,3000,In Progress,NYJ,5.96
,,,,,,,,,,,,,,WR,Jeff Smith (15820296) (LOCKED),Jeff Smith,15820296,WR/FLEX,3000,In Progress,NYJ,4.93
,,,,,,,,,,,,,,WR,Vyncint Smith (15820298) (LOCKED),Vyncint Smith,15820298,WR/FLEX,3000,In Progress,NYJ,0.77
,,,,,,,,,,,,,,WR,Chris Hogan (15820300) (LOCKED),Chris Hogan,15820300,WR/FLEX,3000,In Progress,NYJ,5.16
,,,,,,,,,,,,,,WR,Mack Hollins (15820302) (LOCKED),Mack Hollins,15820302,WR/FLEX,3000,In Progress,MIA,2.22
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (15820304) (LOCKED),Lynn Bowden Jr.,15820304,WR/FLEX,3000,In Progress,MIA,0.6
,,,,,,,,,,,,,,WR,Antonio Callaway (15820306) (LOCKED),Antonio Callaway,15820306,WR/FLEX,3000,In Progress,MIA,2.3
,,,,,,,,,,,,,,WR,Bryan Edwards (15820284) (LOCKED),Bryan Edwards,15820284,WR/FLEX,3000,In Progress,LV,3.72
,,,,,,,,,,,,,,WR,Zay Jones (15820286) (LOCKED),Zay Jones,15820286,WR/FLEX,3000,In Progress,LV,4.58
,,,,,,,,,,,,,,WR,Tyrell Williams (15820288) (LOCKED),Tyrell Williams,15820288,WR/FLEX,3000,In Progress,LV,0
,,,,,,,,,,,,,,WR,Christian Blake (15820290) (LOCKED),Christian Blake,15820290,WR/FLEX,3000,In Progress,ATL,3.36
,,,,,,,,,,,,,,WR,Brandon Powell (15820292) (LOCKED),Brandon Powell,15820292,WR/FLEX,3000,In Progress,ATL,1.57
,,,,,,,,,,,,,,WR,Austin Mack (15820266) (LOCKED),Austin Mack,15820266,WR/FLEX,3000,In Progress,NYG,4.73
,,,,,,,,,,,,,,WR,C.J. Board (15820268) (LOCKED),C.J. Board,15820268,WR/FLEX,3000,In Progress,NYG,2.27
,,,,,,,,,,,,,,WR,Dante Pettis (15820270) (LOCKED),Dante Pettis,15820270,WR/FLEX,3000,In Progress,NYG,-0.25
,,,,,,,,,,,,,,WR,David Sills (15820272) (LOCKED),David Sills,15820272,WR/FLEX,3000,In Progress,NYG,0
,,,,,,,,,,,,,,WR,Cody Core (15820274) (LOCKED),Cody Core,15820274,WR/FLEX,3000,In Progress,NYG,0
,,,,,,,,,,,,,,WR,Auden Tate (15820276) (LOCKED),Auden Tate,15820276,WR/FLEX,3000,In Progress,CIN,4.14
,,,,,,,,,,,,,,WR,Mike Thomas (15820278) (LOCKED),Mike Thomas,15820278,WR/FLEX,3000,In Progress,CIN,3.91
,,,,,,,,,,,,,,WR,Alex Erickson (15820280) (LOCKED),Alex Erickson,15820280,WR/FLEX,3000,In Progress,CIN,0.36
,,,,,,,,,,,,,,WR,John Ross III (15820282) (LOCKED),John Ross III,15820282,WR/FLEX,3000,In Progress,CIN,1.85
,,,,,,,,,,,,,,WR,Tyron Johnson (15820252) (LOCKED),Tyron Johnson,15820252,WR/FLEX,3000,In Progress,LAC,5.28
,,,,,,,,,,,,,,WR,K.J. Hill (15820254) (LOCKED),K.J. Hill,15820254,WR/FLEX,3000,In Progress,LAC,0.41
,,,,,,,,,,,,,,WR,Joe Reed (15820256) (LOCKED),Joe Reed,15820256,WR/FLEX,3000,In Progress,LAC,1.11
,,,,,,,,,,,,,,WR,Gabriel Davis (15820258) (LOCKED),Gabriel Davis,15820258,WR/FLEX,3000,In Progress,BUF,6.45
,,,,,,,,,,,,,,WR,Isaiah McKenzie (15820260) (LOCKED),Isaiah McKenzie,15820260,WR/FLEX,3000,In Progress,BUF,5.22
,,,,,,,,,,,,,,WR,Andre Roberts (15820262) (LOCKED),Andre Roberts,15820262,WR/FLEX,3000,In Progress,BUF,0.29
,,,,,,,,,,,,,,WR,Isaiah Hodgins (15820264) (LOCKED),Isaiah Hodgins,15820264,WR/FLEX,3000,In Progress,BUF,0
,,,,,,,,,,,,,,TE,Dawson Knox (15820388) (LOCKED),Dawson Knox,15820388,TE/FLEX,3000,In Progress,BUF,3.58
,,,,,,,,,,,,,,WR,Olabisi Johnson (15820192) (LOCKED),Olabisi Johnson,15820192,WR/FLEX,3000,In Progress,MIN,2.31
,,,,,,,,,,,,,,WR,Brandon Zylstra (15820236) (LOCKED),Brandon Zylstra,15820236,WR/FLEX,3000,In Progress,CAR,2.6
,,,,,,,,,,,,,,WR,Pharoh Cooper (15820238) (LOCKED),Pharoh Cooper,15820238,WR/FLEX,3000,In Progress,CAR,0.22
,,,,,,,,,,,,,,WR,Keith Kirkwood (15820240) (LOCKED),Keith Kirkwood,15820240,WR/FLEX,3000,In Progress,CAR,2.3
,,,,,,,,,,,,,,WR,Omar Bayless (15820242) (LOCKED),Omar Bayless,15820242,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Chad Beebe (15820244) (LOCKED),Chad Beebe,15820244,WR/FLEX,3000,In Progress,MIN,1.9
,,,,,,,,,,,,,,WR,Dan Chisena (15820246) (LOCKED),Dan Chisena,15820246,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,K.J. Osborn (15820248) (LOCKED),K.J. Osborn,15820248,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,Tajae Sharpe (15820250) (LOCKED),Tajae Sharpe,15820250,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,Deonte Harris (15820194),Deonte Harris,15820194,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,NO,5.41
,,,,,,,,,,,,,,WR,Marquez Callaway (15820224),Marquez Callaway,15820224,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,NO,4.77
,,,,,,,,,,,,,,WR,Bennie Fowler III (15820226),Bennie Fowler III,15820226,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,NO,1.55
,,,,,,,,,,,,,,WR,DaeSean Hamilton (15820228),DaeSean Hamilton,15820228,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,DEN,5.56
,,,,,,,,,,,,,,WR,Diontae Spencer (15820230),Diontae Spencer,15820230,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,DEN,0.37
,,,,,,,,,,,,,,WR,Tyrie Cleveland (15820232),Tyrie Cleveland,15820232,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,DEN,0.34
,,,,,,,,,,,,,,WR,Courtland Sutton (15820234),Courtland Sutton,15820234,WR/FLEX,3000,NO@DEN 11/29/2020 04:05PM ET,DEN,9.6
,,,,,,,,,,,,,,WR,Trent Taylor (15820210),Trent Taylor,15820210,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,SF,1.86
,,,,,,,,,,,,,,WR,River Cracraft (15820212),River Cracraft,15820212,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,SF,1.65
,,,,,,,,,,,,,,WR,Jalen Hurd (15820214),Jalen Hurd,15820214,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,SF,0
,,,,,,,,,,,,,,WR,Chris Thompson (15820216),Chris Thompson,15820216,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,SF,0
,,,,,,,,,,,,,,WR,Van Jefferson Jr. (15820218),Van Jefferson Jr.,15820218,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,LAR,3.47
,,,,,,,,,,,,,,WR,Nsimba Webster (15820220),Nsimba Webster,15820220,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,LAR,0
,,,,,,,,,,,,,,WR,Trishton Jackson (15820222),Trishton Jackson,15820222,WR/FLEX,3000,SF@LAR 11/29/2020 04:05PM ET,LAR,0
,,,,,,,,,,,,,,WR,Scotty Miller (15820196),Scotty Miller,15820196,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,TB,8.48
,,,,,,,,,,,,,,WR,Tyler Johnson (15820198),Tyler Johnson,15820198,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,TB,4.83
,,,,,,,,,,,,,,WR,Justin Watson (15820200),Justin Watson,15820200,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,TB,2.73
,,,,,,,,,,,,,,WR,Jaydon Mickens (15820202),Jaydon Mickens,15820202,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,TB,1.42
,,,,,,,,,,,,,,WR,John Franklin III (15820204),John Franklin III,15820204,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,TB,0
,,,,,,,,,,,,,,WR,Byron Pringle (15820206),Byron Pringle,15820206,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,KC,3.69
,,,,,,,,,,,,,,WR,Gehrig Dieter (15820208),Gehrig Dieter,15820208,WR/FLEX,3000,KC@TB 11/29/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,WR,Miles Boykin (15847565),Miles Boykin,15847565,WR/FLEX,3000,Postponed,BAL,4.41
,,,,,,,,,,,,,,WR,Devin Duvernay (15847567),Devin Duvernay,15847567,WR/FLEX,3000,Postponed,BAL,4.3
,,,,,,,,,,,,,,WR,James Proche (15847569),James Proche,15847569,WR/FLEX,3000,Postponed,BAL,0.24
,,,,,,,,,,,,,,WR,Chris Moore (15847571),Chris Moore,15847571,WR/FLEX,3000,Postponed,BAL,0
,,,,,,,,,,,,,,WR,Antoine Wesley (15847573),Antoine Wesley,15847573,WR/FLEX,3000,Postponed,BAL,0
,,,,,,,,,,,,,,WR,DeAndrew White (15847575),DeAndrew White,15847575,WR/FLEX,3000,Postponed,BAL,0
,,,,,,,,,,,,,,WR,James Washington (15847577),James Washington,15847577,WR/FLEX,3000,Postponed,PIT,6.34
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15847579),Ray-Ray McCloud III,15847579,WR/FLEX,3000,Postponed,PIT,2.75
,,,,,,,,,,,,,,TE,Dan Arnold (15820390) (LOCKED),Dan Arnold,15820390,TE/FLEX,2900,In Progress,ARI,4.38
,,,,,,,,,,,,,,DST,Cardinals  (15820546) (LOCKED),Cardinals ,15820546,DST,2900,In Progress,ARI,5.7
,,,,,,,,,,,,,,TE,Tyler Kroft (15820394) (LOCKED),Tyler Kroft,15820394,TE/FLEX,2900,In Progress,BUF,5.99
,,,,,,,,,,,,,,TE,Ross Dwelley (15820392),Ross Dwelley,15820392,TE/FLEX,2900,SF@LAR 11/29/2020 04:05PM ET,SF,3.8
,,,,,,,,,,,,,,TE,Chris Herndon (15820398) (LOCKED),Chris Herndon,15820398,TE/FLEX,2800,In Progress,NYJ,4.16
,,,,,,,,,,,,,,TE,Kyle Rudolph (15820396) (LOCKED),Kyle Rudolph,15820396,TE/FLEX,2800,In Progress,MIN,5.26
,,,,,,,,,,,,,,DST,Buccaneers  (15820547),Buccaneers ,15820547,DST,2800,KC@TB 11/29/2020 04:25PM ET,TB,7.82
,,,,,,,,,,,,,,TE,Mo Alie-Cox (15820400) (LOCKED),Mo Alie-Cox,15820400,TE/FLEX,2700,In Progress,IND,7.43
,,,,,,,,,,,,,,TE,David Njoku (15820402) (LOCKED),David Njoku,15820402,TE/FLEX,2700,In Progress,CLE,5.03
,,,,,,,,,,,,,,DST,Bills  (15820549) (LOCKED),Bills ,15820549,DST,2700,In Progress,BUF,5.6
,,,,,,,,,,,,,,DST,Chiefs  (15820548),Chiefs ,15820548,DST,2700,KC@TB 11/29/2020 04:25PM ET,KC,7.6
,,,,,,,,,,,,,,TE,Anthony Firkser (15820408) (LOCKED),Anthony Firkser,15820408,TE/FLEX,2600,In Progress,TEN,7.36
,,,,,,,,,,,,,,TE,Ryan Izzo (15820406) (LOCKED),Ryan Izzo,15820406,TE/FLEX,2600,In Progress,NE,3.37
,,,,,,,,,,,,,,TE,Tyler Eifert (15820404) (LOCKED),Tyler Eifert,15820404,TE/FLEX,2600,In Progress,JAX,4.87
,,,,,,,,,,,,,,TE,Drew Sample (15820410) (LOCKED),Drew Sample,15820410,TE/FLEX,2600,In Progress,CIN,4.32
,,,,,,,,,,,,,,DST,Panthers  (15820551) (LOCKED),Panthers ,15820551,DST,2600,In Progress,CAR,4.64
,,,,,,,,,,,,,,DST,49ers  (15820550),49ers ,15820550,DST,2600,SF@LAR 11/29/2020 04:05PM ET,SF,5.2
,,,,,,,,,,,,,,TE,Jack Doyle (15820532) (LOCKED),Jack Doyle,15820532,TE/FLEX,2500,In Progress,IND,5.49
,,,,,,,,,,,,,,TE,Noah Togiai (15820534) (LOCKED),Noah Togiai,15820534,TE/FLEX,2500,In Progress,IND,0
,,,,,,,,,,,,,,TE,MyCole Pruitt (15820536) (LOCKED),MyCole Pruitt,15820536,TE/FLEX,2500,In Progress,TEN,3.57
,,,,,,,,,,,,,,TE,Geoff Swaim (15820538) (LOCKED),Geoff Swaim,15820538,TE/FLEX,2500,In Progress,TEN,1.22
,,,,,,,,,,,,,,TE,Maxx Williams (15820522) (LOCKED),Maxx Williams,15820522,TE/FLEX,2500,In Progress,ARI,4.1
,,,,,,,,,,,,,,TE,Darrell Daniels (15820524) (LOCKED),Darrell Daniels,15820524,TE/FLEX,2500,In Progress,ARI,2.9
,,,,,,,,,,,,,,TE,Jordan Thomas (15820526) (LOCKED),Jordan Thomas,15820526,TE/FLEX,2500,In Progress,NE,3.65
