Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1769832918,Straight Cash Free Contest Series presented by Straight Talk Wireless,82064595,$0,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,1. Column A lists all of your contest entries for this draftgroup
1769832919,AutoNation Free Football Challenge,82064632,$0,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,2. Your current lineup is listed next to each entry (blank for reservations)
1769832940,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1769832941,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1769832942,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,5. For faster processing only include entries you are changing in the file you upload
1769832943,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,
1769832944,NFL $200K First Down [20 Entry Max],82150789,$1,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1769833063,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Scotty Miller (13888442),Scotty Miller,13888442,WR/FLEX,3000,IND@TB 12/08/2019 01:00PM ET,TB,2.97
1769833064,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Justin Watson (13888444),Justin Watson,13888444,WR/FLEX,3000,IND@TB 12/08/2019 01:00PM ET,TB,0.19
1769833065,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Chester Rogers (13888446),Chester Rogers,13888446,WR/FLEX,3000,IND@TB 12/08/2019 01:00PM ET,IND,3.89
1769833066,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Ashton Dulin (13888448),Ashton Dulin,13888448,WR/FLEX,3000,IND@TB 12/08/2019 01:00PM ET,IND,0.26
1769833067,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Justin Jackson (13888120),Justin Jackson,13888120,RB/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,LAC,5.98
1769833068,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Devine Ozigbo (13888148),Devine Ozigbo,13888148,RB/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,JAX,0
1769833069,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Roc Thomas (13888150),Roc Thomas,13888150,RB/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,JAX,0
1769833070,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Troymaine Pope (13888152),Troymaine Pope,13888152,RB/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,LAC,1.04
1769833071,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Derek Watt (13888154),Derek Watt,13888154,RB/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,LAC,0.57
1769833072,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Jalen Guyton (13888402),Jalen Guyton,13888402,WR/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,LAC,0
1769833073,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Keelan Cole (13888434),Keelan Cole,13888434,WR/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,JAX,3.86
1769833074,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Michael Walker (13888436),Michael Walker,13888436,WR/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,JAX,0.15
1769833075,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Andre Patton (13888438),Andre Patton,13888438,WR/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,LAC,0.67
1769833076,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Jason Moore (13888440),Jason Moore,13888440,WR/FLEX,3000,LAC@JAX 12/08/2019 04:05PM ET,LAC,1.05
1769833077,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Trey Edmunds (13888142),Trey Edmunds,13888142,RB/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,PIT,2.61
1769833078,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Kerrith Whyte Jr. (13888144),Kerrith Whyte Jr.,13888144,RB/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,PIT,2.65
1769833079,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Damiere Byrd (13888400),Damiere Byrd,13888400,WR/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,ARI,4.97
1769833080,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Tevin Jones (13888426),Tevin Jones,13888426,WR/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,PIT,3.37
1769833081,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Johnny Holton (13888428),Johnny Holton,13888428,WR/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,PIT,0.34
1769833082,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Deon Cain (13888430),Deon Cain,13888430,WR/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,PIT,1.69
1769833083,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Trent Sherfield (13888432),Trent Sherfield,13888432,WR/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,ARI,1
1769833084,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,TE,Nick Vannett (13888562),Nick Vannett,13888562,TE/FLEX,3000,PIT@ARI 12/08/2019 04:25PM ET,PIT,1.82
1769833085,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Damien Harris (13888136),Damien Harris,13888136,RB/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,NE,0.6
1769833086,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,James Develin (13888138),James Develin,13888138,RB/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,NE,0.15
1769833087,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Anthony Sherman (13888140),Anthony Sherman,13888140,RB/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,KC,0.42
1769833088,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Byron Pringle (13888396),Byron Pringle,13888396,WR/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,KC,2.97
1769833089,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Gehrig Dieter (13888398),Gehrig Dieter,13888398,WR/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,KC,0
1769833090,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Matthew Slater (13888424),Matthew Slater,13888424,WR/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,NE,0
1769833091,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,TE,Ben Watson (13888564),Ben Watson,13888564,TE/FLEX,3000,KC@NE 12/08/2019 04:25PM ET,NE,4.45
1769833092,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,DST,Patriots  (13888720),Patriots ,13888720,DST,3000,KC@NE 12/08/2019 04:25PM ET,NE,16.25
1769833093,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Isaiah Crowell (13888128),Isaiah Crowell,13888128,RB/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,0
1769833094,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,DeAndre Washington (13888130),DeAndre Washington,13888130,RB/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,4.69
1769833095,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Alec Ingold (13888132),Alec Ingold,13888132,RB/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,1.08
1769833096,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,RB,Khari Blasingame (13888134),Khari Blasingame,13888134,RB/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,TEN,0
1769833097,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Rico Gafford (13888394),Rico Gafford,13888394,WR/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,0
1769833098,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Marcell Ateman (13888414),Marcell Ateman,13888414,WR/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,1.29
1769833099,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Keelan Doss (13888416),Keelan Doss,13888416,WR/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,2.67
1769833100,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Jalin Marshall (13888418),Jalin Marshall,13888418,WR/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,OAK,0
1769833101,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Tajae Sharpe (13888420),Tajae Sharpe,13888420,WR/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,TEN,4.04
1769833102,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,WR,Cody Hollister (13888422),Cody Hollister,13888422,WR/FLEX,3000,TEN@OAK 12/08/2019 04:25PM ET,TEN,1.65
1769833103,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,TE,Dawson Knox (13888568),Dawson Knox,13888568,TE/FLEX,2900,BAL@BUF 12/08/2019 01:00PM ET,BUF,5.72
1769833104,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,DST,Bills  (13888725),Bills ,13888725,DST,2900,BAL@BUF 12/08/2019 01:00PM ET,BUF,8.58
1769833105,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,DST,Ravens  (13888726),Ravens ,13888726,DST,2900,BAL@BUF 12/08/2019 01:00PM ET,BAL,9.67
1769833106,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,TE,Cameron Brate (13888566),Cameron Brate,13888566,TE/FLEX,2900,IND@TB 12/08/2019 01:00PM ET,TB,5.08
1769833107,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,DST,Panthers  (13888727),Panthers ,13888727,DST,2800,CAR@ATL 12/08/2019 01:00PM ET,CAR,8.25
1769833108,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,TE,Demetrius Harris (13888574),Demetrius Harris,13888574,TE/FLEX,2800,CIN@CLE 12/08/2019 01:00PM ET,CLE,3.38
1769833109,NFL $75K mini-MAX [150 Entry Max],82184792,$0.50,Kirk Cousins (13887924),Christian McCaffrey (13887988),Jaylen Samuels (13888036),Kenny Golladay (13888242),Olabisi Johnson (13888338),Adam Thielen (13888238),Irv Smith Jr. (13888554),Sammy Watkins (13888300),Panthers (13888727),,TE,Tyler Eifert (13888576),Tyler Eifert,13888576,TE/FLEX,2800,CIN@CLE 12/08/2019 01:00PM ET,CIN,5.6
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (13888572),Jeremy Sprinkle,13888572,TE/FLEX,2800,WAS@GB 12/08/2019 01:00PM ET,WAS,3.72
,,,,,,,,,,,,,,TE,Jordan Akins (13888570),Jordan Akins,13888570,TE/FLEX,2800,DEN@HOU 12/08/2019 01:00PM ET,HOU,5.65
,,,,,,,,,,,,,,DST,Chargers  (13888728),Chargers ,13888728,DST,2800,LAC@JAX 12/08/2019 04:05PM ET,LAC,5.92
,,,,,,,,,,,,,,TE,Nick Boyle (13888586),Nick Boyle,13888586,TE/FLEX,2700,BAL@BUF 12/08/2019 01:00PM ET,BAL,4.92
,,,,,,,,,,,,,,TE,C.J. Uzomah (13888584),C.J. Uzomah,13888584,TE/FLEX,2700,CIN@CLE 12/08/2019 01:00PM ET,CIN,2.73
,,,,,,,,,,,,,,DST,49ers  (13888729),49ers ,13888729,DST,2700,SF@NO 12/08/2019 01:00PM ET,SF,12.75
,,,,,,,,,,,,,,TE,Nick O'Leary (13888582),Nick O'Leary,13888582,TE/FLEX,2700,LAC@JAX 12/08/2019 04:05PM ET,JAX,1.88
,,,,,,,,,,,,,,TE,Charles Clay (13888578),Charles Clay,13888578,TE/FLEX,2700,PIT@ARI 12/08/2019 04:25PM ET,ARI,2.9
,,,,,,,,,,,,,,TE,Anthony Firkser (13888580),Anthony Firkser,13888580,TE/FLEX,2700,TEN@OAK 12/08/2019 04:25PM ET,TEN,2.94
,,,,,,,,,,,,,,DST,Raiders  (13888730),Raiders ,13888730,DST,2700,TEN@OAK 12/08/2019 04:25PM ET,OAK,5.17
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (13888594),Ricky Seals-Jones,13888594,TE/FLEX,2600,CIN@CLE 12/08/2019 01:00PM ET,CLE,3.65
,,,,,,,,,,,,,,TE,Jeff Heuerman (13888596),Jeff Heuerman,13888596,TE/FLEX,2600,DEN@HOU 12/08/2019 01:00PM ET,DEN,2.03
,,,,,,,,,,,,,,TE,Logan Thomas (13888592),Logan Thomas,13888592,TE/FLEX,2600,DET@MIN 12/08/2019 01:00PM ET,DET,2.42
,,,,,,,,,,,,,,TE,Ross Travis (13888590),Ross Travis,13888590,TE/FLEX,2600,IND@TB 12/08/2019 01:00PM ET,IND,4.1
,,,,,,,,,,,,,,TE,Seth DeValve (13888588),Seth DeValve,13888588,TE/FLEX,2600,LAC@JAX 12/08/2019 04:05PM ET,JAX,1.42
,,,,,,,,,,,,,,TE,Derek Carrier (13888598),Derek Carrier,13888598,TE/FLEX,2600,TEN@OAK 12/08/2019 04:25PM ET,OAK,2.2
,,,,,,,,,,,,,,DST,Titans  (13888731),Titans ,13888731,DST,2600,TEN@OAK 12/08/2019 04:25PM ET,TEN,9.33
,,,,,,,,,,,,,,TE,Ian Thomas (13888704),Ian Thomas,13888704,TE/FLEX,2500,CAR@ATL 12/08/2019 01:00PM ET,CAR,0.65
,,,,,,,,,,,,,,TE,Chris Manhertz (13888706),Chris Manhertz,13888706,TE/FLEX,2500,CAR@ATL 12/08/2019 01:00PM ET,CAR,0
,,,,,,,,,,,,,,TE,Luke Stocker (13888708),Luke Stocker,13888708,TE/FLEX,2500,CAR@ATL 12/08/2019 01:00PM ET,ATL,0.86
,,,,,,,,,,,,,,TE,Carson Meier (13888710),Carson Meier,13888710,TE/FLEX,2500,CAR@ATL 12/08/2019 01:00PM ET,ATL,0
,,,,,,,,,,,,,,TE,Tyler Kroft (13888608),Tyler Kroft,13888608,TE/FLEX,2500,BAL@BUF 12/08/2019 01:00PM ET,BUF,1.31
,,,,,,,,,,,,,,TE,Lee Smith (13888610),Lee Smith,13888610,TE/FLEX,2500,BAL@BUF 12/08/2019 01:00PM ET,BUF,1.09
,,,,,,,,,,,,,,TE,Tommy Sweeney (13888612),Tommy Sweeney,13888612,TE/FLEX,2500,BAL@BUF 12/08/2019 01:00PM ET,BUF,1.36
,,,,,,,,,,,,,,TE,Hayden Hurst (13888702),Hayden Hurst,13888702,TE/FLEX,2500,BAL@BUF 12/08/2019 01:00PM ET,BAL,4.19
,,,,,,,,,,,,,,TE,Stephen Carlson (13888690),Stephen Carlson,13888690,TE/FLEX,2500,CIN@CLE 12/08/2019 01:00PM ET,CLE,2.88
,,,,,,,,,,,,,,TE,Pharaoh Brown (13888692),Pharaoh Brown,13888692,TE/FLEX,2500,CIN@CLE 12/08/2019 01:00PM ET,CLE,0.52
,,,,,,,,,,,,,,TE,Rico Gathers (13888694),Rico Gathers,13888694,TE/FLEX,2500,CIN@CLE 12/08/2019 01:00PM ET,CLE,0
