Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2365050503,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Kirk Cousins (15783285),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Michael Gallup (15783660),Justin Jefferson (15783584),Adam Thielen (15783576),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Chargers (15784045),,1. Column A lists all of your contest entries for this draftgroup
2365050504,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Kirk Cousins (15783285),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Amari Cooper (15783610),Justin Jefferson (15783584),Adam Thielen (15783576),Dallas Goedert (15783886) (LOCKED),Duke Johnson (15783392) (LOCKED),Ravens (15784046) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2365050505,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Alex Smith (15783298) (LOCKED),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Cam Sims (15783688) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Colts (15784050),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2365050506,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Alex Smith (15783298) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),KJ Hamler (15783672),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Logan Thomas (15783896) (LOCKED),Dalvin Cook (15783342),Texans (15784058) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2365050507,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Kirk Cousins (15783285),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Justin Jefferson (15783584),CeeDee Lamb (15783618),Adam Thielen (15783576),Mark Andrews (15783866) (LOCKED),Giovani Bernard (15783390) (LOCKED),Broncos (15784060),,5. For faster processing only include entries you are changing in the file you upload
2365050508,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Aaron Jones (15783346),Tyler Boyd (15783600) (LOCKED),Terry McLaurin (15783572) (LOCKED),Cam Sims (15783688) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Jaguars (15784064) (LOCKED),,
2365050509,NFL $3.5M Fantasy Football Millionaire [$1M to 1st],96625286,$20,Deshaun Watson (15783282) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Brandin Cooks (15783614) (LOCKED),Will Fuller V (15783578) (LOCKED),Jakobi Meyers (15783620) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Bengals (15784061) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2365074770,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Tua Tagovailoa (15783290),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Brandin Cooks (15783614) (LOCKED),DeVante Parker (15783598),Tim Patrick (15783628),Mike Gesicki (15783876),Aaron Jones (15783346),Ravens (15784046) (LOCKED),,TE,David Njoku (15783904) (LOCKED),David Njoku,15783904,TE/FLEX,3000,In Progress,CLE,6.04
2365074771,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Lamar Jackson (15783277) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Marquise Brown (15783592) (LOCKED),Corey Davis (15783624) (LOCKED),KJ Hamler (15783672),Mark Andrews (15783866) (LOCKED),Aaron Jones (15783346),Browns (15784051) (LOCKED),,DST,Browns  (15784051) (LOCKED),Browns ,15784051,DST,3000,In Progress,CLE,5.67
2365074772,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Carson Wentz (15783291) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Travis Fulgham (15783602) (LOCKED),Jarvis Landry (15783608) (LOCKED),Terry McLaurin (15783572) (LOCKED),Richard Rodgers (15783892) (LOCKED),Duke Johnson (15783392) (LOCKED),Chargers (15784045),,WR,Gunner Olszewski (15783818) (LOCKED),Gunner Olszewski,15783818,WR/FLEX,3000,In Progress,NE,0.87
2365074773,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,P.J. Walker (15783309) (LOCKED),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Marvin Jones Jr. (15783606) (LOCKED),Terry McLaurin (15783572) (LOCKED),DJ Moore (15783604) (LOCKED),Mark Andrews (15783866) (LOCKED),Mike Davis (15783352) (LOCKED),Saints (15784049) (LOCKED),,WR,Matthew Slater (15783820) (LOCKED),Matthew Slater,15783820,WR/FLEX,3000,In Progress,NE,0
2365074774,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Michael Gallup (15783660),Justin Jefferson (15783584),Adam Thielen (15783576),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Chargers (15784045),,WR,Quincy Adeboyejo (15783822) (LOCKED),Quincy Adeboyejo,15783822,WR/FLEX,3000,In Progress,NE,0
2365074775,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),Amari Cooper (15783610),Justin Jefferson (15783584),Adam Thielen (15783576),Dallas Goedert (15783886) (LOCKED),Duke Johnson (15783392) (LOCKED),Ravens (15784046) (LOCKED),,WR,Kenny Stills (15783824) (LOCKED),Kenny Stills,15783824,WR/FLEX,3000,In Progress,HOU,3.92
2365074776,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Cam Sims (15783688) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Colts (15784050),,WR,DeAndre Carter (15783826) (LOCKED),DeAndre Carter,15783826,WR/FLEX,3000,In Progress,HOU,0.09
2365074777,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),James Conner (15783356) (LOCKED),Mike Davis (15783352) (LOCKED),KJ Hamler (15783672),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Logan Thomas (15783896) (LOCKED),Dalvin Cook (15783342),Texans (15784058) (LOCKED),,WR,Keke Coutee (15783828) (LOCKED),Keke Coutee,15783828,WR/FLEX,3000,In Progress,HOU,2.1
2365074778,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Justin Jefferson (15783584),CeeDee Lamb (15783618),Adam Thielen (15783576),Mark Andrews (15783866) (LOCKED),Giovani Bernard (15783390) (LOCKED),Broncos (15784060),,WR,Isaiah Coulter (15783830) (LOCKED),Isaiah Coulter,15783830,WR/FLEX,3000,In Progress,HOU,0
2365074779,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Aaron Jones (15783346),Tyler Boyd (15783600) (LOCKED),Terry McLaurin (15783572) (LOCKED),Cam Sims (15783688) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Jaguars (15784064) (LOCKED),,DST,Patriots  (15784052) (LOCKED),Patriots ,15784052,DST,3000,In Progress,NE,6.67
2365074780,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Deshaun Watson (15783282) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Brandin Cooks (15783614) (LOCKED),Will Fuller V (15783578) (LOCKED),Jakobi Meyers (15783620) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Aaron Jones (15783346),Bengals (15784061) (LOCKED),,WR,Marcus Johnson (15783802),Marcus Johnson,15783802,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,IND,6.68
2365074781,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Tyler Boyd (15783600) (LOCKED),Terry McLaurin (15783572) (LOCKED),Adam Thielen (15783576),Logan Thomas (15783896) (LOCKED),Duke Johnson (15783392) (LOCKED),Ravens (15784046) (LOCKED),,WR,DeMichael Harris (15783804),DeMichael Harris,15783804,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,IND,6.17
2365074782,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),Mike Davis (15783352) (LOCKED),Antonio Gibson (15783376) (LOCKED),Justin Jefferson (15783584),Jakobi Meyers (15783620) (LOCKED),Adam Thielen (15783576),Dalton Schultz (15783890),Aaron Jones (15783346),Saints (15784049) (LOCKED),,WR,Dezmon Patmon (15783806),Dezmon Patmon,15783806,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,IND,0
2365074783,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Duke Johnson (15783392) (LOCKED),Tee Higgins (15783590) (LOCKED),Terry McLaurin (15783572) (LOCKED),Steven Sims Jr. (15783722) (LOCKED),Mark Andrews (15783866) (LOCKED),Aaron Jones (15783346),Steelers (15784044) (LOCKED),,WR,Ashton Dulin (15783808),Ashton Dulin,15783808,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,IND,1.43
2365074784,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Deshaun Watson (15783282) (LOCKED),Mike Davis (15783352) (LOCKED),Miles Sanders (15783350) (LOCKED),Will Fuller V (15783578) (LOCKED),KJ Hamler (15783672),Jakobi Meyers (15783620) (LOCKED),Jordan Akins (15784012) (LOCKED),Dalvin Cook (15783342),Ravens (15784046) (LOCKED),,WR,Equanimeous St. Brown (15783810),Equanimeous St. Brown,15783810,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,GB,1.1
2365074785,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matthew Stafford (15783288) (LOCKED),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Marvin Hall (15783656) (LOCKED),Jakobi Meyers (15783620) (LOCKED),DJ Moore (15783604) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Patriots (15784052) (LOCKED),,WR,Malik Taylor (15783812),Malik Taylor,15783812,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,GB,2.68
2365074786,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),James Conner (15783356) (LOCKED),Aaron Jones (15783346),A.J. Green (15783674) (LOCKED),Terry McLaurin (15783572) (LOCKED),Steven Sims Jr. (15783722) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Chargers (15784045),,WR,Darrius Shepherd (15783814),Darrius Shepherd,15783814,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,GB,1.6
2365074787,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Matthew Stafford (15783288) (LOCKED),Duke Johnson (15783392) (LOCKED),Aaron Jones (15783346),KJ Hamler (15783672),Marvin Jones Jr. (15783606) (LOCKED),DJ Moore (15783604) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Ravens (15784046) (LOCKED),,WR,Juwann Winfree (15783816),Juwann Winfree,15783816,WR/FLEX,3000,GB@IND 11/22/2020 04:25PM ET,GB,0
2365074788,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,P.J. Walker (15783309) (LOCKED),James Conner (15783356) (LOCKED),Aaron Jones (15783346),Robby Anderson (15783586) (LOCKED),Marvin Hall (15783656) (LOCKED),DJ Moore (15783604) (LOCKED),Dallas Goedert (15783886) (LOCKED),Dalvin Cook (15783342),Saints (15784049) (LOCKED),,WR,Miles Boykin (15783784) (LOCKED),Miles Boykin,15783784,WR/FLEX,3000,In Progress,BAL,4.41
2365074789,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),A.J. Green (15783674) (LOCKED),Terry McLaurin (15783572) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Logan Thomas (15783896) (LOCKED),Aaron Jones (15783346),Eagles (15784055) (LOCKED),,WR,Devin Duvernay (15783786) (LOCKED),Devin Duvernay,15783786,WR/FLEX,3000,In Progress,BAL,4.61
2365074790,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),Mike Davis (15783352) (LOCKED),Aaron Jones (15783346),Michael Gallup (15783660),KJ Hamler (15783672),Adam Thielen (15783576),Mark Andrews (15783866) (LOCKED),Dalvin Cook (15783342),Bengals (15784061) (LOCKED),,WR,James Proche (15783788) (LOCKED),James Proche,15783788,WR/FLEX,3000,In Progress,BAL,0
2365074791,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,P.J. Walker (15783309) (LOCKED),Duke Johnson (15783392) (LOCKED),Miles Sanders (15783350) (LOCKED),Robby Anderson (15783586) (LOCKED),Tyler Boyd (15783600) (LOCKED),DJ Moore (15783604) (LOCKED),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Titans (15784059) (LOCKED),,WR,Chris Moore (15783790) (LOCKED),Chris Moore,15783790,WR/FLEX,3000,In Progress,BAL,0
2365074792,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Deshaun Watson (15783282) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Randall Cobb (15783668) (LOCKED),Brandin Cooks (15783614) (LOCKED),Jakobi Meyers (15783620) (LOCKED),Dallas Goedert (15783886) (LOCKED),James Conner (15783356) (LOCKED),Dolphins (15784047),,WR,Antoine Wesley (15783792) (LOCKED),Antoine Wesley,15783792,WR/FLEX,3000,In Progress,BAL,0
2365074793,NFL $150K mini-MAX [150 Entry Max],96661118,$0.50,Kirk Cousins (15783285),James Conner (15783356) (LOCKED),Miles Sanders (15783350) (LOCKED),Amari Cooper (15783610),Justin Jefferson (15783584),Denzel Mims (15783690),T.J. Hockenson (15783878) (LOCKED),Dalvin Cook (15783342),Broncos (15784060),,WR,DeAndrew White (15783794) (LOCKED),DeAndrew White,15783794,WR/FLEX,3000,In Progress,BAL,0
2365074643,NFL FREE 101st Season Millionaire SUPERSat [50x],96706380,$0,Alex Smith (15783298) (LOCKED),Mike Davis (15783352) (LOCKED),Alvin Kamara (15783340) (LOCKED),Tyler Boyd (15783600) (LOCKED),Terry McLaurin (15783572) (LOCKED),Steven Sims Jr. (15783722) (LOCKED),Robert Tonyan (15783898),James Conner (15783356) (LOCKED),Dolphins (15784047),,WR,Kalif Raymond (15783796) (LOCKED),Kalif Raymond,15783796,WR/FLEX,3000,In Progress,TEN,3.38
,,,,,,,,,,,,,,WR,Cameron Batson (15783798) (LOCKED),Cameron Batson,15783798,WR/FLEX,3000,In Progress,TEN,2.48
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (15783800) (LOCKED),Nick Westbrook-Ikhine,15783800,WR/FLEX,3000,In Progress,TEN,0.92
,,,,,,,,,,,,,,WR,Mack Hollins (15783770),Mack Hollins,15783770,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,MIA,2.3
,,,,,,,,,,,,,,WR,Antonio Callaway (15783772),Antonio Callaway,15783772,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,MIA,0
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (15783774),Lynn Bowden Jr.,15783774,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,MIA,0.6
,,,,,,,,,,,,,,WR,DaeSean Hamilton (15783776),DaeSean Hamilton,15783776,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,DEN,5.56
,,,,,,,,,,,,,,WR,Diontae Spencer (15783778),Diontae Spencer,15783778,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.43
,,,,,,,,,,,,,,WR,Tyrie Cleveland (15783780),Tyrie Cleveland,15783780,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.34
,,,,,,,,,,,,,,WR,Courtland Sutton (15783782),Courtland Sutton,15783782,WR/FLEX,3000,MIA@DEN 11/22/2020 04:05PM ET,DEN,9.6
,,,,,,,,,,,,,,WR,Chris Conley (15783758) (LOCKED),Chris Conley,15783758,WR/FLEX,3000,In Progress,JAX,7.1
,,,,,,,,,,,,,,WR,Collin Johnson (15783760) (LOCKED),Collin Johnson,15783760,WR/FLEX,3000,In Progress,JAX,2.84
,,,,,,,,,,,,,,WR,Terry Godwin (15783762) (LOCKED),Terry Godwin,15783762,WR/FLEX,3000,In Progress,JAX,0
,,,,,,,,,,,,,,WR,Dede Westbrook (15783764) (LOCKED),Dede Westbrook,15783764,WR/FLEX,3000,In Progress,JAX,0.2
,,,,,,,,,,,,,,WR,James Washington (15783766) (LOCKED),James Washington,15783766,WR/FLEX,3000,In Progress,PIT,6.8
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15783768) (LOCKED),Ray-Ray McCloud III,15783768,WR/FLEX,3000,In Progress,PIT,2.36
,,,,,,,,,,,,,,WR,Braxton Berrios (15783706),Braxton Berrios,15783706,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,6.62
,,,,,,,,,,,,,,WR,K.J. Hill (15783746),K.J. Hill,15783746,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,LAC,0.47
,,,,,,,,,,,,,,WR,Joe Reed (15783748),Joe Reed,15783748,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,LAC,1.27
,,,,,,,,,,,,,,WR,Tyron Johnson (15783750),Tyron Johnson,15783750,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,LAC,5
,,,,,,,,,,,,,,WR,Jeff Smith (15783752),Jeff Smith,15783752,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,5.62
,,,,,,,,,,,,,,WR,Vyncint Smith (15783754),Vyncint Smith,15783754,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,0.77
,,,,,,,,,,,,,,WR,Chris Hogan (15783756),Chris Hogan,15783756,WR/FLEX,3000,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,5.16
,,,,,,,,,,,,,,WR,Steven Sims Jr. (15783722) (LOCKED),Steven Sims Jr.,15783722,WR/FLEX,3000,In Progress,WAS,5.26
,,,,,,,,,,,,,,WR,Isaiah Wright (15783724) (LOCKED),Isaiah Wright,15783724,WR/FLEX,3000,In Progress,WAS,6.45
,,,,,,,,,,,,,,WR,Jeff Badet (15783726) (LOCKED),Jeff Badet,15783726,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Robert Foster (15783728) (LOCKED),Robert Foster,15783728,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Antonio Gandy-Golden (15783730) (LOCKED),Antonio Gandy-Golden,15783730,WR/FLEX,3000,In Progress,WAS,0.88
,,,,,,,,,,,,,,WR,Kelvin Harmon (15783732) (LOCKED),Kelvin Harmon,15783732,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Emanuel Hall (15783734) (LOCKED),Emanuel Hall,15783734,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Auden Tate (15783736) (LOCKED),Auden Tate,15783736,WR/FLEX,3000,In Progress,CIN,4.58
,,,,,,,,,,,,,,WR,Mike Thomas (15783738) (LOCKED),Mike Thomas,15783738,WR/FLEX,3000,In Progress,CIN,3.91
,,,,,,,,,,,,,,WR,Alex Erickson (15783740) (LOCKED),Alex Erickson,15783740,WR/FLEX,3000,In Progress,CIN,0.18
,,,,,,,,,,,,,,WR,Stanley Morgan (15783742) (LOCKED),Stanley Morgan,15783742,WR/FLEX,3000,In Progress,CIN,0
,,,,,,,,,,,,,,WR,John Ross III (15783744) (LOCKED),John Ross III,15783744,WR/FLEX,3000,In Progress,CIN,1.85
,,,,,,,,,,,,,,WR,Dan Chisena (15783710),Dan Chisena,15783710,WR/FLEX,3000,DAL@MIN 11/22/2020 04:25PM ET,MIN,0
,,,,,,,,,,,,,,WR,K.J. Osborn (15783712),K.J. Osborn,15783712,WR/FLEX,3000,DAL@MIN 11/22/2020 04:25PM ET,MIN,0
,,,,,,,,,,,,,,WR,Tajae Sharpe (15783714),Tajae Sharpe,15783714,WR/FLEX,3000,DAL@MIN 11/22/2020 04:25PM ET,MIN,0
,,,,,,,,,,,,,,WR,Cedrick Wilson (15783716),Cedrick Wilson,15783716,WR/FLEX,3000,DAL@MIN 11/22/2020 04:25PM ET,DAL,6.40
,,,,,,,,,,,,,,WR,Noah Brown (15783718),Noah Brown,15783718,WR/FLEX,3000,DAL@MIN 11/22/2020 04:25PM ET,DAL,3.08
,,,,,,,,,,,,,,WR,Malik Turner (15783720),Malik Turner,15783720,WR/FLEX,3000,DAL@MIN 11/22/2020 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Darren Fells (15783908) (LOCKED),Darren Fells,15783908,TE/FLEX,2900,In Progress,HOU,7.45
,,,,,,,,,,,,,,TE,Mo Alie-Cox (15783906),Mo Alie-Cox,15783906,TE/FLEX,2900,GB@IND 11/22/2020 04:25PM ET,IND,8.04
,,,,,,,,,,,,,,DST,WAS Football Team  (15784053) (LOCKED),WAS Football Team ,15784053,DST,2900,In Progress,WAS,5.78
,,,,,,,,,,,,,,DST,Eagles  (15784055) (LOCKED),Eagles ,15784055,DST,2800,In Progress,PHI,7
,,,,,,,,,,,,,,DST,Packers  (15784054),Packers ,15784054,DST,2800,GB@IND 11/22/2020 04:25PM ET,GB,4.67
,,,,,,,,,,,,,,DST,Panthers  (15784056) (LOCKED),Panthers ,15784056,DST,2700,Final,CAR,3.4
,,,,,,,,,,,,,,DST,Lions  (15784057) (LOCKED),Lions ,15784057,DST,2700,Final,DET,2.56
,,,,,,,,,,,,,,TE,Tyler Eifert (15783912) (LOCKED),Tyler Eifert,15783912,TE/FLEX,2700,In Progress,JAX,4.82
,,,,,,,,,,,,,,TE,Chris Herndon (15783910),Chris Herndon,15783910,TE/FLEX,2700,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,3.16
,,,,,,,,,,,,,,TE,Drew Sample (15783914) (LOCKED),Drew Sample,15783914,TE/FLEX,2700,In Progress,CIN,4.26
,,,,,,,,,,,,,,DST,Texans  (15784058) (LOCKED),Texans ,15784058,DST,2600,In Progress,HOU,3
,,,,,,,,,,,,,,TE,Adam Trautman (15784034) (LOCKED),Adam Trautman,15784034,TE/FLEX,2500,In Progress,NO,4.82
,,,,,,,,,,,,,,TE,Josh Hill (15784036) (LOCKED),Josh Hill,15784036,TE/FLEX,2500,In Progress,NO,2.5
,,,,,,,,,,,,,,TE,Zach Wood (15784038) (LOCKED),Zach Wood,15784038,TE/FLEX,2500,In Progress,NO,0
,,,,,,,,,,,,,,TE,Luke Stocker (15784040) (LOCKED),Luke Stocker,15784040,TE/FLEX,2500,In Progress,ATL,0.71
,,,,,,,,,,,,,,TE,Jaeden Graham (15784042) (LOCKED),Jaeden Graham,15784042,TE/FLEX,2500,In Progress,ATL,0.42
,,,,,,,,,,,,,,TE,Ian Thomas (15783924) (LOCKED),Ian Thomas,15783924,TE/FLEX,2500,Final,CAR,3.03
,,,,,,,,,,,,,,TE,Chris Manhertz (15784024) (LOCKED),Chris Manhertz,15784024,TE/FLEX,2500,Final,CAR,1.82
,,,,,,,,,,,,,,TE,Colin Thompson (15784026) (LOCKED),Colin Thompson,15784026,TE/FLEX,2500,Final,CAR,3.85
,,,,,,,,,,,,,,TE,Jesse James (15784028) (LOCKED),Jesse James,15784028,TE/FLEX,2500,Final,DET,3.49
,,,,,,,,,,,,,,TE,Isaac Nauta (15784030) (LOCKED),Isaac Nauta,15784030,TE/FLEX,2500,Final,DET,0.65
,,,,,,,,,,,,,,TE,Hunter Bryant (15784032) (LOCKED),Hunter Bryant,15784032,TE/FLEX,2500,Final,DET,0
,,,,,,,,,,,,,,TE,Harrison Bryant (15783922) (LOCKED),Harrison Bryant,15783922,TE/FLEX,2500,In Progress,CLE,5.89
,,,,,,,,,,,,,,TE,Caleb Wilson (15784018) (LOCKED),Caleb Wilson,15784018,TE/FLEX,2500,In Progress,PHI,0
,,,,,,,,,,,,,,TE,Joshua Perkins (15784020) (LOCKED),Joshua Perkins,15784020,TE/FLEX,2500,In Progress,PHI,0
,,,,,,,,,,,,,,TE,Stephen Carlson (15784022) (LOCKED),Stephen Carlson,15784022,TE/FLEX,2500,In Progress,CLE,0.4
,,,,,,,,,,,,,,TE,Ryan Izzo (15784004) (LOCKED),Ryan Izzo,15784004,TE/FLEX,2500,In Progress,NE,2.8
,,,,,,,,,,,,,,TE,Jordan Thomas (15784006) (LOCKED),Jordan Thomas,15784006,TE/FLEX,2500,In Progress,NE,7.3
,,,,,,,,,,,,,,TE,Dalton Keene (15784008) (LOCKED),Dalton Keene,15784008,TE/FLEX,2500,In Progress,NE,1.8
,,,,,,,,,,,,,,TE,Devin Asiasi (15784010) (LOCKED),Devin Asiasi,15784010,TE/FLEX,2500,In Progress,NE,0
,,,,,,,,,,,,,,TE,Jordan Akins (15784012) (LOCKED),Jordan Akins,15784012,TE/FLEX,2500,In Progress,HOU,7.03
,,,,,,,,,,,,,,TE,Pharaoh Brown (15784014) (LOCKED),Pharaoh Brown,15784014,TE/FLEX,2500,In Progress,HOU,3.26
,,,,,,,,,,,,,,TE,Kahale Warring (15784016) (LOCKED),Kahale Warring,15784016,TE/FLEX,2500,In Progress,HOU,0
,,,,,,,,,,,,,,TE,Jack Doyle (15783992),Jack Doyle,15783992,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,IND,5.13
,,,,,,,,,,,,,,TE,Noah Togiai (15783994),Noah Togiai,15783994,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,IND,0
,,,,,,,,,,,,,,TE,Jace Sternberger (15783996),Jace Sternberger,15783996,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,GB,3.23
,,,,,,,,,,,,,,TE,Marcedes Lewis (15783998),Marcedes Lewis,15783998,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,GB,3.2
,,,,,,,,,,,,,,TE,Josiah Deguara (15784000),Josiah Deguara,15784000,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,GB,1.1
,,,,,,,,,,,,,,TE,John Lovett (15784002),John Lovett,15784002,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,GB,0.15
,,,,,,,,,,,,,,TE,Anthony Firkser (15783926) (LOCKED),Anthony Firkser,15783926,TE/FLEX,2500,In Progress,TEN,7.36
,,,,,,,,,,,,,,TE,Nick Boyle (15783986) (LOCKED),Nick Boyle,15783986,TE/FLEX,2500,In Progress,BAL,4.14
,,,,,,,,,,,,,,TE,MyCole Pruitt (15783988) (LOCKED),MyCole Pruitt,15783988,TE/FLEX,2500,In Progress,TEN,3.57
