Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
3072163034,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matthew Stafford (20851355),Najee Harris (20851452),Patrick Taylor (20851748),Odell Beckham Jr. (20851812),Van Jefferson (20851834),Deebo Samuel (20851776),Cole Kmet (20852296),James Conner (20851468),Bengals (20852579),,1. Column A lists all of your contest entries for this draftgroup
3072178378,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),Devin Singletary (20851476),Patrick Taylor (20851748),Van Jefferson (20851834),Allen Robinson II (20851892),Deebo Samuel (20851776),George Kittle (20852270),James Conner (20851468),Bills (20852570),,2. Your current lineup is listed next to each entry (blank for reservations)
3072178379,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matthew Stafford (20851355),Devin Singletary (20851476),Patrick Taylor (20851748),Brandon Aiyuk (20851816),Van Jefferson (20851834),Cooper Kupp (20851772),Hunter Henry (20852286),James Conner (20851468),Texans (20852586),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
3072178380,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Najee Harris (20851452),Patrick Taylor (20851748),Christian Kirk (20851804),Tyler Lockett (20851796),DK Metcalf (20851792),Cole Kmet (20852296),Sony Michel (20851480),Colts (20852569),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
3072178381,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),Sony Michel (20851480),Patrick Taylor (20851748),Mike Evans (20851788),DJ Moore (20851814),Allen Robinson II (20851892),Rob Gronkowski (20852272),James Conner (20851468),Bengals (20852579),,5. For faster processing only include entries you are changing in the file you upload
3072178382,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),David Montgomery (20851460),Patrick Taylor (20851748),Brandon Aiyuk (20851816),Odell Beckham Jr. (20851812),Deebo Samuel (20851776),Hunter Henry (20852286),James Conner (20851468),Packers (20852572),,
3072178383,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Cam Newton (20851399),Najee Harris (20851452),Patrick Taylor (20851748),Robby Anderson (20851870),Justin Jefferson (20851780),DJ Moore (20851814),Rob Gronkowski (20852272),James Conner (20851468),WAS Football Team (20852576),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,WR,Ashton Dulin (20851962),Ashton Dulin,20851962,WR/FLEX,3200,IND@JAX 01/09/2022 01:00PM ET,IND,2.84
,,,,,,,,,,,,,,TE,James O'Shaughnessy (20852302),James O'Shaughnessy,20852302,TE/FLEX,3200,IND@JAX 01/09/2022 01:00PM ET,JAX,7.2
,,,,,,,,,,,,,,WR,Dede Westbrook (20851970),Dede Westbrook,20851970,WR/FLEX,3200,CHI@MIN 01/09/2022 01:00PM ET,MIN,1.2
,,,,,,,,,,,,,,WR,Albert Wilson (20851968),Albert Wilson,20851968,WR/FLEX,3200,NE@MIA 01/09/2022 04:25PM ET,MIA,3.69
,,,,,,,,,,,,,,WR,Deonte Harris (20851974),Deonte Harris,20851974,WR/FLEX,3200,NO@ATL 01/09/2022 04:25PM ET,NO,8.98
,,,,,,,,,,,,,,TE,Hayden Hurst (20852306),Hayden Hurst,20852306,TE/FLEX,3200,NO@ATL 01/09/2022 04:25PM ET,ATL,5.07
,,,,,,,,,,,,,,WR,James Proche (20851964),James Proche,20851964,WR/FLEX,3200,PIT@BAL 01/09/2022 01:00PM ET,BAL,2.59
,,,,,,,,,,,,,,DST,Ravens  (20852575),Ravens ,20852575,DST,3200,PIT@BAL 01/09/2022 01:00PM ET,BAL,5.06
,,,,,,,,,,,,,,WR,Anthony Schwartz (20851966),Anthony Schwartz,20851966,WR/FLEX,3200,CIN@CLE 01/09/2022 01:00PM ET,CLE,2.37
,,,,,,,,,,,,,,TE,David Njoku (20852304),David Njoku,20852304,TE/FLEX,3200,CIN@CLE 01/09/2022 01:00PM ET,CLE,7.17
,,,,,,,,,,,,,,WR,Quintez Cephus (20851978),Quintez Cephus,20851978,WR/FLEX,3100,GB@DET 01/09/2022 01:00PM ET,DET,9.88
,,,,,,,,,,,,,,DST,WAS Football Team  (20852576),WAS Football Team ,20852576,DST,3100,WAS@NYG 01/09/2022 01:00PM ET,WAS,4.69
,,,,,,,,,,,,,,TE,Cameron Brate (20852310),Cameron Brate,20852310,TE/FLEX,3100,CAR@TB 01/09/2022 04:25PM ET,TB,4.71
,,,,,,,,,,,,,,TE,Anthony Firkser (20852308),Anthony Firkser,20852308,TE/FLEX,3100,TEN@HOU 01/09/2022 01:00PM ET,TEN,4.61
,,,,,,,,,,,,,,WR,Jeff Smith (20851980),Jeff Smith,20851980,WR/FLEX,3100,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,1.64
,,,,,,,,,,,,,,DST,Rams  (20852577),Rams ,20852577,DST,3100,SF@LAR 01/09/2022 04:25PM ET,LAR,7.06
,,,,,,,,,,,,,,WR,Equanimeous St. Brown (20852244),Equanimeous St. Brown,20852244,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,1.33
,,,,,,,,,,,,,,WR,Juwann Winfree (20852246),Juwann Winfree,20852246,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,1.53
,,,,,,,,,,,,,,WR,Amari Rodgers (20852248),Amari Rodgers,20852248,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,0.54
,,,,,,,,,,,,,,WR,David Moore (20852250),David Moore,20852250,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,0
,,,,,,,,,,,,,,WR,Malik Taylor (20852252),Malik Taylor,20852252,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,0.24
,,,,,,,,,,,,,,WR,Chris Blair (20852254),Chris Blair,20852254,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,0
,,,,,,,,,,,,,,WR,Josh Malone (20852256),Josh Malone,20852256,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,GB,0
,,,,,,,,,,,,,,WR,Tom Kennedy (20852258),Tom Kennedy,20852258,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,DET,0.71
,,,,,,,,,,,,,,WR,Trinity Benson (20852260),Trinity Benson,20852260,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,DET,2.54
,,,,,,,,,,,,,,WR,Javon McKinley (20852262),Javon McKinley,20852262,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,DET,0
,,,,,,,,,,,,,,WR,Juwan Green (20852264),Juwan Green,20852264,WR/FLEX,3000,GB@DET 01/09/2022 01:00PM ET,DET,0
,,,,,,,,,,,,,,WR,Jaydon Mickens (20852222),Jaydon Mickens,20852222,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,JAX,0.3
,,,,,,,,,,,,,,WR,Jeff Cotton Jr. (20852224),Jeff Cotton Jr.,20852224,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,JAX,0
,,,,,,,,,,,,,,WR,DJ Chark Jr. (20852226),DJ Chark Jr.,20852226,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,JAX,8.6
,,,,,,,,,,,,,,WR,Terry Godwin (20852228),Terry Godwin,20852228,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,JAX,0
,,,,,,,,,,,,,,WR,Tim Jones (20852230),Tim Jones,20852230,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,JAX,0
,,,,,,,,,,,,,,WR,Dezmon Patmon (20852232),Dezmon Patmon,20852232,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,1.26
,,,,,,,,,,,,,,WR,Mike Strachan (20852234),Mike Strachan,20852234,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,0.77
,,,,,,,,,,,,,,WR,Parris Campbell (20852236),Parris Campbell,20852236,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,6.44
,,,,,,,,,,,,,,WR,Quartney Davis (20852238),Quartney Davis,20852238,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,DeMichael Harris (20852240),DeMichael Harris,20852240,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Keke Coutee (20852242),Keke Coutee,20852242,WR/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,0.75
,,,,,,,,,,,,,,TE,Mo Alie-Cox (20852312),Mo Alie-Cox,20852312,TE/FLEX,3000,IND@JAX 01/09/2022 01:00PM ET,IND,4.68
,,,,,,,,,,,,,,WR,Sterling Shepard (20851986),Sterling Shepard,20851986,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,11.53
,,,,,,,,,,,,,,WR,Dyami Brown (20852194),Dyami Brown,20852194,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,WAS,2.01
,,,,,,,,,,,,,,WR,Dax Milne (20852196),Dax Milne,20852196,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,WAS,1.37
,,,,,,,,,,,,,,WR,Marken Michel (20852198),Marken Michel,20852198,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,WAS,0
,,,,,,,,,,,,,,WR,Kelvin Harmon (20852200),Kelvin Harmon,20852200,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,WAS,0
,,,,,,,,,,,,,,WR,John Ross III (20852202),John Ross III,20852202,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,4.1
,,,,,,,,,,,,,,WR,Collin Johnson (20852204),Collin Johnson,20852204,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,1.96
,,,,,,,,,,,,,,WR,Pharoh Cooper (20852206),Pharoh Cooper,20852206,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,0.95
,,,,,,,,,,,,,,WR,Rysen John (20852208),Rysen John,20852208,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,David Sills (20852210),David Sills,20852210,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,1.23
,,,,,,,,,,,,,,WR,Alex Bachman (20852212),Alex Bachman,20852212,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,Dante Pettis (20852214),Dante Pettis,20852214,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,8.45
,,,,,,,,,,,,,,WR,Travis Toivonen (20852216),Travis Toivonen,20852216,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,0
,,,,,,,,,,,,,,WR,C.J. Board (20852218),C.J. Board,20852218,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,1.62
,,,,,,,,,,,,,,WR,Corey Coleman (20852220),Corey Coleman,20852220,WR/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,NYG,0
,,,,,,,,,,,,,,TE,John Bates (20852314),John Bates,20852314,TE/FLEX,3000,WAS@NYG 01/09/2022 01:00PM ET,WAS,3.09
,,,,,,,,,,,,,,WR,Adam Thielen (20851982),Adam Thielen,20851982,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,15.6
,,,,,,,,,,,,,,WR,Ihmir Smith-Marsette (20852174),Ihmir Smith-Marsette,20852174,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,1.33
,,,,,,,,,,,,,,WR,Dan Chisena (20852176),Dan Chisena,20852176,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Olabisi Johnson (20852178),Olabisi Johnson,20852178,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Blake Proehl (20852180),Blake Proehl,20852180,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Trishton Jackson (20852182),Trishton Jackson,20852182,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Myron Mitchell (20852184),Myron Mitchell,20852184,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Isaiah Coulter (20852186),Isaiah Coulter,20852186,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Dazz Newsome (20852188),Dazz Newsome,20852188,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,CHI,1
,,,,,,,,,,,,,,WR,Rodney Adams (20852190),Rodney Adams,20852190,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Nsimba Webster (20852192),Nsimba Webster,20852192,WR/FLEX,3000,CHI@MIN 01/09/2022 01:00PM ET,CHI,0
,,,,,,,,,,,,,,WR,Antonio Brown (20851984),Antonio Brown,20851984,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,TB,18.59
,,,,,,,,,,,,,,WR,Brandon Zylstra (20852156),Brandon Zylstra,20852156,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,CAR,4.08
,,,,,,,,,,,,,,WR,Terrace Marshall Jr. (20852158),Terrace Marshall Jr.,20852158,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,CAR,2.52
,,,,,,,,,,,,,,WR,Alex Erickson (20852160),Alex Erickson,20852160,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,CAR,0.53
,,,,,,,,,,,,,,WR,C.J. Saunders (20852162),C.J. Saunders,20852162,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,CAR,0
,,,,,,,,,,,,,,WR,Keith Kirkwood (20852164),Keith Kirkwood,20852164,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,CAR,2.35
,,,,,,,,,,,,,,WR,Willie Snead IV (20852166),Willie Snead IV,20852166,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,CAR,0.87
,,,,,,,,,,,,,,WR,Justin Watson (20852168),Justin Watson,20852168,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,TB,0
,,,,,,,,,,,,,,WR,Jaelon Darden (20852170),Jaelon Darden,20852170,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,TB,1.42
,,,,,,,,,,,,,,WR,Chris Godwin (20852172),Chris Godwin,20852172,WR/FLEX,3000,CAR@TB 01/09/2022 04:25PM ET,TB,18.53
,,,,,,,,,,,,,,WR,N'Keal Harry (20852132),N'Keal Harry,20852132,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,NE,2.67
,,,,,,,,,,,,,,WR,Gunner Olszewski (20852134),Gunner Olszewski,20852134,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,NE,0.4
,,,,,,,,,,,,,,WR,Matthew Slater (20852136),Matthew Slater,20852136,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Tre Nixon (20852138),Tre Nixon,20852138,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Isaiah Ford (20852140),Isaiah Ford,20852140,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,3.34
,,,,,,,,,,,,,,WR,Mack Hollins (20852142),Mack Hollins,20852142,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,3.77
,,,,,,,,,,,,,,WR,Preston Williams (20852144),Preston Williams,20852144,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,1.72
,,,,,,,,,,,,,,WR,Kirk Merritt (20852146),Kirk Merritt,20852146,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,1.15
,,,,,,,,,,,,,,WR,Will Fuller V (20852148),Will Fuller V,20852148,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,4.3
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (20852150),Lynn Bowden Jr.,20852150,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,0
,,,,,,,,,,,,,,WR,Allen Hurns (20852152),Allen Hurns,20852152,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,0
,,,,,,,,,,,,,,WR,Cody Core (20852154),Cody Core,20852154,WR/FLEX,3000,NE@MIA 01/09/2022 04:25PM ET,MIA,0
,,,,,,,,,,,,,,WR,Kenny Stills (20852114),Kenny Stills,20852114,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,NO,1.45
,,,,,,,,,,,,,,WR,Kawaan Baker (20852116),Kawaan Baker,20852116,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,NO,0
,,,,,,,,,,,,,,WR,Michael Thomas (20852118),Michael Thomas,20852118,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,NO,0
,,,,,,,,,,,,,,WR,Easop Winston Jr. (20852120),Easop Winston Jr.,20852120,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,NO,0.5
,,,,,,,,,,,,,,WR,Christian Blake (20852122),Christian Blake,20852122,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,ATL,0.43
,,,,,,,,,,,,,,WR,Frank Darby (20852124),Frank Darby,20852124,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,ATL,0.24
,,,,,,,,,,,,,,WR,Austin Trammell (20852126),Austin Trammell,20852126,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,ATL,0
,,,,,,,,,,,,,,WR,Chad Hansen (20852128),Chad Hansen,20852128,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,ATL,0
,,,,,,,,,,,,,,WR,Marvin Hall (20852130),Marvin Hall,20852130,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,ATL,1
,,,,,,,,,,,,,,WR,Ty Montgomery (20852266),Ty Montgomery,20852266,WR/FLEX,3000,NO@ATL 01/09/2022 04:25PM ET,NO,2.22
,,,,,,,,,,,,,,WR,Dez Fitzpatrick (20852086),Dez Fitzpatrick,20852086,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,3.98
,,,,,,,,,,,,,,WR,Racey McMath (20852088),Racey McMath,20852088,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,0.22
,,,,,,,,,,,,,,WR,Marcus Johnson (20852090),Marcus Johnson,20852090,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,3.97
,,,,,,,,,,,,,,WR,Cameron Batson (20852092),Cameron Batson,20852092,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,2.75
,,,,,,,,,,,,,,WR,Cody Hollister (20852094),Cody Hollister,20852094,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,2.43
,,,,,,,,,,,,,,WR,Mason Kinsey (20852096),Mason Kinsey,20852096,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,0
,,,,,,,,,,,,,,WR,Golden Tate (20852098),Golden Tate,20852098,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,TEN,0
,,,,,,,,,,,,,,WR,Danny Amendola (20852100),Danny Amendola,20852100,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,5.21
,,,,,,,,,,,,,,WR,Chris Moore (20852102),Chris Moore,20852102,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,4.17
,,,,,,,,,,,,,,WR,Jalen Camp (20852104),Jalen Camp,20852104,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Jordan Veasy (20852106),Jordan Veasy,20852106,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Phillip Dorsett II (20852108),Phillip Dorsett II,20852108,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,3
,,,,,,,,,,,,,,WR,Davion Davis (20852110),Davion Davis,20852110,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,1.35
,,,,,,,,,,,,,,WR,Damon Hazelton (20852112),Damon Hazelton,20852112,WR/FLEX,3000,TEN@HOU 01/09/2022 01:00PM ET,HOU,0
,,,,,,,,,,,,,,WR,Tylan Wallace (20852068),Tylan Wallace,20852068,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0.27
,,,,,,,,,,,,,,WR,Miles Boykin (20852070),Miles Boykin,20852070,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0.23
,,,,,,,,,,,,,,WR,Jaylon Moore (20852072),Jaylon Moore,20852072,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Binjimen Victor (20852074),Binjimen Victor,20852074,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Cody White (20852076),Cody White,20852076,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0.59
,,,,,,,,,,,,,,WR,JuJu Smith-Schuster (20852078),JuJu Smith-Schuster,20852078,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,PIT,6.96
,,,,,,,,,,,,,,WR,Damion Willis (20852080),Damion Willis,20852080,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0
,,,,,,,,,,,,,,WR,Rico Bussey (20852082),Rico Bussey,20852082,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0
,,,,,,,,,,,,,,WR,Darrius Shepherd (20852084),Darrius Shepherd,20852084,WR/FLEX,3000,PIT@BAL 01/09/2022 01:00PM ET,PIT,0
,,,,,,,,,,,,,,DST,Steelers  (20852578),Steelers ,20852578,DST,3000,PIT@BAL 01/09/2022 01:00PM ET,PIT,6.12
,,,,,,,,,,,,,,WR,Denzel Mims (20852048),Denzel Mims,20852048,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,2.13
,,,,,,,,,,,,,,WR,D.J. Montgomery (20852050),D.J. Montgomery,20852050,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,2.2
,,,,,,,,,,,,,,WR,Corey Davis (20852052),Corey Davis,20852052,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,12.13
,,,,,,,,,,,,,,WR,Vyncint Smith (20852054),Vyncint Smith,20852054,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Tarik Black (20852056),Tarik Black,20852056,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Jake Kumerow (20852058),Jake Kumerow,20852058,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0.16
,,,,,,,,,,,,,,WR,Marquez Stevenson (20852060),Marquez Stevenson,20852060,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0
,,,,,,,,,,,,,,WR,Tanner Gentry (20852062),Tanner Gentry,20852062,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0
,,,,,,,,,,,,,,WR,Austin Proehl (20852064),Austin Proehl,20852064,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0
,,,,,,,,,,,,,,WR,Isaiah Hodgins (20852066),Isaiah Hodgins,20852066,WR/FLEX,3000,NYJ@BUF 01/09/2022 04:25PM ET,BUF,0
,,,,,,,,,,,,,,WR,Ja'Marcus Bradley (20852032),Ja'Marcus Bradley,20852032,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CLE,2.6
,,,,,,,,,,,,,,WR,Ryan Switzer (20852034),Ryan Switzer,20852034,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CLE,0
,,,,,,,,,,,,,,WR,Lawrence Cager (20852036),Lawrence Cager,20852036,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CLE,0
,,,,,,,,,,,,,,WR,Stanley Morgan (20852038),Stanley Morgan,20852038,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0.08
,,,,,,,,,,,,,,WR,Mike Thomas (20852040),Mike Thomas,20852040,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0.93
,,,,,,,,,,,,,,WR,Trenton Irwin (20852042),Trenton Irwin,20852042,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0.58
,,,,,,,,,,,,,,WR,Auden Tate (20852044),Auden Tate,20852044,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CIN,1.84
,,,,,,,,,,,,,,WR,Trent Taylor (20852046),Trent Taylor,20852046,WR/FLEX,3000,CIN@CLE 01/09/2022 01:00PM ET,CIN,0
,,,,,,,,,,,,,,DST,Bengals  (20852579),Bengals ,20852579,DST,3000,CIN@CLE 01/09/2022 01:00PM ET,CIN,6.06
,,,,,,,,,,,,,,WR,Trent Sherfield (20852006),Trent Sherfield,20852006,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,1.34
,,,,,,,,,,,,,,WR,Travis Benjamin (20852008),Travis Benjamin,20852008,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,-0.11
,,,,,,,,,,,,,,WR,River Cracraft (20852010),River Cracraft,20852010,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Mohamed Sanu Sr. (20852012),Mohamed Sanu Sr.,20852012,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,4.09
,,,,,,,,,,,,,,WR,Richie James (20852014),Richie James,20852014,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Connor Wedington (20852016),Connor Wedington,20852016,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Austin Mack (20852018),Austin Mack,20852018,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,SF,0
,,,,,,,,,,,,,,WR,Ben Skowronek (20852020),Ben Skowronek,20852020,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,LAR,1.87
,,,,,,,,,,,,,,WR,Brandon Powell (20852022),Brandon Powell,20852022,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,LAR,1.2
,,,,,,,,,,,,,,WR,J.J. Koski (20852024),J.J. Koski,20852024,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,LAR,-0.2
,,,,,,,,,,,,,,WR,Robert Woods (20852026),Robert Woods,20852026,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,LAR,15.58
,,,,,,,,,,,,,,WR,Tutu Atwell (20852028),Tutu Atwell,20852028,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,LAR,0
,,,,,,,,,,,,,,WR,Landen Akers (20852030),Landen Akers,20852030,WR/FLEX,3000,SF@LAR 01/09/2022 04:25PM ET,LAR,0
