Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2222899495,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2222899496,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Broncos (15356402) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2222899497,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Parris Campbell (15355930) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Thielen (15355836) (LOCKED),Tyler Eifert (15356248) (LOCKED),Derrick Henry (15355598) (LOCKED),Panthers (15356407) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2222899498,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Jordan Reed (15356288) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2222899499,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Sammy Watkins (15355910),Mike Williams (15355946),Hunter Henry (15356190),Aaron Jones (15355604) (LOCKED),Rams (15356398) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2222899500,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Chargers (15356410),,
2222899501,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DeSean Jackson (15355896) (LOCKED),Van Jefferson Jr. (15356144) (LOCKED),Diontae Johnson (15355932) (LOCKED),Tyler Higbee (15356194) (LOCKED),Aaron Jones (15355604) (LOCKED),Bears (15356389) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2222902004,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Aaron Jones (15355604) (LOCKED),Christian McCaffrey (15355592) (LOCKED),Corey Davis (15355960) (LOCKED),Julio Jones (15355834) (LOCKED),Kalif Raymond (15356136) (LOCKED),Tyler Eifert (15356248) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Bills (15356387) (LOCKED),,RB,Cullen Gillaspia (15355710),Cullen Gillaspia,15355710,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
2222902005,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Kenyan Drake (15355616),Austin Ekeler (15355608),Amari Cooper (15355854) (LOCKED),Diontae Johnson (15355932) (LOCKED),Calvin Ridley (15355840) (LOCKED),Dalton Schultz (15356216) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,RB,Scottie Phillips (15355826),Scottie Phillips,15355826,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
2222902006,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tom Brady (15355530) (LOCKED),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Mike Evans (15355848) (LOCKED),Diontae Johnson (15355932) (LOCKED),DJ Moore (15355856) (LOCKED),O.J. Howard (15356210) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Titans (15356391) (LOCKED),,WR,Jalen Hurd (15355970) (LOCKED),Jalen Hurd,15355970,WR/FLEX,3900,In Progress,SF,0
2222902007,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Kenyan Drake (15355616),Todd Gurley II (15355612) (LOCKED),Davante Adams (15355828) (LOCKED),Parris Campbell (15355930) (LOCKED),Adam Thielen (15355836) (LOCKED),Irv Smith Jr. (15356252) (LOCKED),David Johnson (15355618),Titans (15356391) (LOCKED),,WR,Dede Westbrook (15355964) (LOCKED),Dede Westbrook,15355964,WR/FLEX,3900,In Progress,JAX,0
2222902008,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Kenyan Drake (15355616),Aaron Jones (15355604) (LOCKED),Corey Davis (15355960) (LOCKED),Julio Jones (15355834) (LOCKED),Mike Williams (15355946),Hunter Henry (15356190),Clyde Edwards-Helaire (15355602),Ravens (15356390),,TE,O.J. Howard (15356210) (LOCKED),O.J. Howard,15356210,TE/FLEX,3900,In Progress,TB,13.6
2222902009,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Aaron Jones (15355604) (LOCKED),Ronald Jones II (15355636) (LOCKED),Amari Cooper (15355854) (LOCKED),Michael Gallup (15355882) (LOCKED),Calvin Ridley (15355840) (LOCKED),Jordan Reed (15356288) (LOCKED),David Johnson (15355618),Steelers (15356388) (LOCKED),,WR,Olabisi Johnson (15355966) (LOCKED),Olabisi Johnson,15355966,WR/FLEX,3900,In Progress,MIN,8.6
2222902010,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Kenyan Drake (15355616),Todd Gurley II (15355612) (LOCKED),Parris Campbell (15355930) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Zach Ertz (15356184) (LOCKED),Clyde Edwards-Helaire (15355602),49ers (15356386) (LOCKED),,WR,Jakeem Grant (15355968) (LOCKED),Jakeem Grant,15355968,WR/FLEX,3900,In Progress,MIA,5.5
2222902011,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Adam Thielen (15355836) (LOCKED),Chris Herndon (15356226) (LOCKED),Dalvin Cook (15355600) (LOCKED),Cardinals (15356396),,DST,Bills  (15356387) (LOCKED),Bills ,15356387,DST,3900,In Progress,BUF,8
2222902012,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Corey Davis (15355960) (LOCKED),DeSean Jackson (15355896) (LOCKED),Cooper Kupp (15355842) (LOCKED),Zach Ertz (15356184) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Bears (15356389) (LOCKED),,WR,Quintez Cephus (15355974) (LOCKED),Quintez Cephus,15355974,WR/FLEX,3800,In Progress,DET,7.3
2222902013,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Aaron Jones (15355604) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Amari Cooper (15355854) (LOCKED),Russell Gage (15355912) (LOCKED),Michael Gallup (15355882) (LOCKED),Chris Herndon (15356226) (LOCKED),Austin Ekeler (15355608),Bears (15356389) (LOCKED),,WR,Breshad Perriman (15355972) (LOCKED),Breshad Perriman,15355972,WR/FLEX,3800,In Progress,NYJ,4.7
2222902014,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Diontae Johnson (15355932) (LOCKED),Allen Robinson II (15355850) (LOCKED),Adam Thielen (15355836) (LOCKED),Mo Alie-Cox (15356244) (LOCKED),Jonathan Taylor (15355620) (LOCKED),49ers (15356386) (LOCKED),,TE,Jimmy Graham (15356212) (LOCKED),Jimmy Graham,15356212,TE/FLEX,3800,In Progress,CHI,11.5
2222902015,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Aaron Jones (15355604) (LOCKED),Ronald Jones II (15355636) (LOCKED),Parris Campbell (15355930) (LOCKED),Michael Gallup (15355882) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Hayden Hurst (15356196) (LOCKED),Clyde Edwards-Helaire (15355602),49ers (15356386) (LOCKED),,WR,Tim Patrick (15355978) (LOCKED),Tim Patrick,15355978,WR/FLEX,3800,In Progress,DEN,6.9
2222902016,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matthew Stafford (15355533) (LOCKED),Saquon Barkley (15355594) (LOCKED),Todd Gurley II (15355612) (LOCKED),Diontae Johnson (15355932) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),T.J. Hockenson (15356188) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Ravens (15356390),,DST,Steelers  (15356388) (LOCKED),Steelers ,15356388,DST,3800,In Progress,PIT,8
2222902017,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Humphries (15356020) (LOCKED),Travis Kelce (15356178),Austin Ekeler (15355608),49ers (15356386) (LOCKED),,WR,Mecole Hardman (15355976),Mecole Hardman,15355976,WR/FLEX,3800,KC@LAC 09/20/2020 04:25PM ET,KC,1.6
2222902018,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Davante Adams (15355828) (LOCKED),Quintez Cephus (15355974) (LOCKED),Diontae Johnson (15355932) (LOCKED),Jordan Reed (15356288) (LOCKED),Clyde Edwards-Helaire (15355602),Titans (15356391) (LOCKED),,WR,Equanimeous St. Brown (15355990) (LOCKED),Equanimeous St. Brown,15355990,WR/FLEX,3700,In Progress,GB,0
2222902019,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Nyheim Hines (15355628) (LOCKED),Aaron Jones (15355604) (LOCKED),Corey Davis (15355960) (LOCKED),Michael Gallup (15355882) (LOCKED),Calvin Ridley (15355840) (LOCKED),Dalton Schultz (15356216) (LOCKED),Clyde Edwards-Helaire (15355602),Packers (15356393) (LOCKED),,WR,Marvin Hall (15355992) (LOCKED),Marvin Hall,15355992,WR/FLEX,3700,In Progress,DET,3.6
2222902020,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Miles Boykin (15355952),Marquise Brown (15355862),Diontae Johnson (15355932) (LOCKED),Jordan Akins (15356230),Austin Ekeler (15355608),49ers (15356386) (LOCKED),,WR,Vyncint Smith (15355988) (LOCKED),Vyncint Smith,15355988,WR/FLEX,3700,In Progress,NYJ,0
2222902021,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Aaron Jones (15355604) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Michael Gallup (15355882) (LOCKED),Diontae Johnson (15355932) (LOCKED),Cooper Kupp (15355842) (LOCKED),Tyler Higbee (15356194) (LOCKED),Miles Sanders (15355614) (LOCKED),Bills (15356387) (LOCKED),,DST,Bears  (15356389) (LOCKED),Bears ,15356389,DST,3700,In Progress,CHI,3
2222902022,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Aaron Jones (15355604) (LOCKED),Christian McCaffrey (15355592) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Diontae Johnson (15355932) (LOCKED),Kyle Rudolph (15356222) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Ravens (15356390),,TE,Dalton Schultz (15356216) (LOCKED),Dalton Schultz,15356216,TE/FLEX,3700,In Progress,DAL,2.1
2222902023,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Patrick Mahomes (15355525),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Corey Davis (15355960) (LOCKED),Tyreek Hill (15355832),Sammy Watkins (15355910),Hunter Henry (15356190),Jonathan Taylor (15355620) (LOCKED),Jets (15356411) (LOCKED),,WR,Zach Pascal (15355980) (LOCKED),Zach Pascal,15355980,WR/FLEX,3700,In Progress,IND,3.8
2222902024,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Aaron Jones (15355604) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Marquise Brown (15355862),Will Fuller V (15355858),Diontae Johnson (15355932) (LOCKED),Chris Herndon (15356226) (LOCKED),J.K. Dobbins (15355640),Titans (15356391) (LOCKED),,WR,Chad Beebe (15355986) (LOCKED),Chad Beebe,15355986,WR/FLEX,3700,In Progress,MIN,0
2222902025,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Melvin Gordon III (15355634) (LOCKED),Miles Sanders (15355614) (LOCKED),Amari Cooper (15355854) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Calvin Ridley (15355840) (LOCKED),Chris Herndon (15356226) (LOCKED),Clyde Edwards-Helaire (15355602),Chiefs (15356392),,TE,Dawson Knox (15356214) (LOCKED),Dawson Knox,15356214,TE/FLEX,3700,In Progress,BUF,4.6
2222902026,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matthew Stafford (15355533) (LOCKED),Todd Gurley II (15355612) (LOCKED),Miles Sanders (15355614) (LOCKED),Davante Adams (15355828) (LOCKED),Danny Amendola (15355914) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Chris Herndon (15356226) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Bills (15356387) (LOCKED),,WR,Andy Isabella (15355984),Andy Isabella,15355984,WR/FLEX,3700,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
2222902027,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Patrick Mahomes (15355525),Todd Gurley II (15355612) (LOCKED),Aaron Jones (15355604) (LOCKED),Tyreek Hill (15355832),Diontae Johnson (15355932) (LOCKED),Mike Williams (15355946),Chris Herndon (15356226) (LOCKED),Clyde Edwards-Helaire (15355602),Dolphins (15356409) (LOCKED),,WR,Joe Reed (15355982),Joe Reed,15355982,WR/FLEX,3700,KC@LAC 09/20/2020 04:25PM ET,LAC,0
2222902028,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,WR,Chris Conley (15355994) (LOCKED),Chris Conley,15355994,WR/FLEX,3600,In Progress,JAX,1.6
2222902029,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Broncos (15356402) (LOCKED),,TE,Jack Doyle (15356220) (LOCKED),Jack Doyle,15356220,TE/FLEX,3600,In Progress,IND,7.9
2222908581,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Parris Campbell (15355930) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Thielen (15355836) (LOCKED),Tyler Eifert (15356248) (LOCKED),Derrick Henry (15355598) (LOCKED),Panthers (15356407) (LOCKED),,TE,Logan Thomas (15356218),Logan Thomas,15356218,TE/FLEX,3600,WAS@ARI 09/20/2020 04:05PM ET,WAS,13.7
2222991877,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Jordan Reed (15356288) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,DST,Ravens  (15356390),Ravens ,15356390,DST,3600,BAL@HOU 09/20/2020 04:25PM ET,BAL,15
2222992011,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Sammy Watkins (15355910),Mike Williams (15355946),Hunter Henry (15356190),Aaron Jones (15355604) (LOCKED),Rams (15356398) (LOCKED),,WR,JJ Arcega-Whiteside (15356010) (LOCKED),JJ Arcega-Whiteside,15356010,WR/FLEX,3500,In Progress,PHI,0
2222997113,Modelo $5K NFL Beat Bettis Contest Series (2),92149971,$0,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Chargers (15356410),,DST,Titans  (15356391) (LOCKED),Titans ,15356391,DST,3500,In Progress,TEN,3
,,,,,,,,,,,,,,WR,Justin Watson (15356006) (LOCKED),Justin Watson,15356006,WR/FLEX,3500,In Progress,TB,1.6
,,,,,,,,,,,,,,WR,Tyler Johnson (15356008) (LOCKED),Tyler Johnson,15356008,WR/FLEX,3500,In Progress,TB,0
,,,,,,,,,,,,,,WR,DaeSean Hamilton (15356012) (LOCKED),DaeSean Hamilton,15356012,WR/FLEX,3500,In Progress,DEN,2.8
,,,,,,,,,,,,,,WR,Michael Pittman Jr. (15355998) (LOCKED),Michael Pittman Jr.,15355998,WR/FLEX,3500,In Progress,IND,3
,,,,,,,,,,,,,,TE,Kyle Rudolph (15356222) (LOCKED),Kyle Rudolph,15356222,TE/FLEX,3500,In Progress,MIN,4.8
,,,,,,,,,,,,,,WR,Isaiah Ford (15356004) (LOCKED),Isaiah Ford,15356004,WR/FLEX,3500,In Progress,MIA,3.3
,,,,,,,,,,,,,,WR,Dontrelle Inman (15356002),Dontrelle Inman,15356002,WR/FLEX,3500,WAS@ARI 09/20/2020 04:05PM ET,WAS,4.1
,,,,,,,,,,,,,,WR,Demarcus Robinson (15356000),Demarcus Robinson,15356000,WR/FLEX,3500,KC@LAC 09/20/2020 04:25PM ET,KC,5
,,,,,,,,,,,,,,WR,Kenny Stills (15355996),Kenny Stills,15355996,WR/FLEX,3500,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
,,,,,,,,,,,,,,WR,Denzel Mims (15356016) (LOCKED),Denzel Mims,15356016,WR/FLEX,3400,In Progress,NYJ,0
,,,,,,,,,,,,,,TE,Chris Herndon (15356226) (LOCKED),Chris Herndon,15356226,TE/FLEX,3400,In Progress,NYJ,8.7
,,,,,,,,,,,,,,WR,Cordarrelle Patterson (15356022) (LOCKED),Cordarrelle Patterson,15356022,WR/FLEX,3400,In Progress,CHI,4.1
,,,,,,,,,,,,,,WR,Adam Humphries (15356020) (LOCKED),Adam Humphries,15356020,WR/FLEX,3400,In Progress,TEN,10.7
,,,,,,,,,,,,,,WR,Tajae Sharpe (15356018) (LOCKED),Tajae Sharpe,15356018,WR/FLEX,3400,In Progress,MIN,0
,,,,,,,,,,,,,,TE,Reggie Gilliam (15356224) (LOCKED),Reggie Gilliam,15356224,TE/FLEX,3400,In Progress,BUF,0
,,,,,,,,,,,,,,DST,Chiefs  (15356392),Chiefs ,15356392,DST,3400,KC@LAC 09/20/2020 04:25PM ET,KC,7
,,,,,,,,,,,,,,WR,Devin Duvernay (15356014),Devin Duvernay,15356014,WR/FLEX,3400,BAL@HOU 09/20/2020 04:25PM ET,BAL,2.2
,,,,,,,,,,,,,,DST,Packers  (15356393) (LOCKED),Packers ,15356393,DST,3300,In Progress,GB,5
,,,,,,,,,,,,,,WR,Trent Taylor (15356028) (LOCKED),Trent Taylor,15356028,WR/FLEX,3300,In Progress,SF,2.7
,,,,,,,,,,,,,,WR,Ted Ginn Jr. (15356030) (LOCKED),Ted Ginn Jr.,15356030,WR/FLEX,3300,In Progress,CHI,0
,,,,,,,,,,,,,,WR,Antonio Gandy-Golden (15356024),Antonio Gandy-Golden,15356024,WR/FLEX,3300,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,TE,Dan Arnold (15356228),Dan Arnold,15356228,TE/FLEX,3300,WAS@ARI 09/20/2020 04:05PM ET,ARI,4.1
,,,,,,,,,,,,,,WR,Jason Moore (15356026),Jason Moore,15356026,WR/FLEX,3300,KC@LAC 09/20/2020 04:25PM ET,LAC,0
,,,,,,,,,,,,,,TE,Jordan Akins (15356230),Jordan Akins,15356230,TE/FLEX,3300,BAL@HOU 09/20/2020 04:25PM ET,HOU,11.9
,,,,,,,,,,,,,,TE,Jace Sternberger (15356240) (LOCKED),Jace Sternberger,15356240,TE/FLEX,3200,In Progress,GB,0
,,,,,,,,,,,,,,WR,Chris Hogan (15356032) (LOCKED),Chris Hogan,15356032,WR/FLEX,3200,In Progress,NYJ,1
,,,,,,,,,,,,,,TE,Kaden Smith (15356238) (LOCKED),Kaden Smith,15356238,TE/FLEX,3200,In Progress,NYG,3.7
,,,,,,,,,,,,,,TE,Ian Thomas (15356236) (LOCKED),Ian Thomas,15356236,TE/FLEX,3200,In Progress,CAR,3.6
,,,,,,,,,,,,,,DST,Vikings  (15356394) (LOCKED),Vikings ,15356394,DST,3200,In Progress,MIN,-4
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (15356234),Jeremy Sprinkle,15356234,TE/FLEX,3200,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,TE,Darren Fells (15356232),Darren Fells,15356232,TE/FLEX,3200,BAL@HOU 09/20/2020 04:25PM ET,HOU,3.9
,,,,,,,,,,,,,,WR,Javon Wims (15356034) (LOCKED),Javon Wims,15356034,WR/FLEX,3100,In Progress,CHI,7.1
,,,,,,,,,,,,,,WR,Riley Ridley (15356036) (LOCKED),Riley Ridley,15356036,WR/FLEX,3100,In Progress,CHI,0
,,,,,,,,,,,,,,DST,WAS Football Team  (15356395),WAS Football Team ,15356395,DST,3100,WAS@ARI 09/20/2020 04:05PM ET,WAS,15
,,,,,,,,,,,,,,TE,Nick Boyle (15356242),Nick Boyle,15356242,TE/FLEX,3100,BAL@HOU 09/20/2020 04:25PM ET,BAL,2.3
,,,,,,,,,,,,,,WR,Malik Taylor (15356174) (LOCKED),Malik Taylor,15356174,WR/FLEX,3000,In Progress,GB,0
,,,,,,,,,,,,,,WR,Jamal Agnew (15356176) (LOCKED),Jamal Agnew,15356176,WR/FLEX,3000,In Progress,DET,0
,,,,,,,,,,,,,,WR,Dante Pettis (15356160) (LOCKED),Dante Pettis,15356160,WR/FLEX,3000,In Progress,SF,0
,,,,,,,,,,,,,,WR,Richie James Jr. (15356162) (LOCKED),Richie James Jr.,15356162,WR/FLEX,3000,In Progress,SF,0
,,,,,,,,,,,,,,WR,Chris Thompson (15356164) (LOCKED),Chris Thompson,15356164,WR/FLEX,3000,In Progress,SF,0
,,,,,,,,,,,,,,WR,Tavon Austin (15356166) (LOCKED),Tavon Austin,15356166,WR/FLEX,3000,In Progress,SF,0
,,,,,,,,,,,,,,WR,Braxton Berrios (15356168) (LOCKED),Braxton Berrios,15356168,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,WR,Josh Malone (15356170) (LOCKED),Josh Malone,15356170,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,WR,Jeff Smith (15356172) (LOCKED),Jeff Smith,15356172,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,WR,Damion Ratley (15356150) (LOCKED),Damion Ratley,15356150,WR/FLEX,3000,In Progress,NYG,0
,,,,,,,,,,,,,,WR,C.J. Board (15356152) (LOCKED),C.J. Board,15356152,WR/FLEX,3000,In Progress,NYG,3.7
,,,,,,,,,,,,,,WR,David Sills (15356154) (LOCKED),David Sills,15356154,WR/FLEX,3000,In Progress,NYG,0
,,,,,,,,,,,,,,WR,Cody Core (15356156) (LOCKED),Cody Core,15356156,WR/FLEX,3000,In Progress,NYG,0
,,,,,,,,,,,,,,WR,Darnell Mooney (15356158) (LOCKED),Darnell Mooney,15356158,WR/FLEX,3000,In Progress,CHI,6.8
,,,,,,,,,,,,,,WR,John Hightower (15356140) (LOCKED),John Hightower,15356140,WR/FLEX,3000,In Progress,PHI,0.8
,,,,,,,,,,,,,,WR,Quez Watkins (15356142) (LOCKED),Quez Watkins,15356142,WR/FLEX,3000,In Progress,PHI,0
,,,,,,,,,,,,,,WR,Van Jefferson Jr. (15356144) (LOCKED),Van Jefferson Jr.,15356144,WR/FLEX,3000,In Progress,LAR,4.1
,,,,,,,,,,,,,,WR,Nsimba Webster (15356146) (LOCKED),Nsimba Webster,15356146,WR/FLEX,3000,In Progress,LAR,0
,,,,,,,,,,,,,,WR,Trishton Jackson (15356148) (LOCKED),Trishton Jackson,15356148,WR/FLEX,3000,In Progress,LAR,0
,,,,,,,,,,,,,,WR,Collin Johnson (15356134) (LOCKED),Collin Johnson,15356134,WR/FLEX,3000,In Progress,JAX,2.4
,,,,,,,,,,,,,,WR,Kalif Raymond (15356136) (LOCKED),Kalif Raymond,15356136,WR/FLEX,3000,In Progress,TEN,0
,,,,,,,,,,,,,,WR,Cody Hollister (15356138) (LOCKED),Cody Hollister,15356138,WR/FLEX,3000,In Progress,TEN,0
,,,,,,,,,,,,,,TE,Tyler Eifert (15356248) (LOCKED),Tyler Eifert,15356248,TE/FLEX,3000,In Progress,JAX,1.8
,,,,,,,,,,,,,,WR,Seth Roberts (15356040) (LOCKED),Seth Roberts,15356040,WR/FLEX,3000,In Progress,CAR,1.5
,,,,,,,,,,,,,,WR,Pharoh Cooper (15356118) (LOCKED),Pharoh Cooper,15356118,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Brandon Zylstra (15356120) (LOCKED),Brandon Zylstra,15356120,WR/FLEX,3000,In Progress,CAR,0
