Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1786163954,Straight Cash Free Contest Series presented by Straight Talk Wireless,82492998,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,1. Column A lists all of your contest entries for this draftgroup
1786163955,AutoNation Free Football Challenge,82493011,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,2. Your current lineup is listed next to each entry (blank for reservations)
1786092077,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1786092078,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1786092079,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,5. For faster processing only include entries you are changing in the file you upload
1786092080,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,
1786092081,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1786164088,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Marcell Ateman (13932654),Marcell Ateman,13932654,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,1.12
1786164089,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jalin Marshall (13932656),Jalin Marshall,13932656,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,0
1786164090,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Keelan Cole (13932718),Keelan Cole,13932718,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,3.73
1786164091,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Michael Walker (13932720),Michael Walker,13932720,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0.5
1786164092,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Jamize Olawale (13932340),Jamize Olawale,13932340,RB/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,0
1786164093,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Tavon Austin (13932628),Tavon Austin,13932628,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,2.87
1786164094,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Ventell Bryant (13932630),Ventell Bryant,13932630,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,0.94
1786164095,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Cedrick Wilson (13932632),Cedrick Wilson,13932632,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,1.6
1786164096,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Devin Smith (13932634),Devin Smith,13932634,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,5.58
1786164097,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Josh Reynolds (13932658),Josh Reynolds,13932658,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,LAR,3.93
1786164098,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Mike Thomas (13932660),Mike Thomas,13932660,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,LAR,0.15
1786164099,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Nsimba Webster (13932662),Nsimba Webster,13932662,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,LAR,0
1786164100,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Blake Jarwin (13932780),Blake Jarwin,13932780,TE/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,5.93
1786164101,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Kenjon Barner (13932320),Kenjon Barner,13932320,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,1.43
1786164102,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Qadree Ollison (13932322),Qadree Ollison,13932322,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,3.48
1786164103,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Keith Smith (13932324),Keith Smith,13932324,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,0.07
1786164104,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Jeff Wilson Jr. (13932388),Jeff Wilson Jr.,13932388,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,5.21
1786164105,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Kyle Juszczyk (13932390),Kyle Juszczyk,13932390,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,3.63
1786164106,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Brandon Powell (13932606),Brandon Powell,13932606,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,0
1786164107,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Richie James Jr. (13932700),Richie James Jr.,13932700,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,2.11
1786164108,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Dante Pettis (13932702),Dante Pettis,13932702,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,3.14
1786164109,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Marquise Goodwin (13932704),Marquise Goodwin,13932704,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,4.23
1786164110,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Ameer Abdullah (13932364),Ameer Abdullah,13932364,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,1.49
1786164111,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Mike Boone (13932366),Mike Boone,13932366,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,0.32
1786164112,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,C.J. Ham (13932368),C.J. Ham,13932368,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,2.32
1786164113,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Justin Jackson (13932382),Justin Jackson,13932382,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,5.28
1786164114,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Troymaine Pope (13932384),Troymaine Pope,13932384,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0.94
1786164115,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Derek Watt (13932386),Derek Watt,13932386,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,1.02
1786164116,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Alexander Hollins (13932668),Alexander Hollins,13932668,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,0
1786164117,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Chad Beebe (13932670),Chad Beebe,13932670,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,3
1786164118,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Andre Patton (13932694),Andre Patton,13932694,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0.6
1786164119,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jason Moore (13932696),Jason Moore,13932696,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0.9
1786164120,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jalen Guyton (13932698),Jalen Guyton,13932698,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0
1786164121,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Demetrius Harris (13932784),Demetrius Harris,13932784,TE/FLEX,2900,CLE@ARI 12/15/2019 04:05PM ET,CLE,3.38
1786164122,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Rams  (13932928),Rams ,13932928,DST,2900,LAR@DAL 12/15/2019 04:25PM ET,LAR,10
1786164123,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Irv Smith Jr. (13932782),Irv Smith Jr.,13932782,TE/FLEX,2900,MIN@LAC 12/15/2019 04:05PM ET,MIN,5.06
1786164124,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Tyler Eifert (13932788),Tyler Eifert,13932788,TE/FLEX,2800,NE@CIN 12/15/2019 01:00PM ET,CIN,5.85
1786164125,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Titans  (13932930),Titans ,13932930,DST,2800,HOU@TEN 12/15/2019 01:00PM ET,TEN,9.38
,,,,,,,,,,,,,,TE,Foster Moreau (13932858),Foster Moreau,13932858,TE/FLEX,2800,JAX@OAK 12/15/2019 04:05PM ET,OAK,5.26
,,,,,,,,,,,,,,DST,Cowboys  (13932929),Cowboys ,13932929,DST,2800,LAR@DAL 12/15/2019 04:25PM ET,DAL,6.62
,,,,,,,,,,,,,,TE,Jaeden Graham (13932786),Jaeden Graham,13932786,TE/FLEX,2800,ATL@SF 12/15/2019 04:25PM ET,ATL,2.3
,,,,,,,,,,,,,,TE,Ben Watson (13932794),Ben Watson,13932794,TE/FLEX,2700,NE@CIN 12/15/2019 01:00PM ET,NE,4.06
,,,,,,,,,,,,,,TE,Ben Braunecker (13932790),Ben Braunecker,13932790,TE/FLEX,2700,CHI@GB 12/15/2019 01:00PM ET,CHI,1.63
,,,,,,,,,,,,,,DST,Giants  (13932933),Giants ,13932933,DST,2700,MIA@NYG 12/15/2019 01:00PM ET,NYG,6.08
,,,,,,,,,,,,,,TE,Anthony Firkser (13932792),Anthony Firkser,13932792,TE/FLEX,2700,HOU@TEN 12/15/2019 01:00PM ET,TEN,3.1
,,,,,,,,,,,,,,DST,Texans  (13932932),Texans ,13932932,DST,2700,HOU@TEN 12/15/2019 01:00PM ET,HOU,5.38
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (13932796),Jeremy Sprinkle,13932796,TE/FLEX,2700,PHI@WAS 12/15/2019 01:00PM ET,WAS,3.43
,,,,,,,,,,,,,,TE,Matt LaCosse (13932802),Matt LaCosse,13932802,TE/FLEX,2600,NE@CIN 12/15/2019 01:00PM ET,NE,2.39
,,,,,,,,,,,,,,TE,Logan Thomas (13932800),Logan Thomas,13932800,TE/FLEX,2600,TB@DET 12/15/2019 01:00PM ET,DET,2.55
,,,,,,,,,,,,,,TE,Jeff Heuerman (13932798),Jeff Heuerman,13932798,TE/FLEX,2600,DEN@KC 12/15/2019 01:00PM ET,DEN,2.56
,,,,,,,,,,,,,,DST,Dolphins  (13932934),Dolphins ,13932934,DST,2600,MIA@NYG 12/15/2019 01:00PM ET,MIA,2.62
,,,,,,,,,,,,,,DST,Redskins  (13932931),Redskins ,13932931,DST,2600,PHI@WAS 12/15/2019 01:00PM ET,WAS,7
,,,,,,,,,,,,,,TE,Luke Willson (13932896),Luke Willson,13932896,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,SEA,2.27
,,,,,,,,,,,,,,TE,Tyrone Swoopes (13932898),Tyrone Swoopes,13932898,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,SEA,0
,,,,,,,,,,,,,,TE,Tyler Ott (13932900),Tyler Ott,13932900,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,SEA,0
,,,,,,,,,,,,,,TE,Chris Manhertz (13932908),Chris Manhertz,13932908,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.18
,,,,,,,,,,,,,,DST,Panthers  (13932935),Panthers ,13932935,DST,2500,SEA@CAR 12/15/2019 01:00PM ET,CAR,7.38
,,,,,,,,,,,,,,TE,C.J. Uzomah (13932818),C.J. Uzomah,13932818,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,2.63
,,,,,,,,,,,,,,TE,Mason Schreck (13932820),Mason Schreck,13932820,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Cethan Carter (13932822),Cethan Carter,13932822,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Clark Harris (13932824),Clark Harris,13932824,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Ryan Izzo (13932872),Ryan Izzo,13932872,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,NE,3.9
,,,,,,,,,,,,,,TE,Jesse James (13932838),Jesse James,13932838,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,DET,1.49
,,,,,,,,,,,,,,TE,Isaac Nauta (13932840),Isaac Nauta,13932840,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,DET,0.43
,,,,,,,,,,,,,,TE,Tanner Hudson (13932902),Tanner Hudson,13932902,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,TB,0.31
,,,,,,,,,,,,,,TE,Jordan Leggett (13932904),Jordan Leggett,13932904,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,TB,0
,,,,,,,,,,,,,,TE,Jesper Horsted (13932808),Jesper Horsted,13932808,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,5.93
,,,,,,,,,,,,,,TE,J.P. Holtz (13932810),J.P. Holtz,13932810,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,1.08
,,,,,,,,,,,,,,TE,Eric Saubert (13932812),Eric Saubert,13932812,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Bradley Sowell (13932814),Bradley Sowell,13932814,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Patrick Scales (13932816),Patrick Scales,13932816,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Marcedes Lewis (13932842),Marcedes Lewis,13932842,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,GB,2.43
,,,,,,,,,,,,,,TE,Robert Tonyan (13932844),Robert Tonyan,13932844,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,GB,2.7
,,,,,,,,,,,,,,TE,Jace Sternberger (13932846),Jace Sternberger,13932846,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,GB,0
,,,,,,,,,,,,,,TE,Troy Fumagalli (13932834),Troy Fumagalli,13932834,TE/FLEX,2500,DEN@KC 12/15/2019 01:00PM ET,DEN,1.52
,,,,,,,,,,,,,,TE,Andrew Beck (13932836),Andrew Beck,13932836,TE/FLEX,2500,DEN@KC 12/15/2019 01:00PM ET,DEN,0.83
,,,,,,,,,,,,,,TE,Blake Bell (13932852),Blake Bell,13932852,TE/FLEX,2500,DEN@KC 12/15/2019 01:00PM ET,KC,0.33
,,,,,,,,,,,,,,TE,Deon Yelder (13932854),Deon Yelder,13932854,TE/FLEX,2500,DEN@KC 12/15/2019 01:00PM ET,KC,0.89
,,,,,,,,,,,,,,TE,James Winchester (13932856),James Winchester,13932856,TE/FLEX,2500,DEN@KC 12/15/2019 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,Durham Smythe (13932866),Durham Smythe,13932866,TE/FLEX,2500,MIA@NYG 12/15/2019 01:00PM ET,MIA,0.61
,,,,,,,,,,,,,,TE,Clive Walford (13932868),Clive Walford,13932868,TE/FLEX,2500,MIA@NYG 12/15/2019 01:00PM ET,MIA,0.44
,,,,,,,,,,,,,,TE,Scott Simonson (13932874),Scott Simonson,13932874,TE/FLEX,2500,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.67
,,,,,,,,,,,,,,TE,Jordan Thomas (13932806),Jordan Thomas,13932806,TE/FLEX,2500,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
,,,,,,,,,,,,,,TE,MyCole Pruitt (13932848),MyCole Pruitt,13932848,TE/FLEX,2500,HOU@TEN 12/15/2019 01:00PM ET,TEN,0.63
,,,,,,,,,,,,,,TE,Beau Brinkley (13932850),Beau Brinkley,13932850,TE/FLEX,2500,HOU@TEN 12/15/2019 01:00PM ET,TEN,0
,,,,,,,,,,,,,,TE,Joshua Perkins (13932876),Joshua Perkins,13932876,TE/FLEX,2500,PHI@WAS 12/15/2019 01:00PM ET,PHI,4.35
,,,,,,,,,,,,,,TE,Hale Hentges (13932906),Hale Hentges,13932906,TE/FLEX,2500,PHI@WAS 12/15/2019 01:00PM ET,WAS,0.41
,,,,,,,,,,,,,,TE,Stephen Carlson (13932826),Stephen Carlson,13932826,TE/FLEX,2500,CLE@ARI 12/15/2019 04:05PM ET,CLE,2.4
,,,,,,,,,,,,,,TE,Pharaoh Brown (13932828),Pharaoh Brown,13932828,TE/FLEX,2500,CLE@ARI 12/15/2019 04:05PM ET,CLE,0.52
,,,,,,,,,,,,,,TE,Rico Gathers (13932830),Rico Gathers,13932830,TE/FLEX,2500,CLE@ARI 12/15/2019 04:05PM ET,CLE,0
,,,,,,,,,,,,,,TE,Maxx Williams (13932878),Maxx Williams,13932878,TE/FLEX,2500,CLE@ARI 12/15/2019 04:05PM ET,ARI,2.38
