Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1679230073,JAMESON $20K NFL FREE Contest Series ,78775214,$0,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,1. Column A lists all of your contest entries for this draftgroup
1679230245,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,2. Your current lineup is listed next to each entry (blank for reservations)
1679230246,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1679230247,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1679230248,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,5. For faster processing only include entries you are changing in the file you upload
1679230249,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,
1679230250,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1679230223,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Lions  (13606354),Lions ,13606354,DST,2800,NYG@DET 10/27/2019 01:00PM ET,DET,6.17
1679230224,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Jordan Akins (13606222),Jordan Akins,13606222,TE/FLEX,2800,OAK@HOU 10/27/2019 04:25PM ET,HOU,6.9
1679230225,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Tyler Eifert (13606224),Tyler Eifert,13606224,TE/FLEX,2800,CIN@LAR 10/27/2019 01:00PM ET,CIN,4.97
1679230226,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Jonnu Smith (13606226),Jonnu Smith,13606226,TE/FLEX,2800,TB@TEN 10/27/2019 01:00PM ET,TEN,3.73
1679230227,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Tyler Kroft (13606232),Tyler Kroft,13606232,TE/FLEX,2700,PHI@BUF 10/27/2019 01:00PM ET,BUF,0
1679230228,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Eagles  (13606356),Eagles ,13606356,DST,2700,PHI@BUF 10/27/2019 01:00PM ET,PHI,7.43
1679230229,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Jesse James (13606234),Jesse James,13606234,TE/FLEX,2700,NYG@DET 10/27/2019 01:00PM ET,DET,2.18
1679230230,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Foster Moreau (13606236),Foster Moreau,13606236,TE/FLEX,2700,OAK@HOU 10/27/2019 04:25PM ET,OAK,6.02
1679230231,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Texans  (13606355),Texans ,13606355,DST,2700,OAK@HOU 10/27/2019 04:25PM ET,HOU,6.57
1679230232,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Ryan Griffin (13606238),Ryan Griffin,13606238,TE/FLEX,2700,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,3.27
1679230233,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Geoff Swaim (13606242),Geoff Swaim,13606242,TE/FLEX,2700,NYJ@JAX 10/27/2019 01:00PM ET,JAX,3.25
1679230234,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Josh Oliver (13606244),Josh Oliver,13606244,TE/FLEX,2700,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
1679230235,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Cameron Brate (13606240),Cameron Brate,13606240,TE/FLEX,2700,TB@TEN 10/27/2019 01:00PM ET,TB,5.98
1679230236,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Adam Shaheen (13606246),Adam Shaheen,13606246,TE/FLEX,2600,LAC@CHI 10/27/2019 01:00PM ET,CHI,3.07
1679230237,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Bradley Sowell (13606248),Bradley Sowell,13606248,TE/FLEX,2600,LAC@CHI 10/27/2019 01:00PM ET,CHI,0
1679230238,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Jets  (13606357),Jets ,13606357,DST,2600,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,7.5
1679230239,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Charles Clay (13606250),Charles Clay,13606250,TE/FLEX,2600,ARI@NO 10/27/2019 01:00PM ET,ARI,2.14
1679230240,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Maxx Williams (13606252),Maxx Williams,13606252,TE/FLEX,2600,ARI@NO 10/27/2019 01:00PM ET,ARI,3.47
1679230241,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Luke Stocker (13606254),Luke Stocker,13606254,TE/FLEX,2500,SEA@ATL 10/27/2019 01:00PM ET,ATL,0.94
1679230242,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Jaeden Graham (13606256),Jaeden Graham,13606256,TE/FLEX,2500,SEA@ATL 10/27/2019 01:00PM ET,ATL,0.44
1679230243,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Tyler Ott (13606328),Tyler Ott,13606328,TE/FLEX,2500,SEA@ATL 10/27/2019 01:00PM ET,SEA,0
1679230244,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Lee Smith (13606258),Lee Smith,13606258,TE/FLEX,2500,PHI@BUF 10/27/2019 01:00PM ET,BUF,1.92
1679230074,AutoNation Free Football Challenge,78905855,$0,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Tommy Sweeney (13606260),Tommy Sweeney,13606260,TE/FLEX,2500,PHI@BUF 10/27/2019 01:00PM ET,BUF,1.36
,,,,,,,,,,,,,,TE,Ben Braunecker (13606264),Ben Braunecker,13606264,TE/FLEX,2500,LAC@CHI 10/27/2019 01:00PM ET,CHI,0.73
,,,,,,,,,,,,,,TE,J.P. Holtz (13606266),J.P. Holtz,13606266,TE/FLEX,2500,LAC@CHI 10/27/2019 01:00PM ET,CHI,0.86
,,,,,,,,,,,,,,TE,Patrick Scales (13606268),Patrick Scales,13606268,TE/FLEX,2500,LAC@CHI 10/27/2019 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Virgil Green (13606318),Virgil Green,13606318,TE/FLEX,2500,LAC@CHI 10/27/2019 01:00PM ET,LAC,1.53
,,,,,,,,,,,,,,TE,Lance Kendricks (13606320),Lance Kendricks,13606320,TE/FLEX,2500,LAC@CHI 10/27/2019 01:00PM ET,LAC,1.6
,,,,,,,,,,,,,,TE,Logan Thomas (13606290),Logan Thomas,13606290,TE/FLEX,2500,NYG@DET 10/27/2019 01:00PM ET,DET,1.62
,,,,,,,,,,,,,,TE,Garrett Dickerson (13606308),Garrett Dickerson,13606308,TE/FLEX,2500,NYG@DET 10/27/2019 01:00PM ET,NYG,0
,,,,,,,,,,,,,,TE,Kaden Smith (13606310),Kaden Smith,13606310,TE/FLEX,2500,NYG@DET 10/27/2019 01:00PM ET,NYG,0
,,,,,,,,,,,,,,TE,Logan Paulsen (13606262),Logan Paulsen,13606262,TE/FLEX,2500,OAK@HOU 10/27/2019 04:25PM ET,HOU,0
,,,,,,,,,,,,,,TE,Derek Carrier (13606300),Derek Carrier,13606300,TE/FLEX,2500,OAK@HOU 10/27/2019 04:25PM ET,OAK,2.45
,,,,,,,,,,,,,,TE,Daniel Brown (13606312),Daniel Brown,13606312,TE/FLEX,2500,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,TE,Trevon Wesco (13606314),Trevon Wesco,13606314,TE/FLEX,2500,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,TE,Seth DeValve (13606338),Seth DeValve,13606338,TE/FLEX,2500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0.37
,,,,,,,,,,,,,,TE,Ben Koyack (13606340),Ben Koyack,13606340,TE/FLEX,2500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
,,,,,,,,,,,,,,TE,Matt Orzech (13606342),Matt Orzech,13606342,TE/FLEX,2500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
,,,,,,,,,,,,,,TE,C.J. Uzomah (13606270),C.J. Uzomah,13606270,TE/FLEX,2500,CIN@LAR 10/27/2019 01:00PM ET,CIN,2.69
,,,,,,,,,,,,,,TE,Drew Sample (13606272),Drew Sample,13606272,TE/FLEX,2500,CIN@LAR 10/27/2019 01:00PM ET,CIN,0.96
,,,,,,,,,,,,,,TE,Cethan Carter (13606274),Cethan Carter,13606274,TE/FLEX,2500,CIN@LAR 10/27/2019 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Clark Harris (13606276),Clark Harris,13606276,TE/FLEX,2500,CIN@LAR 10/27/2019 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Johnny Mundt (13606302),Johnny Mundt,13606302,TE/FLEX,2500,CIN@LAR 10/27/2019 01:00PM ET,LAR,0
,,,,,,,,,,,,,,TE,Dan Arnold (13606306),Dan Arnold,13606306,TE/FLEX,2500,ARI@NO 10/27/2019 01:00PM ET,NO,0
,,,,,,,,,,,,,,TE,Darrell Daniels (13606316),Darrell Daniels,13606316,TE/FLEX,2500,ARI@NO 10/27/2019 01:00PM ET,ARI,0
,,,,,,,,,,,,,,TE,MyCole Pruitt (13606292),MyCole Pruitt,13606292,TE/FLEX,2500,TB@TEN 10/27/2019 01:00PM ET,TEN,0
,,,,,,,,,,,,,,TE,Anthony Firkser (13606294),Anthony Firkser,13606294,TE/FLEX,2500,TB@TEN 10/27/2019 01:00PM ET,TEN,1.2
,,,,,,,,,,,,,,TE,Beau Brinkley (13606296),Beau Brinkley,13606296,TE/FLEX,2500,TB@TEN 10/27/2019 01:00PM ET,TEN,0
,,,,,,,,,,,,,,TE,Antony Auclair (13606330),Antony Auclair,13606330,TE/FLEX,2500,TB@TEN 10/27/2019 01:00PM ET,TB,0
,,,,,,,,,,,,,,TE,Tanner Hudson (13606332),Tanner Hudson,13606332,TE/FLEX,2500,TB@TEN 10/27/2019 01:00PM ET,TB,0
,,,,,,,,,,,,,,DST,Buccaneers  (13606358),Buccaneers ,13606358,DST,2500,TB@TEN 10/27/2019 01:00PM ET,TB,7.5
,,,,,,,,,,,,,,TE,Ross Dwelley (13606322),Ross Dwelley,13606322,TE/FLEX,2500,CAR@SF 10/27/2019 04:05PM ET,SF,0.48
,,,,,,,,,,,,,,TE,Levine Toilolo (13606324),Levine Toilolo,13606324,TE/FLEX,2500,CAR@SF 10/27/2019 04:05PM ET,SF,0.5
,,,,,,,,,,,,,,TE,Garrison Sanborn (13606326),Garrison Sanborn,13606326,TE/FLEX,2500,CAR@SF 10/27/2019 04:05PM ET,SF,0
,,,,,,,,,,,,,,TE,Ian Thomas (13606334),Ian Thomas,13606334,TE/FLEX,2500,CAR@SF 10/27/2019 04:05PM ET,CAR,0
,,,,,,,,,,,,,,TE,Chris Manhertz (13606336),Chris Manhertz,13606336,TE/FLEX,2500,CAR@SF 10/27/2019 04:05PM ET,CAR,0
,,,,,,,,,,,,,,TE,Jeff Heuerman (13606284),Jeff Heuerman,13606284,TE/FLEX,2500,DEN@IND 10/27/2019 01:00PM ET,DEN,1.96
,,,,,,,,,,,,,,TE,Troy Fumagalli (13606286),Troy Fumagalli,13606286,TE/FLEX,2500,DEN@IND 10/27/2019 01:00PM ET,DEN,0.57
,,,,,,,,,,,,,,TE,Andrew Beck (13606288),Andrew Beck,13606288,TE/FLEX,2500,DEN@IND 10/27/2019 01:00PM ET,DEN,0.29
,,,,,,,,,,,,,,TE,Mo Alie-Cox (13606298),Mo Alie-Cox,13606298,TE/FLEX,2500,DEN@IND 10/27/2019 01:00PM ET,IND,1.3
,,,,,,,,,,,,,,TE,Demetrius Harris (13606278),Demetrius Harris,13606278,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,CLE,1.93
,,,,,,,,,,,,,,TE,Pharaoh Brown (13606280),Pharaoh Brown,13606280,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,CLE,0.78
,,,,,,,,,,,,,,TE,Rico Gathers (13606282),Rico Gathers,13606282,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,CLE,0
,,,,,,,,,,,,,,TE,Eric Tomlinson (13606304),Eric Tomlinson,13606304,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,NE,0.28
,,,,,,,,,,,,,,DST,Panthers  (13606359),Panthers ,13606359,DST,2400,CAR@SF 10/27/2019 04:05PM ET,CAR,12
,,,,,,,,,,,,,,DST,Chargers  (13606360),Chargers ,13606360,DST,2300,LAC@CHI 10/27/2019 01:00PM ET,LAC,6.57
,,,,,,,,,,,,,,DST,Giants  (13606361),Giants ,13606361,DST,2200,NYG@DET 10/27/2019 01:00PM ET,NYG,8
,,,,,,,,,,,,,,DST,Broncos  (13606362),Broncos ,13606362,DST,2100,DEN@IND 10/27/2019 01:00PM ET,DEN,6
,,,,,,,,,,,,,,DST,Browns  (13606363),Browns ,13606363,DST,2000,CLE@NE 10/27/2019 04:25PM ET,CLE,6.5
,,,,,,,,,,,,,,DST,Cardinals  (13606364),Cardinals ,13606364,DST,1900,ARI@NO 10/27/2019 01:00PM ET,ARI,4.14
,,,,,,,,,,,,,,DST,Falcons  (13606365),Falcons ,13606365,DST,1800,SEA@ATL 10/27/2019 01:00PM ET,ATL,0.57
,,,,,,,,,,,,,,DST,Bengals  (13606366),Bengals ,13606366,DST,1700,CIN@LAR 10/27/2019 01:00PM ET,CIN,3.29
,,,,,,,,,,,,,,DST,Raiders  (13606367),Raiders ,13606367,DST,1500,OAK@HOU 10/27/2019 04:25PM ET,OAK,3.5
