Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2305175804,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Matthew Stafford (15642189) (LOCKED),Ezekiel Elliott (15642246) (LOCKED),Alvin Kamara (15642244) (LOCKED),Kenny Golladay (15642468) (LOCKED),Marvin Jones Jr. (15642538) (LOCKED),Calvin Ridley (15642456) (LOCKED),Harrison Bryant (15642888) (LOCKED),Jamaal Williams (15642378) (LOCKED),Broncos (15642949),,1. Column A lists all of your contest entries for this draftgroup
2305184641,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Ryan Tannehill (15642192) (LOCKED),Todd Gurley II (15642270) (LOCKED),Alvin Kamara (15642244) (LOCKED),A.J. Brown (15642476) (LOCKED),Chase Claypool (15642488) (LOCKED),Terry McLaurin (15642486) (LOCKED),Jonnu Smith (15642760) (LOCKED),Jamaal Williams (15642378) (LOCKED),49ers (15642945),,2. Your current lineup is listed next to each entry (blank for reservations)
2305185132,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Ryan Tannehill (15642192) (LOCKED),Ezekiel Elliott (15642246) (LOCKED),Alvin Kamara (15642244) (LOCKED),A.J. Brown (15642476) (LOCKED),Corey Davis (15642516) (LOCKED),Mike Williams (15642520),Eric Ebron (15642774) (LOCKED),Jamaal Williams (15642378) (LOCKED),Chiefs (15642941),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2305185234,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Matthew Stafford (15642189) (LOCKED),Derrick Henry (15642248) (LOCKED),Jamaal Williams (15642378) (LOCKED),Kenny Golladay (15642468) (LOCKED),Julio Jones (15642460) (LOCKED),Terry McLaurin (15642486) (LOCKED),T.J. Hockenson (15642756) (LOCKED),Kenyan Drake (15642298),Jaguars (15642954),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2305185235,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Matthew Stafford (15642189) (LOCKED),Derrick Henry (15642248) (LOCKED),Alvin Kamara (15642244) (LOCKED),Danny Amendola (15642578) (LOCKED),Kenny Golladay (15642468) (LOCKED),Mike Williams (15642520),Hayden Hurst (15642766) (LOCKED),Jamaal Williams (15642378) (LOCKED),Bills (15642940) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2305185236,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Tom Brady (15667777),Derrick Henry (15642248) (LOCKED),Alvin Kamara (15642244) (LOCKED),Chris Godwin (15667801),Terry McLaurin (15642486) (LOCKED),Henry Ruggs III (15667805),Rob Gronkowski (15667835),Jamaal Williams (15642378) (LOCKED),Cardinals (15642958),,
2305185237,NFL $3.75M Fantasy Football Millionaire [$1M to 1st + ToC Entry],94689362,$20,Matthew Stafford (15642189) (LOCKED),Ezekiel Elliott (15642246) (LOCKED),Alvin Kamara (15642244) (LOCKED),Danny Amendola (15642578) (LOCKED),Diontae Johnson (15642546) (LOCKED),Julio Jones (15642460) (LOCKED),T.J. Hockenson (15642756) (LOCKED),Jamaal Williams (15642378) (LOCKED),Patriots (15642942),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2305161054,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Baker Mayfield (15642197) (LOCKED),Mike Davis (15642256) (LOCKED),Derrick Henry (15642248) (LOCKED),Odell Beckham Jr. (15642480) (LOCKED),Tyler Boyd (15642496) (LOCKED),Kenny Golladay (15642468) (LOCKED),Harrison Bryant (15642888) (LOCKED),Justin Jackson (15642296),Bills (15642940) (LOCKED),,TE,Dawson Knox (15642782) (LOCKED),Dawson Knox,15642782,TE/FLEX,3300,In Progress,BUF,3.58
2305161055,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Matthew Stafford (15642189) (LOCKED),Derrick Henry (15642248) (LOCKED),Kareem Hunt (15642252) (LOCKED),Danny Amendola (15642578) (LOCKED),Brandin Cooks (15642500) (LOCKED),Russell Gage (15642540) (LOCKED),T.J. Hockenson (15642756) (LOCKED),Mike Davis (15642256) (LOCKED),Bills (15642940) (LOCKED),,WR,Danny Amendola (15642578) (LOCKED),Danny Amendola,15642578,WR/FLEX,3300,In Progress,DET,6.56
2305161056,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Jimmy Garoppolo (15642199),Mike Davis (15642256) (LOCKED),Todd Gurley II (15642270) (LOCKED),Julian Edelman (15642510),Terry McLaurin (15642486) (LOCKED),Deebo Samuel (15642508),George Kittle (15642752),Chris Carson (15642260),Chargers (15642944),,WR,Cedrick Wilson (15642580) (LOCKED),Cedrick Wilson,15642580,WR/FLEX,3300,In Progress,DAL,8.46
2305161057,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Baker Mayfield (15642197) (LOCKED),Mike Davis (15642256) (LOCKED),Derrick Henry (15642248) (LOCKED),Odell Beckham Jr. (15642480) (LOCKED),Tee Higgins (15642498) (LOCKED),Tyreek Hill (15642474),David Njoku (15642790) (LOCKED),Chris Carson (15642260),Packers (15642947) (LOCKED),,DST,Saints  (15642946) (LOCKED),Saints ,15642946,DST,3200,In Progress,NO,5
2305161058,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Josh Allen (15642182) (LOCKED),Derrick Henry (15642248) (LOCKED),Kareem Hunt (15642252) (LOCKED),Braxton Berrios (15642586) (LOCKED),Stefon Diggs (15642462) (LOCKED),Terry McLaurin (15642486) (LOCKED),Tyler Kroft (15642788) (LOCKED),Chris Carson (15642260),WAS Football Team (15642951) (LOCKED),,WR,Braxton Berrios (15642586) (LOCKED),Braxton Berrios,15642586,WR/FLEX,3200,In Progress,NYJ,6.4
2305161059,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Justin Herbert (15642190),Mike Davis (15642256) (LOCKED),Derrick Henry (15642248) (LOCKED),Keenan Allen (15642478),Keelan Cole (15642518),Kenny Golladay (15642468) (LOCKED),Hunter Henry (15642764),Giovani Bernard (15642308) (LOCKED),Broncos (15642949),,TE,Drew Sample (15642786) (LOCKED),Drew Sample,15642786,TE/FLEX,3200,In Progress,CIN,4.37
2305161060,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Andy Dalton (15642194) (LOCKED),Mike Davis (15642256) (LOCKED),Derrick Henry (15642248) (LOCKED),Michael Gallup (15642530) (LOCKED),CeeDee Lamb (15642472) (LOCKED),Terry McLaurin (15642486) (LOCKED),Travis Kelce (15642754),Giovani Bernard (15642308) (LOCKED),Lions (15642959) (LOCKED),,TE,Jordan Akins (15642784) (LOCKED),Jordan Akins,15642784,TE/FLEX,3200,In Progress,HOU,9.2
2305161061,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Gardner Minshew II (15642195),Derrick Henry (15642248) (LOCKED),Kareem Hunt (15642252) (LOCKED),Keelan Cole (15642518),Terry McLaurin (15642486) (LOCKED),Laviska Shenault Jr. (15642534),Hunter Henry (15642764),Mike Davis (15642256) (LOCKED),Buccaneers (15667853),,WR,Jalen Guyton (15642582),Jalen Guyton,15642582,WR/FLEX,3200,JAX@LAC 10/25/2020 04:25PM ET,LAC,7
2305161062,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Tom Brady (15667777),Ezekiel Elliott (15642246) (LOCKED),Derrick Henry (15642248) (LOCKED),Chris Godwin (15667801),Scotty Miller (15667811),Henry Ruggs III (15667805),Travis Kelce (15642754),Giovani Bernard (15642308) (LOCKED),Falcons (15642957) (LOCKED),,WR,Kalif Raymond (15642584) (LOCKED),Kalif Raymond,15642584,WR/FLEX,3200,In Progress,TEN,5.66
2305161063,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Deshaun Watson (15642186) (LOCKED),Mike Davis (15642256) (LOCKED),Kareem Hunt (15642252) (LOCKED),Brandin Cooks (15642500) (LOCKED),Will Fuller V (15642466) (LOCKED),Breshad Perriman (15642566) (LOCKED),Robert Tonyan (15642762) (LOCKED),Chris Carson (15642260),Cowboys (15642948) (LOCKED),,TE,Tyler Kroft (15642788) (LOCKED),Tyler Kroft,15642788,TE/FLEX,3100,In Progress,BUF,3.72
2305161064,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Drew Brees (15642193) (LOCKED),Derrick Henry (15642248) (LOCKED),Kareem Hunt (15642252) (LOCKED),Terry McLaurin (15642486) (LOCKED),DJ Moore (15642490) (LOCKED),Tre'Quan Smith (15642556) (LOCKED),Jared Cook (15642768) (LOCKED),Todd Gurley II (15642270) (LOCKED),Patriots (15642942),,DST,Packers  (15642947) (LOCKED),Packers ,15642947,DST,3100,In Progress,GB,4.8
2305161065,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Tom Brady (15667777),Mike Davis (15642256) (LOCKED),Derrick Henry (15642248) (LOCKED),Chris Godwin (15667801),A.J. Green (15642542) (LOCKED),Hunter Renfrow (15667807),Rob Gronkowski (15667835),Chris Carson (15642260),Chargers (15642944),,WR,David Moore (15642588),David Moore,15642588,WR/FLEX,3100,SEA@ARI 10/25/2020 08:20PM ET,SEA,8.1
2305161066,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Baker Mayfield (15642197) (LOCKED),Giovani Bernard (15642308) (LOCKED),Derrick Henry (15642248) (LOCKED),Davante Adams (15642452) (LOCKED),Odell Beckham Jr. (15642480) (LOCKED),Terry McLaurin (15642486) (LOCKED),Harrison Bryant (15642888) (LOCKED),James Robinson (15642264),Patriots (15642942),,WR,Trent Taylor (15642728),Trent Taylor,15642728,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,1.75
2305161067,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Derek Carr (15667778),Ezekiel Elliott (15642246) (LOCKED),Derrick Henry (15642248) (LOCKED),Chris Godwin (15667801),Hunter Renfrow (15667807),Mike Williams (15642520),Darren Waller (15667833),Giovani Bernard (15642308) (LOCKED),Chargers (15642944),,WR,Dante Pettis (15642730),Dante Pettis,15642730,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,0
2305161068,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Ryan Tannehill (15642192) (LOCKED),Mike Davis (15642256) (LOCKED),Ezekiel Elliott (15642246) (LOCKED),Chase Claypool (15642488) (LOCKED),Corey Davis (15642516) (LOCKED),Adam Humphries (15642526) (LOCKED),Travis Kelce (15642754),Giovani Bernard (15642308) (LOCKED),Chargers (15642944),,WR,Richie James (15642732),Richie James,15642732,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,0
2305161069,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Baker Mayfield (15642197) (LOCKED),Mike Davis (15642256) (LOCKED),Derrick Henry (15642248) (LOCKED),A.J. Green (15642542) (LOCKED),Jarvis Landry (15642524) (LOCKED),Terry McLaurin (15642486) (LOCKED),Travis Kelce (15642754),Kareem Hunt (15642252) (LOCKED),Titans (15642955) (LOCKED),,WR,Kevin White (15642734),Kevin White,15642734,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,0
2305161070,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Matt Ryan (15642187) (LOCKED),Derrick Henry (15642248) (LOCKED),Kareem Hunt (15642252) (LOCKED),Russell Gage (15642540) (LOCKED),Marvin Jones Jr. (15642538) (LOCKED),Calvin Ridley (15642456) (LOCKED),Hunter Henry (15642764),Chris Carson (15642260),Jets (15642961) (LOCKED),,WR,Jalen Hurd (15642736),Jalen Hurd,15642736,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,0
2305161071,NFL $125K mini-MAX [150 Entry Max],94751859,$0.50,Matthew Stafford (15642189) (LOCKED),Ezekiel Elliott (15642246) (LOCKED),Alvin Kamara (15642244) (LOCKED),Kenny Golladay (15642468) (LOCKED),Marvin Jones Jr. (15642538) (LOCKED),Calvin Ridley (15642456) (LOCKED),Harrison Bryant (15642888) (LOCKED),Jamaal Williams (15642378) (LOCKED),Broncos (15642949),,WR,Chris Thompson (15642738),Chris Thompson,15642738,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,0
2305167830,Modelo $5K NFL Beat Bettis Contest Series (7),94785020,$0,Ryan Tannehill (15642192) (LOCKED),Todd Gurley II (15642270) (LOCKED),Alvin Kamara (15642244) (LOCKED),A.J. Brown (15642476) (LOCKED),Chase Claypool (15642488) (LOCKED),Terry McLaurin (15642486) (LOCKED),Jonnu Smith (15642760) (LOCKED),Jamaal Williams (15642378) (LOCKED),49ers (15642945),,WR,Tavon Austin (15642740),Tavon Austin,15642740,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,SF,0
2305167832,NFL Reignmaker Week 7 $5K Contest,94879359,$0,Ryan Tannehill (15642192) (LOCKED),Ezekiel Elliott (15642246) (LOCKED),Alvin Kamara (15642244) (LOCKED),A.J. Brown (15642476) (LOCKED),Corey Davis (15642516) (LOCKED),Mike Williams (15642520),Eric Ebron (15642774) (LOCKED),Jamaal Williams (15642378) (LOCKED),Chiefs (15642941),,WR,Gunner Olszewski (15642742),Gunner Olszewski,15642742,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,NE,1.05
2305428408,Week 6 $10K Reignmaker Contest,94880447,$0,Matthew Stafford (15642189) (LOCKED),Derrick Henry (15642248) (LOCKED),Jamaal Williams (15642378) (LOCKED),Kenny Golladay (15642468) (LOCKED),Julio Jones (15642460) (LOCKED),Terry McLaurin (15642486) (LOCKED),T.J. Hockenson (15642756) (LOCKED),Kenyan Drake (15642298),Jaguars (15642954),,WR,Jakobi Meyers (15642744),Jakobi Meyers,15642744,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,NE,0.57
,,,,,,,,,,,,,,WR,Matthew Slater (15642746),Matthew Slater,15642746,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,NE,0
,,,,,,,,,,,,,,WR,Isaiah Zuber (15642748),Isaiah Zuber,15642748,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,NE,1.57
,,,,,,,,,,,,,,WR,Quincy Adeboyejo (15642750),Quincy Adeboyejo,15642750,WR/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,NE,0
,,,,,,,,,,,,,,TE,Ryan Izzo (15642796),Ryan Izzo,15642796,TE/FLEX,3000,SF@NE 10/25/2020 04:25PM ET,NE,2.64
,,,,,,,,,,,,,,WR,Seth Roberts (15642712) (LOCKED),Seth Roberts,15642712,WR/FLEX,3000,In Progress,CAR,1.78
,,,,,,,,,,,,,,WR,Pharoh Cooper (15642714) (LOCKED),Pharoh Cooper,15642714,WR/FLEX,3000,In Progress,CAR,0.37
,,,,,,,,,,,,,,WR,Brandon Zylstra (15642716) (LOCKED),Brandon Zylstra,15642716,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Keith Kirkwood (15642718) (LOCKED),Keith Kirkwood,15642718,WR/FLEX,3000,In Progress,CAR,2.3
,,,,,,,,,,,,,,WR,Omar Bayless (15642720) (LOCKED),Omar Bayless,15642720,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Deonte Harris (15642722) (LOCKED),Deonte Harris,15642722,WR/FLEX,3000,In Progress,NO,3.88
,,,,,,,,,,,,,,WR,Marquez Callaway (15642724) (LOCKED),Marquez Callaway,15642724,WR/FLEX,3000,In Progress,NO,2.5
,,,,,,,,,,,,,,WR,Bennie Fowler III (15642726) (LOCKED),Bennie Fowler III,15642726,WR/FLEX,3000,In Progress,NO,0.62
,,,,,,,,,,,,,,TE,Ian Thomas (15642798) (LOCKED),Ian Thomas,15642798,TE/FLEX,3000,In Progress,CAR,2.65
,,,,,,,,,,,,,,WR,Jeff Smith (15642696) (LOCKED),Jeff Smith,15642696,WR/FLEX,3000,In Progress,NYJ,7.4
,,,,,,,,,,,,,,WR,Vyncint Smith (15642698) (LOCKED),Vyncint Smith,15642698,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,WR,Denzel Mims (15642700) (LOCKED),Denzel Mims,15642700,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,WR,Chris Hogan (15642702) (LOCKED),Chris Hogan,15642702,WR/FLEX,3000,In Progress,NYJ,5.16
,,,,,,,,,,,,,,WR,Josh Malone (15642704) (LOCKED),Josh Malone,15642704,WR/FLEX,3000,In Progress,NYJ,1.7
,,,,,,,,,,,,,,WR,Isaiah McKenzie (15642706) (LOCKED),Isaiah McKenzie,15642706,WR/FLEX,3000,In Progress,BUF,4.9
,,,,,,,,,,,,,,WR,Andre Roberts (15642708) (LOCKED),Andre Roberts,15642708,WR/FLEX,3000,In Progress,BUF,0.48
,,,,,,,,,,,,,,WR,Isaiah Hodgins (15642710) (LOCKED),Isaiah Hodgins,15642710,WR/FLEX,3000,In Progress,BUF,0
,,,,,,,,,,,,,,TE,Chris Herndon (15642792) (LOCKED),Chris Herndon,15642792,TE/FLEX,3000,In Progress,NYJ,4.36
,,,,,,,,,,,,,,WR,Quintez Cephus (15642684) (LOCKED),Quintez Cephus,15642684,WR/FLEX,3000,In Progress,DET,3.92
,,,,,,,,,,,,,,WR,Marvin Hall (15642686) (LOCKED),Marvin Hall,15642686,WR/FLEX,3000,In Progress,DET,2.94
,,,,,,,,,,,,,,WR,Jamal Agnew (15642688) (LOCKED),Jamal Agnew,15642688,WR/FLEX,3000,In Progress,DET,2.04
,,,,,,,,,,,,,,WR,Olamide Zaccheaus (15642690) (LOCKED),Olamide Zaccheaus,15642690,WR/FLEX,3000,In Progress,ATL,4.83
,,,,,,,,,,,,,,WR,Christian Blake (15642692) (LOCKED),Christian Blake,15642692,WR/FLEX,3000,In Progress,ATL,1.53
,,,,,,,,,,,,,,WR,Brandon Powell (15642694) (LOCKED),Brandon Powell,15642694,WR/FLEX,3000,In Progress,ATL,0.95
,,,,,,,,,,,,,,WR,Rashard Higgins (15642666) (LOCKED),Rashard Higgins,15642666,WR/FLEX,3000,In Progress,CLE,5.58
,,,,,,,,,,,,,,WR,Donovan Peoples-Jones (15642668) (LOCKED),Donovan Peoples-Jones,15642668,WR/FLEX,3000,In Progress,CLE,0
,,,,,,,,,,,,,,WR,Taywan Taylor (15642670) (LOCKED),Taywan Taylor,15642670,WR/FLEX,3000,In Progress,CLE,0
,,,,,,,,,,,,,,WR,KhaDarel Hodge (15642672) (LOCKED),KhaDarel Hodge,15642672,WR/FLEX,3000,In Progress,CLE,2.7
,,,,,,,,,,,,,,WR,JoJo Natson (15642674) (LOCKED),JoJo Natson,15642674,WR/FLEX,3000,In Progress,CLE,0.1
,,,,,,,,,,,,,,WR,Mike Thomas (15642676) (LOCKED),Mike Thomas,15642676,WR/FLEX,3000,In Progress,CIN,3.98
,,,,,,,,,,,,,,WR,Auden Tate (15642678) (LOCKED),Auden Tate,15642678,WR/FLEX,3000,In Progress,CIN,2.4
,,,,,,,,,,,,,,WR,Alex Erickson (15642680) (LOCKED),Alex Erickson,15642680,WR/FLEX,3000,In Progress,CIN,0.43
,,,,,,,,,,,,,,WR,John Ross III (15642682) (LOCKED),John Ross III,15642682,WR/FLEX,3000,In Progress,CIN,1.85
,,,,,,,,,,,,,,TE,David Njoku (15642790) (LOCKED),David Njoku,15642790,TE/FLEX,3000,In Progress,CLE,5.77
,,,,,,,,,,,,,,WR,Equanimeous St. Brown (15642594) (LOCKED),Equanimeous St. Brown,15642594,WR/FLEX,3000,In Progress,GB,0
,,,,,,,,,,,,,,WR,Malik Taylor (15642654) (LOCKED),Malik Taylor,15642654,WR/FLEX,3000,In Progress,GB,0.6
,,,,,,,,,,,,,,WR,Darrius Shepherd (15642656) (LOCKED),Darrius Shepherd,15642656,WR/FLEX,3000,In Progress,GB,2.23
,,,,,,,,,,,,,,WR,Kenny Stills (15642658) (LOCKED),Kenny Stills,15642658,WR/FLEX,3000,In Progress,HOU,4.07
,,,,,,,,,,,,,,WR,DeAndre Carter (15642660) (LOCKED),DeAndre Carter,15642660,WR/FLEX,3000,In Progress,HOU,0.13
,,,,,,,,,,,,,,WR,Keke Coutee (15642662) (LOCKED),Keke Coutee,15642662,WR/FLEX,3000,In Progress,HOU,2.1
,,,,,,,,,,,,,,WR,Isaiah Coulter (15642664) (LOCKED),Isaiah Coulter,15642664,WR/FLEX,3000,In Progress,HOU,0
,,,,,,,,,,,,,,WR,Steven Sims Jr. (15642590) (LOCKED),Steven Sims Jr.,15642590,WR/FLEX,3000,In Progress,WAS,5.1
,,,,,,,,,,,,,,WR,Isaiah Wright (15642638) (LOCKED),Isaiah Wright,15642638,WR/FLEX,3000,In Progress,WAS,4.36
,,,,,,,,,,,,,,WR,Antonio Gandy-Golden (15642640) (LOCKED),Antonio Gandy-Golden,15642640,WR/FLEX,3000,In Progress,WAS,0.7
,,,,,,,,,,,,,,WR,Cam Sims (15642642) (LOCKED),Cam Sims,15642642,WR/FLEX,3000,In Progress,WAS,2.15
,,,,,,,,,,,,,,WR,Kelvin Harmon (15642644) (LOCKED),Kelvin Harmon,15642644,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Emanuel Hall (15642646) (LOCKED),Emanuel Hall,15642646,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Noah Brown (15642648) (LOCKED),Noah Brown,15642648,WR/FLEX,3000,In Progress,DAL,3.7
,,,,,,,,,,,,,,WR,Malik Turner (15642650) (LOCKED),Malik Turner,15642650,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Ventell Bryant (15642652) (LOCKED),Ventell Bryant,15642652,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,DST,Cowboys  (15642948) (LOCKED),Cowboys ,15642948,DST,3000,In Progress,DAL,1.17
,,,,,,,,,,,,,,WR,Freddie Swain (15642626),Freddie Swain,15642626,WR/FLEX,3000,SEA@ARI 10/25/2020 08:20PM ET,SEA,4.54
,,,,,,,,,,,,,,WR,Penny Hart (15642628),Penny Hart,15642628,WR/FLEX,3000,SEA@ARI 10/25/2020 08:20PM ET,SEA,0
,,,,,,,,,,,,,,WR,Phillip Dorsett II (15642630),Phillip Dorsett II,15642630,WR/FLEX,3000,SEA@ARI 10/25/2020 08:20PM ET,SEA,0
,,,,,,,,,,,,,,WR,Josh Gordon (15642632),Josh Gordon,15642632,WR/FLEX,3000,SEA@ARI 10/25/2020 08:20PM ET,SEA,0
,,,,,,,,,,,,,,WR,KeeSean Johnson (15642634),KeeSean Johnson,15642634,WR/FLEX,3000,SEA@ARI 10/25/2020 08:20PM ET,ARI,2.95
,,,,,,,,,,,,,,WR,Trent Sherfield (15642636),Trent Sherfield,15642636,WR/FLEX,3000,SEA@ARI 10/25/2020 08:20PM ET,ARI,0.27
,,,,,,,,,,,,,,WR,Byron Pringle (15642616),Byron Pringle,15642616,WR/FLEX,3000,KC@DEN 10/25/2020 04:25PM ET,KC,1.98
,,,,,,,,,,,,,,WR,DaeSean Hamilton (15642618),DaeSean Hamilton,15642618,WR/FLEX,3000,KC@DEN 10/25/2020 04:25PM ET,DEN,1.24
,,,,,,,,,,,,,,WR,Diontae Spencer (15642620),Diontae Spencer,15642620,WR/FLEX,3000,KC@DEN 10/25/2020 04:25PM ET,DEN,0.52
,,,,,,,,,,,,,,WR,Tyrie Cleveland (15642622),Tyrie Cleveland,15642622,WR/FLEX,3000,KC@DEN 10/25/2020 04:25PM ET,DEN,0.42
,,,,,,,,,,,,,,WR,Courtland Sutton (15642624),Courtland Sutton,15642624,WR/FLEX,3000,KC@DEN 10/25/2020 04:25PM ET,DEN,9.6
,,,,,,,,,,,,,,WR,Justin Watson (15667815),Justin Watson,15667815,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,TB,5.47
,,,,,,,,,,,,,,WR,Jaydon Mickens (15667817),Jaydon Mickens,15667817,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,TB,0.7
,,,,,,,,,,,,,,WR,Cyril Grayson (15667819),Cyril Grayson,15667819,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,TB,0
,,,,,,,,,,,,,,WR,John Hurst (15667821),John Hurst,15667821,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,TB,0
,,,,,,,,,,,,,,WR,John Franklin III (15667823),John Franklin III,15667823,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,TB,0
,,,,,,,,,,,,,,WR,Bryan Edwards (15667825),Bryan Edwards,15667825,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,LV,4.97
,,,,,,,,,,,,,,WR,Zay Jones (15667827),Zay Jones,15667827,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,LV,4.62
,,,,,,,,,,,,,,WR,Rico Gafford (15667829),Rico Gafford,15667829,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,Tyrell Williams (15667831),Tyrell Williams,15667831,WR/FLEX,3000,TB@LV 10/25/2020 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,Chris Conley (15642592),Chris Conley,15642592,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,JAX,5.6
,,,,,,,,,,,,,,WR,Collin Johnson (15642604),Collin Johnson,15642604,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,JAX,3.14
,,,,,,,,,,,,,,WR,Dede Westbrook (15642606),Dede Westbrook,15642606,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,JAX,1.4
,,,,,,,,,,,,,,WR,Jason Moore (15642608),Jason Moore,15642608,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,LAC,0
,,,,,,,,,,,,,,WR,K.J. Hill (15642610),K.J. Hill,15642610,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,LAC,0.86
,,,,,,,,,,,,,,WR,Tyron Johnson (15642612),Tyron Johnson,15642612,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,LAC,6.5
,,,,,,,,,,,,,,WR,Joe Reed (15642614),Joe Reed,15642614,WR/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,LAC,0.27
,,,,,,,,,,,,,,TE,Tyler Eifert (15642794),Tyler Eifert,15642794,TE/FLEX,3000,JAX@LAC 10/25/2020 04:25PM ET,JAX,4.38
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15642596) (LOCKED),Ray-Ray McCloud III,15642596,WR/FLEX,3000,In Progress,PIT,2.1
,,,,,,,,,,,,,,WR,Deon Cain (15642598) (LOCKED),Deon Cain,15642598,WR/FLEX,3000,In Progress,PIT,0
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (15642600) (LOCKED),Nick Westbrook-Ikhine,15642600,WR/FLEX,3000,In Progress,TEN,0.92
,,,,,,,,,,,,,,WR,Cameron Batson (15642602) (LOCKED),Cameron Batson,15642602,WR/FLEX,3000,In Progress,TEN,2.67
,,,,,,,,,,,,,,TE,Anthony Firkser (15642800) (LOCKED),Anthony Firkser,15642800,TE/FLEX,3000,In Progress,TEN,8.84
,,,,,,,,,,,,,,DST,Panthers  (15642956) (LOCKED),Panthers ,15642956,DST,2900,In Progress,CAR,3.83
,,,,,,,,,,,,,,TE,Ryan Griffin (15642802) (LOCKED),Ryan Griffin,15642802,TE/FLEX,2900,In Progress,NYJ,1.54
,,,,,,,,,,,,,,TE,Will Dissly (15642804),Will Dissly,15642804,TE/FLEX,2900,SEA@ARI 10/25/2020 08:20PM ET,SEA,3.92
