Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2897172873,$5K Wrangler Long Live Sports Series,115248071,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,1. Column A lists all of your contest entries for this draftgroup
2897172875,Draft Time Matchups presented by Miller Lite,115248121,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,2. Your current lineup is listed next to each entry (blank for reservations)
2897188771,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2897188772,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2897188773,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,5. For faster processing only include entries you are changing in the file you upload
2897188774,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,
2897188775,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,TE,Chris Herndon (19625281),Chris Herndon,19625281,TE/FLEX,2600,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Tommy Tremble (19625283),Tommy Tremble,19625283,TE/FLEX,2600,MIN@CAR 10/17/2021 01:00PM ET,CAR,3.98
,,,,,,,,,,,,,,DST,Browns  (19625468),Browns ,19625468,DST,2600,ARI@CLE 10/17/2021 04:05PM ET,CLE,6.4
,,,,,,,,,,,,,,TE,Blake Jarwin (19625279),Blake Jarwin,19625279,TE/FLEX,2600,DAL@NE 10/17/2021 04:25PM ET,DAL,4.78
,,,,,,,,,,,,,,TE,Jared Pinkney (19625371),Jared Pinkney,19625371,TE/FLEX,2500,-,FA,0
,,,,,,,,,,,,,,TE,David Wells (19625441),David Wells,19625441,TE/FLEX,2500,-,FA,0
,,,,,,,,,,,,,,TE,Kylen Granson (19625439),Kylen Granson,19625439,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,IND,1.04
,,,,,,,,,,,,,,TE,Farrod Green (19625443),Farrod Green,19625443,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,IND,0
,,,,,,,,,,,,,,TE,Pharaoh Brown (19625445),Pharaoh Brown,19625445,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,HOU,3.3
,,,,,,,,,,,,,,TE,Jordan Akins (19625447),Jordan Akins,19625447,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,HOU,2.86
,,,,,,,,,,,,,,TE,Brevin Jordan (19625449),Brevin Jordan,19625449,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,HOU,0
,,,,,,,,,,,,,,TE,Antony Auclair (19625451),Antony Auclair,19625451,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,HOU,1.62
,,,,,,,,,,,,,,TE,Paul Quessenberry (19625453),Paul Quessenberry,19625453,TE/FLEX,2500,HOU@IND 10/17/2021 01:00PM ET,HOU,0
,,,,,,,,,,,,,,TE,Marcedes Lewis (19625419),Marcedes Lewis,19625419,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,GB,2
,,,,,,,,,,,,,,TE,Josiah Deguara (19625421),Josiah Deguara,19625421,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,GB,0.35
,,,,,,,,,,,,,,TE,Tyler Davis (19625423),Tyler Davis,19625423,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,GB,0
,,,,,,,,,,,,,,TE,Dominique Dafney (19625425),Dominique Dafney,19625425,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,GB,0
,,,,,,,,,,,,,,TE,Bronson Kaufusi (19625427),Bronson Kaufusi,19625427,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,GB,0
,,,,,,,,,,,,,,TE,Jimmy Graham (19625429),Jimmy Graham,19625429,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,CHI,0.42
,,,,,,,,,,,,,,TE,Jesse James (19625431),Jesse James,19625431,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,J.P. Holtz (19625433),J.P. Holtz,19625433,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,Jesper Horsted (19625435),Jesper Horsted,19625435,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,CHI,7.2
,,,,,,,,,,,,,,TE,Patrick Scales (19625437),Patrick Scales,19625437,TE/FLEX,2500,GB@CHI 10/17/2021 01:00PM ET,CHI,0
,,,,,,,,,,,,,,TE,John Bates (19625399),John Bates,19625399,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,TE,Sammis Reyes (19625401),Sammis Reyes,19625401,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,TE,Jace Sternberger (19625403),Jace Sternberger,19625403,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,TE,Dylan Cantrell (19625405),Dylan Cantrell,19625405,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,TE,Tyrone Swoopes (19625407),Tyrone Swoopes,19625407,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,WAS,0
,,,,,,,,,,,,,,TE,Blake Bell (19625409),Blake Bell,19625409,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,KC,1.5
,,,,,,,,,,,,,,TE,Noah Gray (19625411),Noah Gray,19625411,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,KC,0.38
,,,,,,,,,,,,,,TE,Jody Fortson (19625413),Jody Fortson,19625413,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,KC,3.6
,,,,,,,,,,,,,,TE,Mark Vital (19625415),Mark Vital,19625415,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,James Winchester (19625417),James Winchester,19625417,TE/FLEX,2500,KC@WAS 10/17/2021 01:00PM ET,KC,0
,,,,,,,,,,,,,,TE,Kyle Rudolph (19625381),Kyle Rudolph,19625381,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,NYG,2.82
,,,,,,,,,,,,,,TE,Kaden Smith (19625383),Kaden Smith,19625383,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,NYG,1.26
,,,,,,,,,,,,,,TE,Levine Toilolo (19625385),Levine Toilolo,19625385,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,NYG,0
,,,,,,,,,,,,,,TE,Jake Hausmann (19625387),Jake Hausmann,19625387,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,NYG,0
,,,,,,,,,,,,,,TE,Chris Myarick (19625389),Chris Myarick,19625389,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,NYG,0
,,,,,,,,,,,,,,TE,Johnny Mundt (19625391),Johnny Mundt,19625391,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,LAR,0.38
,,,,,,,,,,,,,,TE,Jacob Harris (19625393),Jacob Harris,19625393,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,TE,Brycen Hopkins (19625395),Brycen Hopkins,19625395,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,TE,Kendall Blanton (19625397),Kendall Blanton,19625397,TE/FLEX,2500,LAR@NYG 10/17/2021 01:00PM ET,LAR,0
,,,,,,,,,,,,,,TE,Darren Fells (19625361),Darren Fells,19625361,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,DET,1.34
,,,,,,,,,,,,,,TE,Shane Zylstra (19625363),Shane Zylstra,19625363,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,TE,Hunter Bryant (19625365),Hunter Bryant,19625365,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,TE,Charlie Taumoepeau (19625367),Charlie Taumoepeau,19625367,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,TE,Brock Wright (19625369),Brock Wright,19625369,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,DET,0
,,,,,,,,,,,,,,TE,Drew Sample (19625373),Drew Sample,19625373,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,CIN,0.58
,,,,,,,,,,,,,,TE,Mitchell Wilcox (19625375),Mitchell Wilcox,19625375,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Mason Schreck (19625377),Mason Schreck,19625377,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Clark Harris (19625379),Clark Harris,19625379,TE/FLEX,2500,CIN@DET 10/17/2021 01:00PM ET,CIN,0
,,,,,,,,,,,,,,TE,Eric Tomlinson (19625347),Eric Tomlinson,19625347,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,TE,Josh Oliver (19625349),Josh Oliver,19625349,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,BAL,1.36
,,,,,,,,,,,,,,TE,Nick Boyle (19625351),Nick Boyle,19625351,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,TE,Tony Poljan (19625353),Tony Poljan,19625353,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,BAL,0
,,,,,,,,,,,,,,TE,Stephen Anderson (19625355),Stephen Anderson,19625355,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,LAC,1.68
,,,,,,,,,,,,,,TE,Tre' McKitty (19625357),Tre' McKitty,19625357,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,LAC,0
,,,,,,,,,,,,,,TE,Hunter Kampmoyer (19625359),Hunter Kampmoyer,19625359,TE/FLEX,2500,LAC@BAL 10/17/2021 01:00PM ET,LAC,0
,,,,,,,,,,,,,,DST,Chargers  (19625469),Chargers ,19625469,DST,2500,LAC@BAL 10/17/2021 01:00PM ET,LAC,4.6
,,,,,,,,,,,,,,TE,Colin Thompson (19625333),Colin Thompson,19625333,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,CAR,0
,,,,,,,,,,,,,,TE,Stephen Sullivan (19625335),Stephen Sullivan,19625335,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,CAR,0
,,,,,,,,,,,,,,TE,Ben Ellefson (19625337),Ben Ellefson,19625337,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Irv Smith Jr. (19625339),Irv Smith Jr.,19625339,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Zach Davidson (19625341),Zach Davidson,19625341,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Andrew DePaola (19625343),Andrew DePaola,19625343,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Brandon Dillon (19625345),Brandon Dillon,19625345,TE/FLEX,2500,MIN@CAR 10/17/2021 01:00PM ET,MIN,0
,,,,,,,,,,,,,,TE,Darrell Daniels (19625317),Darrell Daniels,19625317,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,TE,Demetrius Harris (19625319),Demetrius Harris,19625319,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,TE,Ross Travis (19625321),Ross Travis,19625321,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,TE,Bernhard Seikovits (19625323),Bernhard Seikovits,19625323,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,ARI,0
,,,,,,,,,,,,,,TE,Harrison Bryant (19625325),Harrison Bryant,19625325,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,CLE,2.58
,,,,,,,,,,,,,,TE,Connor Davis (19625327),Connor Davis,19625327,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,CLE,0
,,,,,,,,,,,,,,TE,Stephen Carlson (19625329),Stephen Carlson,19625329,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,CLE,0
,,,,,,,,,,,,,,TE,Miller Forristall (19625331),Miller Forristall,19625331,TE/FLEX,2500,ARI@CLE 10/17/2021 04:05PM ET,CLE,0
,,,,,,,,,,,,,,TE,Foster Moreau (19625285),Foster Moreau,19625285,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,LV,2.64
,,,,,,,,,,,,,,TE,Nick Bowers (19625303),Nick Bowers,19625303,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,LV,0
,,,,,,,,,,,,,,TE,Derek Carrier (19625305),Derek Carrier,19625305,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,LV,0.82
,,,,,,,,,,,,,,TE,Matt Bushman (19625307),Matt Bushman,19625307,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,LV,0
,,,,,,,,,,,,,,TE,Eric Saubert (19625309),Eric Saubert,19625309,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,DEN,0.68
,,,,,,,,,,,,,,TE,Andrew Beck (19625311),Andrew Beck,19625311,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,TE,Albert Okwuegbunam (19625313),Albert Okwuegbunam,19625313,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,DEN,4.92
,,,,,,,,,,,,,,TE,Shaun Beyer (19625315),Shaun Beyer,19625315,TE/FLEX,2500,LV@DEN 10/17/2021 04:25PM ET,DEN,0
,,,,,,,,,,,,,,TE,Devin Asiasi (19625287),Devin Asiasi,19625287,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,TE,Dalton Keene (19625289),Dalton Keene,19625289,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,TE,Troy Fumagalli (19625291),Troy Fumagalli,19625291,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,TE,Matt LaCosse (19625293),Matt LaCosse,19625293,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,NE,0
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (19625295),Jeremy Sprinkle,19625295,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Nick Ralston (19625297),Nick Ralston,19625297,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Sean McKeon (19625299),Sean McKeon,19625299,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,TE,Ian Bunting (19625301),Ian Bunting,19625301,TE/FLEX,2500,DAL@NE 10/17/2021 04:25PM ET,DAL,0
,,,,,,,,,,,,,,DST,Giants  (19625470),Giants ,19625470,DST,2400,LAR@NYG 10/17/2021 01:00PM ET,NYG,3.2
,,,,,,,,,,,,,,DST,Ravens  (19625471),Ravens ,19625471,DST,2300,LAC@BAL 10/17/2021 01:00PM ET,BAL,5.4
,,,,,,,,,,,,,,DST,Texans  (19625472),Texans ,19625472,DST,2200,HOU@IND 10/17/2021 01:00PM ET,HOU,3.8
,,,,,,,,,,,,,,DST,Lions  (19625473),Lions ,19625473,DST,2100,CIN@DET 10/17/2021 01:00PM ET,DET,3.4
,,,,,,,,,,,,,,DST,WAS Football Team  (19625474),WAS Football Team ,19625474,DST,2000,KC@WAS 10/17/2021 01:00PM ET,WAS,3.4
