Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1715099651,NFL $100K FREE 100th Season Contest,79801095,$0,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,1. Column A lists all of your contest entries for this draftgroup
1715099652,AutoNation Free Football Challenge,79913750,$0,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,2. Your current lineup is listed next to each entry (blank for reservations)
1715099653,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1715099654,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1715099655,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,5. For faster processing only include entries you are changing in the file you upload
1715099656,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099657,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1715099806,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Durham Smythe (13694267),Durham Smythe,13694267,TE/FLEX,2500,MIA@IND 11/10/2019 04:05PM ET,MIA,0.42
1715099807,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Clive Walford (13694269),Clive Walford,13694269,TE/FLEX,2500,MIA@IND 11/10/2019 04:05PM ET,MIA,0
1715099808,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Johnny Mundt (13694265),Johnny Mundt,13694265,TE/FLEX,2500,LAR@PIT 11/10/2019 04:25PM ET,LAR,0
1715099809,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Nick Vannett (13694283),Nick Vannett,13694283,TE/FLEX,2500,LAR@PIT 11/10/2019 04:25PM ET,PIT,2.08
1715099810,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Zach Gentry (13694285),Zach Gentry,13694285,TE/FLEX,2500,LAR@PIT 11/10/2019 04:25PM ET,PIT,0
1715099811,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,TE,Xavier Grimble (13694287),Xavier Grimble,13694287,TE/FLEX,2500,LAR@PIT 11/10/2019 04:25PM ET,PIT,0.43
1715099812,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Dolphins  (13694318),Dolphins ,13694318,DST,2400,MIA@IND 11/10/2019 04:05PM ET,MIA,2
1715099813,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Cardinals  (13694319),Cardinals ,13694319,DST,2200,ARI@TB 11/10/2019 01:00PM ET,ARI,3.33
1715099814,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Titans  (13694320),Titans ,13694320,DST,2000,KC@TEN 11/10/2019 01:00PM ET,TEN,8.33
1715099815,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Bengals  (13694321),Bengals ,13694321,DST,1700,BAL@CIN 11/10/2019 01:00PM ET,CIN,2.88
1715099816,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,DST,Falcons  (13694322),Falcons ,13694322,DST,1500,ATL@NO 11/10/2019 01:00PM ET,ATL,0.75
1715099817,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099818,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099819,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099820,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099821,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099822,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099823,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099824,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099825,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099826,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099827,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099828,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099829,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099830,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099831,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099832,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099833,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099834,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099835,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099836,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099837,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099838,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099839,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099840,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099841,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099842,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
