Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2270734651,NFL Wrangler Let the Games Begin,93172533,$0,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2270711717,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),T.Y. Hilton (15560572),DeVante Parker (15560544),George Kittle (15560848),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2270711718,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Jarvis Landry (15560570),Deebo Samuel (15560562),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2270711719,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Brandon Aiyuk (15560564),Brandin Cooks (15560624) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2270711720,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),DJ Moore (15560542) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2270711721,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Isaiah Wright (15560786) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,
2270711722,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),DeVante Parker (15560544),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2270734792,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Baker Mayfield (15560231),James Conner (15560286) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Odell Beckham Jr. (15560530),T.Y. Hilton (15560572),DJ Moore (15560542) (LOCKED),Austin Hooper (15560876),David Johnson (15560324) (LOCKED),Rams (15561042) (LOCKED),,DST,Broncos  (15561048),Broncos ,15561048,DST,3400,Postponed,DEN,4.75
2270734793,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Kenyan Drake (15560316) (LOCKED),David Johnson (15560324) (LOCKED),C.J. Board (15560698),Amari Cooper (15560514),DJ Moore (15560542) (LOCKED),Dalton Schultz (15560866),Kareem Hunt (15560296),Rams (15561042) (LOCKED),,TE,Ian Thomas (15560890) (LOCKED),Ian Thomas,15560890,TE/FLEX,3400,In Progress,CAR,3.5
2270734794,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Tyreek Hill (15560518) (LOCKED),Dontrelle Inman (15560650) (LOCKED),Terry McLaurin (15560538) (LOCKED),Tyler Higbee (15560858) (LOCKED),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,WR,Steven Sims Jr. (15560662) (LOCKED),Steven Sims Jr.,15560662,WR/FLEX,3400,In Progress,WAS,5.1
2270734795,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Clyde Edwards-Helaire (15560288) (LOCKED),Antonio Gibson (15560328) (LOCKED),Amari Cooper (15560514),Michael Gallup (15560558),Golden Tate (15560598),Darren Fells (15560894) (LOCKED),Jonathan Taylor (15560306),Steelers (15561043) (LOCKED),,WR,Gabriel Davis (15560660),Gabriel Davis,15560660,WR/FLEX,3400,Postponed,BUF,8.22
2270734796,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Will Fuller V (15560524) (LOCKED),Kenny Stills (15560654) (LOCKED),Evan Engram (15560870),Kareem Hunt (15560296),Eagles (15561053) (LOCKED),,TE,Tyler Eifert (15560892) (LOCKED),Tyler Eifert,15560892,TE/FLEX,3400,In Progress,JAX,5.42
2270734797,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Clyde Edwards-Helaire (15560288) (LOCKED),Joe Mixon (15560302) (LOCKED),Michael Gallup (15560558),Darius Slayton (15560586),Golden Tate (15560598),George Kittle (15560848),Todd Gurley II (15560314) (LOCKED),Cardinals (15561041) (LOCKED),,TE,Darren Fells (15560894) (LOCKED),Darren Fells,15560894,TE/FLEX,3400,In Progress,HOU,4.58
2270734798,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),Cooper Kupp (15560528) (LOCKED),Darius Slayton (15560586),Golden Tate (15560598),Dalton Schultz (15560866),James Conner (15560286) (LOCKED),Chiefs (15561047) (LOCKED),,TE,Jordan Reed (15560888),Jordan Reed,15560888,TE/FLEX,3400,MIA@SF 10/11/2020 04:05PM ET,SF,10.5
2270734799,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),James Conner (15560286) (LOCKED),Kenyan Drake (15560316) (LOCKED),Nelson Agholor (15560656) (LOCKED),DJ Moore (15560542) (LOCKED),Sammy Watkins (15560610) (LOCKED),Travis Kelce (15560850) (LOCKED),David Johnson (15560324) (LOCKED),Rams (15561042) (LOCKED),,WR,Chris Conley (15560664) (LOCKED),Chris Conley,15560664,WR/FLEX,3300,In Progress,JAX,6.05
2270734800,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Randall Cobb (15560604) (LOCKED),Keelan Cole (15560592) (LOCKED),Brandin Cooks (15560624) (LOCKED),George Kittle (15560848),Kareem Hunt (15560296),Rams (15561042) (LOCKED),,TE,Jordan Akins (15560898) (LOCKED),Jordan Akins,15560898,TE/FLEX,3300,In Progress,HOU,9.2
2270734801,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,WR,Trent Taylor (15560666),Trent Taylor,15560666,WR/FLEX,3300,MIA@SF 10/11/2020 04:05PM ET,SF,2.18
2270734650,Modelo $5K NFL Beat Bettis Contest Series (5),93778456,$0,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),T.Y. Hilton (15560572),DeVante Parker (15560544),George Kittle (15560848),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,TE,Jack Doyle (15560896),Jack Doyle,15560896,TE/FLEX,3300,IND@CLE 10/11/2020 04:25PM ET,IND,3.37
,,,,,,,,,,,,,,DST,Colts  (15561049),Colts ,15561049,DST,3300,IND@CLE 10/11/2020 04:25PM ET,IND,13
,,,,,,,,,,,,,,TE,Dan Arnold (15560900) (LOCKED),Dan Arnold,15560900,TE/FLEX,3200,In Progress,ARI,4.68
,,,,,,,,,,,,,,TE,Chris Herndon (15560902) (LOCKED),Chris Herndon,15560902,TE/FLEX,3200,In Progress,NYJ,4.35
,,,,,,,,,,,,,,WR,Kalif Raymond (15560668),Kalif Raymond,15560668,WR/FLEX,3200,Postponed,TEN,5.83
,,,,,,,,,,,,,,WR,Damion Ratley (15560670),Damion Ratley,15560670,WR/FLEX,3200,NYG@DAL 10/11/2020 04:25PM ET,NYG,2.58
,,,,,,,,,,,,,,WR,Cedrick Wilson (15560672),Cedrick Wilson,15560672,WR/FLEX,3100,NYG@DAL 10/11/2020 04:25PM ET,DAL,9.28
,,,,,,,,,,,,,,DST,Cowboys  (15561050),Cowboys ,15561050,DST,3100,NYG@DAL 10/11/2020 04:25PM ET,DAL,0.25
,,,,,,,,,,,,,,WR,DaeSean Hamilton (15560676),DaeSean Hamilton,15560676,WR/FLEX,3000,Postponed,DEN,1.55
,,,,,,,,,,,,,,WR,Damiere Byrd (15560832),Damiere Byrd,15560832,WR/FLEX,3000,Postponed,NE,7.98
,,,,,,,,,,,,,,WR,Jakobi Meyers (15560834),Jakobi Meyers,15560834,WR/FLEX,3000,Postponed,NE,0.57
,,,,,,,,,,,,,,WR,Matthew Slater (15560836),Matthew Slater,15560836,WR/FLEX,3000,Postponed,NE,0
,,,,,,,,,,,,,,WR,Gunner Olszewski (15560838),Gunner Olszewski,15560838,WR/FLEX,3000,Postponed,NE,2.1
,,,,,,,,,,,,,,WR,Quincy Adeboyejo (15560840),Quincy Adeboyejo,15560840,WR/FLEX,3000,Postponed,NE,0
,,,,,,,,,,,,,,WR,Diontae Spencer (15560842),Diontae Spencer,15560842,WR/FLEX,3000,Postponed,DEN,0.42
,,,,,,,,,,,,,,WR,Tyrie Cleveland (15560844),Tyrie Cleveland,15560844,WR/FLEX,3000,Postponed,DEN,0.57
,,,,,,,,,,,,,,WR,Courtland Sutton (15560846),Courtland Sutton,15560846,WR/FLEX,3000,Postponed,DEN,9.6
,,,,,,,,,,,,,,TE,Nick Vannett (15560910),Nick Vannett,15560910,TE/FLEX,3000,Postponed,DEN,0.7
,,,,,,,,,,,,,,WR,Chris Hogan (15560674) (LOCKED),Chris Hogan,15560674,WR/FLEX,3000,In Progress,NYJ,5.2
,,,,,,,,,,,,,,WR,KeeSean Johnson (15560820) (LOCKED),KeeSean Johnson,15560820,WR/FLEX,3000,In Progress,ARI,4.4
,,,,,,,,,,,,,,WR,Trent Sherfield (15560822) (LOCKED),Trent Sherfield,15560822,WR/FLEX,3000,In Progress,ARI,0
,,,,,,,,,,,,,,WR,Josh Malone (15560824) (LOCKED),Josh Malone,15560824,WR/FLEX,3000,In Progress,NYJ,1.7
,,,,,,,,,,,,,,WR,Jeff Smith (15560826) (LOCKED),Jeff Smith,15560826,WR/FLEX,3000,In Progress,NYJ,15.1
,,,,,,,,,,,,,,WR,Denzel Mims (15560828) (LOCKED),Denzel Mims,15560828,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,WR,Vyncint Smith (15560830) (LOCKED),Vyncint Smith,15560830,WR/FLEX,3000,In Progress,NYJ,0
,,,,,,,,,,,,,,TE,Ryan Griffin (15560908) (LOCKED),Ryan Griffin,15560908,TE/FLEX,3000,In Progress,NYJ,1
,,,,,,,,,,,,,,WR,Seth Roberts (15560804) (LOCKED),Seth Roberts,15560804,WR/FLEX,3000,In Progress,CAR,1.78
,,,,,,,,,,,,,,WR,Pharoh Cooper (15560806) (LOCKED),Pharoh Cooper,15560806,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Brandon Zylstra (15560808) (LOCKED),Brandon Zylstra,15560808,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Keith Kirkwood (15560810) (LOCKED),Keith Kirkwood,15560810,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Omar Bayless (15560812) (LOCKED),Omar Bayless,15560812,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Olamide Zaccheaus (15560814) (LOCKED),Olamide Zaccheaus,15560814,WR/FLEX,3000,In Progress,ATL,6.68
,,,,,,,,,,,,,,WR,Brandon Powell (15560816) (LOCKED),Brandon Powell,15560816,WR/FLEX,3000,In Progress,ATL,1.42
,,,,,,,,,,,,,,WR,Christian Blake (15560818) (LOCKED),Christian Blake,15560818,WR/FLEX,3000,In Progress,ATL,1.92
,,,,,,,,,,,,,,DST,Falcons  (15561051) (LOCKED),Falcons ,15561051,DST,3000,In Progress,ATL,1.75
,,,,,,,,,,,,,,WR,Isaiah Wright (15560786) (LOCKED),Isaiah Wright,15560786,WR/FLEX,3000,In Progress,WAS,4.63
,,,,,,,,,,,,,,WR,Antonio Gandy-Golden (15560788) (LOCKED),Antonio Gandy-Golden,15560788,WR/FLEX,3000,In Progress,WAS,1.17
,,,,,,,,,,,,,,WR,Cam Sims (15560790) (LOCKED),Cam Sims,15560790,WR/FLEX,3000,In Progress,WAS,0.92
,,,,,,,,,,,,,,WR,Kelvin Harmon (15560792) (LOCKED),Kelvin Harmon,15560792,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Emanuel Hall (15560794) (LOCKED),Emanuel Hall,15560794,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Jordan Veasy (15560796) (LOCKED),Jordan Veasy,15560796,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Van Jefferson Jr. (15560798) (LOCKED),Van Jefferson Jr.,15560798,WR/FLEX,3000,In Progress,LAR,3.12
,,,,,,,,,,,,,,WR,Nsimba Webster (15560800) (LOCKED),Nsimba Webster,15560800,WR/FLEX,3000,In Progress,LAR,0
,,,,,,,,,,,,,,WR,Trishton Jackson (15560802) (LOCKED),Trishton Jackson,15560802,WR/FLEX,3000,In Progress,LAR,0
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (15560778),Nick Westbrook-Ikhine,15560778,WR/FLEX,3000,Postponed,TEN,0
,,,,,,,,,,,,,,WR,Isaiah McKenzie (15560780),Isaiah McKenzie,15560780,WR/FLEX,3000,Postponed,BUF,4.32
,,,,,,,,,,,,,,WR,Andre Roberts (15560782),Andre Roberts,15560782,WR/FLEX,3000,Postponed,BUF,0.32
,,,,,,,,,,,,,,WR,Isaiah Hodgins (15560784),Isaiah Hodgins,15560784,WR/FLEX,3000,Postponed,BUF,0
,,,,,,,,,,,,,,TE,Tyler Kroft (15560906),Tyler Kroft,15560906,TE/FLEX,3000,Postponed,BUF,5.15
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15560766) (LOCKED),Ray-Ray McCloud III,15560766,WR/FLEX,3000,In Progress,PIT,0
,,,,,,,,,,,,,,WR,John Hightower (15560768) (LOCKED),John Hightower,15560768,WR/FLEX,3000,In Progress,PHI,2.22
,,,,,,,,,,,,,,WR,JJ Arcega-Whiteside (15560770) (LOCKED),JJ Arcega-Whiteside,15560770,WR/FLEX,3000,In Progress,PHI,0
,,,,,,,,,,,,,,WR,Deontay Burnett (15560772) (LOCKED),Deontay Burnett,15560772,WR/FLEX,3000,In Progress,PHI,2.45
,,,,,,,,,,,,,,WR,Travis Fulgham (15560774) (LOCKED),Travis Fulgham,15560774,WR/FLEX,3000,In Progress,PHI,13.7
,,,,,,,,,,,,,,WR,Quez Watkins (15560776) (LOCKED),Quez Watkins,15560776,WR/FLEX,3000,In Progress,PHI,0
,,,,,,,,,,,,,,WR,Devin Duvernay (15560678) (LOCKED),Devin Duvernay,15560678,WR/FLEX,3000,In Progress,BAL,3.8
,,,,,,,,,,,,,,WR,Chris Moore (15560750) (LOCKED),Chris Moore,15560750,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,James Proche (15560752) (LOCKED),James Proche,15560752,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,Antoine Wesley (15560754) (LOCKED),Antoine Wesley,15560754,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,DeAndrew White (15560756) (LOCKED),DeAndrew White,15560756,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,Mike Thomas (15560758) (LOCKED),Mike Thomas,15560758,WR/FLEX,3000,In Progress,CIN,5.3
,,,,,,,,,,,,,,WR,Auden Tate (15560760) (LOCKED),Auden Tate,15560760,WR/FLEX,3000,In Progress,CIN,2.47
,,,,,,,,,,,,,,WR,Alex Erickson (15560762) (LOCKED),Alex Erickson,15560762,WR/FLEX,3000,In Progress,CIN,0.65
,,,,,,,,,,,,,,WR,John Ross III (15560764) (LOCKED),John Ross III,15560764,WR/FLEX,3000,In Progress,CIN,1.85
,,,,,,,,,,,,,,WR,Dede Westbrook (15560680) (LOCKED),Dede Westbrook,15560680,WR/FLEX,3000,In Progress,JAX,1.4
,,,,,,,,,,,,,,WR,Collin Johnson (15560742) (LOCKED),Collin Johnson,15560742,WR/FLEX,3000,In Progress,JAX,0.92
,,,,,,,,,,,,,,WR,DeAndre Carter (15560744) (LOCKED),DeAndre Carter,15560744,WR/FLEX,3000,In Progress,HOU,0.2
,,,,,,,,,,,,,,WR,Keke Coutee (15560746) (LOCKED),Keke Coutee,15560746,WR/FLEX,3000,In Progress,HOU,2.1
,,,,,,,,,,,,,,WR,Isaiah Coulter (15560748) (LOCKED),Isaiah Coulter,15560748,WR/FLEX,3000,In Progress,HOU,0
,,,,,,,,,,,,,,TE,James O'Shaughnessy (15560904) (LOCKED),James O'Shaughnessy,15560904,TE/FLEX,3000,In Progress,JAX,4.62
,,,,,,,,,,,,,,WR,Bryan Edwards (15560728) (LOCKED),Bryan Edwards,15560728,WR/FLEX,3000,In Progress,LV,4.97
,,,,,,,,,,,,,,WR,Zay Jones (15560730) (LOCKED),Zay Jones,15560730,WR/FLEX,3000,In Progress,LV,5.48
,,,,,,,,,,,,,,WR,Keelan Doss (15560732) (LOCKED),Keelan Doss,15560732,WR/FLEX,3000,In Progress,LV,0
,,,,,,,,,,,,,,WR,Rico Gafford (15560734) (LOCKED),Rico Gafford,15560734,WR/FLEX,3000,In Progress,LV,0
,,,,,,,,,,,,,,WR,Tyrell Williams (15560736) (LOCKED),Tyrell Williams,15560736,WR/FLEX,3000,In Progress,LV,0
,,,,,,,,,,,,,,WR,Byron Pringle (15560738) (LOCKED),Byron Pringle,15560738,WR/FLEX,3000,In Progress,KC,0
,,,,,,,,,,,,,,WR,Marcus Kemp (15560740) (LOCKED),Marcus Kemp,15560740,WR/FLEX,3000,In Progress,KC,0
,,,,,,,,,,,,,,WR,Mohamed Sanu (15560712),Mohamed Sanu,15560712,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,SF,0.63
,,,,,,,,,,,,,,WR,Dante Pettis (15560714),Dante Pettis,15560714,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,SF,0
,,,,,,,,,,,,,,WR,Richie James (15560716),Richie James,15560716,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,SF,0
,,,,,,,,,,,,,,WR,Chris Thompson (15560718),Chris Thompson,15560718,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,SF,0
,,,,,,,,,,,,,,WR,Tavon Austin (15560720),Tavon Austin,15560720,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,SF,0
,,,,,,,,,,,,,,WR,Jakeem Grant (15560722),Jakeem Grant,15560722,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,MIA,4.78
,,,,,,,,,,,,,,WR,Mack Hollins (15560724),Mack Hollins,15560724,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,MIA,0
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (15560726),Lynn Bowden Jr.,15560726,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,MIA,0.7
,,,,,,,,,,,,,,WR,C.J. Board (15560698),C.J. Board,15560698,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,NYG,3.02
,,,,,,,,,,,,,,WR,Austin Mack (15560700),Austin Mack,15560700,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,NYG,0
,,,,,,,,,,,,,,WR,David Sills (15560702),David Sills,15560702,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,NYG,0
,,,,,,,,,,,,,,WR,Cody Core (15560704),Cody Core,15560704,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,NYG,0
,,,,,,,,,,,,,,WR,Noah Brown (15560706),Noah Brown,15560706,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,DAL,3.75
,,,,,,,,,,,,,,WR,Malik Turner (15560708),Malik Turner,15560708,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,Ventell Bryant (15560710),Ventell Bryant,15560710,WR/FLEX,3000,NYG@DAL 10/11/2020 04:25PM ET,DAL,0
,,,,,,,,,,,,,,WR,Reece Fountain (15560682),Reece Fountain,15560682,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,IND,1.43
,,,,,,,,,,,,,,WR,Ashton Dulin (15560684),Ashton Dulin,15560684,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,IND,0.4
,,,,,,,,,,,,,,WR,Marcus Johnson (15560686),Marcus Johnson,15560686,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,IND,3.7
,,,,,,,,,,,,,,WR,Dezmon Patmon (15560688),Dezmon Patmon,15560688,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,IND,0
,,,,,,,,,,,,,,WR,KhaDarel Hodge (15560690),KhaDarel Hodge,15560690,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,CLE,2.7
,,,,,,,,,,,,,,WR,Donovan Peoples-Jones (15560692),Donovan Peoples-Jones,15560692,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,CLE,0
,,,,,,,,,,,,,,WR,Rashard Higgins (15560694),Rashard Higgins,15560694,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,CLE,0.95
,,,,,,,,,,,,,,WR,JoJo Natson (15560696),JoJo Natson,15560696,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,CLE,0.1
,,,,,,,,,,,,,,TE,Jake Butt (15560914),Jake Butt,15560914,TE/FLEX,2900,Postponed,DEN,0.62
,,,,,,,,,,,,,,DST,Jaguars  (15561052) (LOCKED),Jaguars ,15561052,DST,2900,In Progress,JAX,2
,,,,,,,,,,,,,,TE,Trey Burton (15560912),Trey Burton,15560912,TE/FLEX,2900,IND@CLE 10/11/2020 04:25PM ET,IND,3.6
,,,,,,,,,,,,,,TE,Vance McDonald (15560920) (LOCKED),Vance McDonald,15560920,TE/FLEX,2800,In Progress,PIT,3.03
,,,,,,,,,,,,,,DST,Eagles  (15561053) (LOCKED),Eagles ,15561053,DST,2800,In Progress,PHI,7.5
,,,,,,,,,,,,,,TE,Kaden Smith (15560916),Kaden Smith,15560916,TE/FLEX,2800,NYG@DAL 10/11/2020 04:25PM ET,NYG,2.48
,,,,,,,,,,,,,,TE,Blake Bell (15560918),Blake Bell,15560918,TE/FLEX,2800,NYG@DAL 10/11/2020 04:25PM ET,DAL,2.45
,,,,,,,,,,,,,,TE,Ryan Izzo (15560930),Ryan Izzo,15560930,TE/FLEX,2700,Postponed,NE,1.85
,,,,,,,,,,,,,,TE,Maxx Williams (15560928) (LOCKED),Maxx Williams,15560928,TE/FLEX,2700,In Progress,ARI,0
,,,,,,,,,,,,,,TE,Nick Boyle (15560926) (LOCKED),Nick Boyle,15560926,TE/FLEX,2700,In Progress,BAL,3.45
,,,,,,,,,,,,,,TE,Josh Oliver (15560924) (LOCKED),Josh Oliver,15560924,TE/FLEX,2700,In Progress,JAX,0
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (15560922) (LOCKED),Ricky Seals-Jones,15560922,TE/FLEX,2700,In Progress,KC,0
,,,,,,,,,,,,,,DST,Browns  (15561054),Browns ,15561054,DST,2700,IND@CLE 10/11/2020 04:25PM ET,CLE,5.75
,,,,,,,,,,,,,,DST,WAS Football Team  (15561055) (LOCKED),WAS Football Team ,15561055,DST,2600,In Progress,WAS,6
,,,,,,,,,,,,,,DST,Texans  (15561056) (LOCKED),Texans ,15561056,DST,2600,In Progress,HOU,1.75
,,,,,,,,,,,,,,TE,Devin Asiasi (15561030),Devin Asiasi,15561030,TE/FLEX,2500,Postponed,NE,0
,,,,,,,,,,,,,,TE,Dalton Keene (15561032),Dalton Keene,15561032,TE/FLEX,2500,Postponed,NE,0
,,,,,,,,,,,,,,TE,Albert Okwuegbunam (15561034),Albert Okwuegbunam,15561034,TE/FLEX,2500,Postponed,DEN,0
,,,,,,,,,,,,,,TE,Austin Fort (15561036),Austin Fort,15561036,TE/FLEX,2500,Postponed,DEN,0
,,,,,,,,,,,,,,TE,Andrew Beck (15561038),Andrew Beck,15561038,TE/FLEX,2500,Postponed,DEN,0
,,,,,,,,,,,,,,TE,Darrell Daniels (15561022) (LOCKED),Darrell Daniels,15561022,TE/FLEX,2500,In Progress,ARI,1.1
,,,,,,,,,,,,,,TE,Jordan Thomas (15561024) (LOCKED),Jordan Thomas,15561024,TE/FLEX,2500,In Progress,ARI,2.43
,,,,,,,,,,,,,,TE,Trevon Wesco (15561026) (LOCKED),Trevon Wesco,15561026,TE/FLEX,2500,In Progress,NYJ,0
,,,,,,,,,,,,,,TE,Daniel Brown (15561028) (LOCKED),Daniel Brown,15561028,TE/FLEX,2500,In Progress,NYJ,0
,,,,,,,,,,,,,,DST,Jets  (15561057) (LOCKED),Jets ,15561057,DST,2500,In Progress,NYJ,4.75
,,,,,,,,,,,,,,TE,Chris Manhertz (15561014) (LOCKED),Chris Manhertz,15561014,TE/FLEX,2500,In Progress,CAR,1.48
,,,,,,,,,,,,,,TE,Colin Thompson (15561016) (LOCKED),Colin Thompson,15561016,TE/FLEX,2500,In Progress,CAR,0
,,,,,,,,,,,,,,TE,Luke Stocker (15561018) (LOCKED),Luke Stocker,15561018,TE/FLEX,2500,In Progress,ATL,0.4
,,,,,,,,,,,,,,TE,Jaeden Graham (15561020) (LOCKED),Jaeden Graham,15561020,TE/FLEX,2500,In Progress,ATL,0
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (15561002) (LOCKED),Jeremy Sprinkle,15561002,TE/FLEX,2500,In Progress,WAS,0
,,,,,,,,,,,,,,TE,Marcus Baugh (15561004) (LOCKED),Marcus Baugh,15561004,TE/FLEX,2500,In Progress,WAS,0.3
,,,,,,,,,,,,,,TE,Thaddeus Moss (15561006) (LOCKED),Thaddeus Moss,15561006,TE/FLEX,2500,In Progress,WAS,0
,,,,,,,,,,,,,,TE,Gerald Everett (15561008) (LOCKED),Gerald Everett,15561008,TE/FLEX,2500,In Progress,LAR,3.58
,,,,,,,,,,,,,,TE,Johnny Mundt (15561010) (LOCKED),Johnny Mundt,15561010,TE/FLEX,2500,In Progress,LAR,0.38
