Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2250440152,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Tee Higgins (15512841) (LOCKED),DJ Moore (15512789) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Tyler Eifert (15513135) (LOCKED),Chris Carson (15512515) (LOCKED),Ravens (15513305) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2259676322,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),DJ Chark Jr. (15512775) (LOCKED),A.J. Green (15512793) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Jordan Akins (15513143) (LOCKED),Mike Davis (15512527) (LOCKED),Buccaneers (15513311) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2259681202,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Kirk Cousins (15512445) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Brandin Cooks (15512837) (LOCKED),DJ Moore (15512789) (LOCKED),Adam Thielen (15512759) (LOCKED),Irv Smith Jr. (15513213) (LOCKED),Chris Carson (15512515) (LOCKED),Bears (15513317),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2259681203,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Keelan Cole (15512845) (LOCKED),DK Metcalf (15512747) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Drew Sample (15513137) (LOCKED),Kenyan Drake (15512519) (LOCKED),Bears (15513317),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2259681204,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Kirk Cousins (15512445) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Justin Jefferson (15512803) (LOCKED),Marvin Jones Jr. (15512817) (LOCKED),Adam Thielen (15512759) (LOCKED),Jordan Akins (15513143) (LOCKED),Mike Davis (15512527) (LOCKED),Bengals (15513320) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2259681205,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Derek Carr (15512450),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Cole Beasley (15512831),Brandin Cooks (15512837) (LOCKED),Hunter Renfrow (15512833),Darren Waller (15513101),Chris Carson (15512515) (LOCKED),Buccaneers (15513311) (LOCKED),,
2259681206,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Tyler Boyd (15512773) (LOCKED),Keelan Cole (15512845) (LOCKED),DeVante Parker (15512785) (LOCKED),Tyler Eifert (15513135) (LOCKED),Mike Davis (15512527) (LOCKED),Vikings (15513322) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2259696745,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Dak Prescott (15512429) (LOCKED),Chris Carson (15512515) (LOCKED),Joe Mixon (15512525) (LOCKED),Michael Gallup (15512771) (LOCKED),CeeDee Lamb (15512799) (LOCKED),DJ Moore (15512789) (LOCKED),Austin Hooper (15513119) (LOCKED),David Montgomery (15512535),Ravens (15513305) (LOCKED),,RB,J.J. Taylor (15512595),J.J. Taylor,15512595,RB/FLEX,4000,Postponed,NE,2.8
2259696746,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Dak Prescott (15512429) (LOCKED),Chris Carson (15512515) (LOCKED),Kenyan Drake (15512519) (LOCKED),Amari Cooper (15512755) (LOCKED),CeeDee Lamb (15512799) (LOCKED),Jarvis Landry (15512809) (LOCKED),Darren Waller (15513101),Joe Mixon (15512525) (LOCKED),Lions (15513328) (LOCKED),,RB,Jakob Johnson (15512597),Jakob Johnson,15512597,RB/FLEX,4000,Postponed,NE,2.9
2259696747,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Russell Wilson (15512426) (LOCKED),Mike Davis (15512527) (LOCKED),Devin Singletary (15512521),Odell Beckham Jr. (15512783) (LOCKED),Tyler Lockett (15512743) (LOCKED),David Moore (15512903) (LOCKED),Mike Gesicki (15513103) (LOCKED),David Montgomery (15512535),Bills (15513308),,RB,Darrel Williams (15512599),Darrel Williams,15512599,RB/FLEX,4000,Postponed,KC,3.3
2259696748,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Baker Mayfield (15512442) (LOCKED),Mike Davis (15512527) (LOCKED),Joe Mixon (15512525) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Michael Gallup (15512771) (LOCKED),DK Metcalf (15512747) (LOCKED),Austin Hooper (15513119) (LOCKED),Jonathan Taylor (15512509),Colts (15513313),,RB,Darwin Thompson (15512601),Darwin Thompson,15512601,RB/FLEX,4000,Postponed,KC,0.73
2259696749,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Deshaun Watson (15512432) (LOCKED),Chris Carson (15512515) (LOCKED),Kenyan Drake (15512519) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Will Fuller V (15512779) (LOCKED),Adam Thielen (15512759) (LOCKED),Darren Fells (15513147) (LOCKED),David Montgomery (15512535),Rams (15513306),,RB,Anthony Sherman (15512603),Anthony Sherman,15512603,RB/FLEX,4000,Postponed,KC,2.57
2259696750,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Josh Allen (15512428),Chris Carson (15512515) (LOCKED),Mike Davis (15512527) (LOCKED),John Brown (15512805),Stefon Diggs (15512749),Hunter Renfrow (15512833),T.J. Hockenson (15513107) (LOCKED),Joe Mixon (15512525) (LOCKED),Colts (15513313),,WR,N'Keal Harry (15512869),N'Keal Harry,15512869,WR/FLEX,4000,Postponed,NE,9.57
2259696751,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Matthew Stafford (15512439) (LOCKED),Chris Carson (15512515) (LOCKED),Dalvin Cook (15512497) (LOCKED),Danny Amendola (15512875) (LOCKED),Kenny Golladay (15512777) (LOCKED),DeAndre Hopkins (15512739) (LOCKED),Adam Trautman (15513295) (LOCKED),Mike Davis (15512527) (LOCKED),Buccaneers (15513311) (LOCKED),,WR,Parris Campbell (15512881),Parris Campbell,15512881,WR/FLEX,3900,IND@CHI 10/04/2020 04:25PM ET,IND,7.35
2259696752,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Dak Prescott (15512429) (LOCKED),Mike Davis (15512527) (LOCKED),Ronald Jones II (15512555) (LOCKED),Amari Cooper (15512755) (LOCKED),Michael Gallup (15512771) (LOCKED),DK Metcalf (15512747) (LOCKED),Austin Hooper (15513119) (LOCKED),David Montgomery (15512535),Bears (15513317),,TE,Mo Alie-Cox (15513121),Mo Alie-Cox,15513121,TE/FLEX,3900,IND@CHI 10/04/2020 04:25PM ET,IND,12.37
2259696753,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Gardner Minshew II (15512438) (LOCKED),Dalvin Cook (15512497) (LOCKED),Kenyan Drake (15512519) (LOCKED),DJ Chark Jr. (15512775) (LOCKED),DeVante Parker (15512785) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Darren Waller (15513101),Joe Mixon (15512525) (LOCKED),Buccaneers (15513311) (LOCKED),,WR,Phillip Dorsett II (15512879) (LOCKED),Phillip Dorsett II,15512879,WR/FLEX,3900,In Progress,SEA,0
2259696754,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Dak Prescott (15512429) (LOCKED),Mike Davis (15512527) (LOCKED),Joe Mixon (15512525) (LOCKED),Michael Gallup (15512771) (LOCKED),Jarvis Landry (15512809) (LOCKED),DK Metcalf (15512747) (LOCKED),Dalton Schultz (15513113) (LOCKED),Devin Singletary (15512521),Chargers (15513319) (LOCKED),,DST,Rams  (15513306),Rams ,15513306,DST,3900,NYG@LAR 10/04/2020 04:05PM ET,LAR,5
2259696755,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Josh Allen (15512428),Chris Carson (15512515) (LOCKED),Kenyan Drake (15512519) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Brandin Cooks (15512837) (LOCKED),Stefon Diggs (15512749),Darren Waller (15513101),Devin Singletary (15512521),Lions (15513328) (LOCKED),,WR,Demarcus Robinson (15512883),Demarcus Robinson,15512883,WR/FLEX,3900,Postponed,KC,3.6
2259696756,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Joe Burrow (15512435) (LOCKED),Chris Carson (15512515) (LOCKED),Dalvin Cook (15512497) (LOCKED),Tyler Boyd (15512773) (LOCKED),A.J. Green (15512793) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),T.J. Hockenson (15513107) (LOCKED),Mike Davis (15512527) (LOCKED),Colts (15513313),,TE,Jimmy Graham (15513125),Jimmy Graham,15513125,TE/FLEX,3800,IND@CHI 10/04/2020 04:25PM ET,CHI,12.77
2259696757,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Matthew Stafford (15512439) (LOCKED),Chris Carson (15512515) (LOCKED),Kenyan Drake (15512519) (LOCKED),Amari Cooper (15512755) (LOCKED),Kenny Golladay (15512777) (LOCKED),Tre'Quan Smith (15512815) (LOCKED),T.J. Hockenson (15513107) (LOCKED),David Montgomery (15512535),Bills (15513308),,DST,Steelers  (15513307),Steelers ,15513307,DST,3800,Postponed,PIT,9.33
2259696758,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Baker Mayfield (15512442) (LOCKED),Chris Carson (15512515) (LOCKED),Mike Davis (15512527) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Brandin Cooks (15512837) (LOCKED),Allen Robinson II (15512753),Dalton Schultz (15513113) (LOCKED),Nick Chubb (15512503) (LOCKED),Rams (15513306),,WR,Josh Gordon (15512885) (LOCKED),Josh Gordon,15512885,WR/FLEX,3800,In Progress,SEA,0
2259696759,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Dak Prescott (15512429) (LOCKED),Chris Carson (15512515) (LOCKED),Mike Davis (15512527) (LOCKED),KhaDarel Hodge (15512919) (LOCKED),DeAndre Hopkins (15512739) (LOCKED),CeeDee Lamb (15512799) (LOCKED),Dalton Schultz (15513113) (LOCKED),Devin Singletary (15512521),Buccaneers (15513311) (LOCKED),,TE,David Njoku (15513123) (LOCKED),David Njoku,15513123,TE/FLEX,3800,In Progress,CLE,14
2259696760,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Deshaun Watson (15512432) (LOCKED),Chris Carson (15512515) (LOCKED),Kenyan Drake (15512519) (LOCKED),Randall Cobb (15512823) (LOCKED),Brandin Cooks (15512837) (LOCKED),Adam Thielen (15512759) (LOCKED),Darren Waller (15513101),Jonathan Taylor (15512509),Buccaneers (15513311) (LOCKED),,WR,Cordarrelle Patterson (15512893),Cordarrelle Patterson,15512893,WR/FLEX,3700,IND@CHI 10/04/2020 04:25PM ET,CHI,3.57
2259696761,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Ryan Fitzpatrick (15512448) (LOCKED),Dalvin Cook (15512497) (LOCKED),Mike Davis (15512527) (LOCKED),Kenny Golladay (15512777) (LOCKED),DK Metcalf (15512747) (LOCKED),Preston Williams (15512839) (LOCKED),Mike Gesicki (15513103) (LOCKED),David Montgomery (15512535),Buccaneers (15513311) (LOCKED),,WR,Dontrelle Inman (15512887) (LOCKED),Dontrelle Inman,15512887,WR/FLEX,3700,In Progress,WAS,8.87
2259696762,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Joe Burrow (15512435) (LOCKED),Chris Carson (15512515) (LOCKED),Dalvin Cook (15512497) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Tyler Boyd (15512773) (LOCKED),Tee Higgins (15512841) (LOCKED),Tyler Eifert (15513135) (LOCKED),Kenyan Drake (15512519) (LOCKED),Rams (15513306),,WR,Isaiah Ford (15512891) (LOCKED),Isaiah Ford,15512891,WR/FLEX,3700,In Progress,MIA,7.1
2259696763,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Russell Wilson (15512426) (LOCKED),Mike Davis (15512527) (LOCKED),Ronald Jones II (15512555) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Brandin Cooks (15512837) (LOCKED),DK Metcalf (15512747) (LOCKED),Mike Gesicki (15513103) (LOCKED),Chris Carson (15512515) (LOCKED),Colts (15513313),,WR,Chris Conley (15512889) (LOCKED),Chris Conley,15512889,WR/FLEX,3700,In Progress,JAX,5.6
2259696764,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Gardner Minshew II (15512438) (LOCKED),Dalvin Cook (15512497) (LOCKED),Kenyan Drake (15512519) (LOCKED),Keelan Cole (15512845) (LOCKED),Kenny Golladay (15512777) (LOCKED),DK Metcalf (15512747) (LOCKED),Tyler Eifert (15513135) (LOCKED),Joe Mixon (15512525) (LOCKED),Rams (15513306),,DST,Bills  (15513308),Bills ,15513308,DST,3700,BUF@LV 10/04/2020 04:25PM ET,BUF,5
2259696765,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Derek Carr (15512450),Chris Carson (15512515) (LOCKED),Mike Davis (15512527) (LOCKED),Tyler Boyd (15512773) (LOCKED),Brandin Cooks (15512837) (LOCKED),Stefon Diggs (15512749),Darren Waller (15513101),Josh Jacobs (15512507),Colts (15513313),,DST,Cardinals  (15513309) (LOCKED),Cardinals ,15513309,DST,3600,In Progress,ARI,6.33
2259696766,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Dak Prescott (15512429) (LOCKED),Kenyan Drake (15512519) (LOCKED),Joe Mixon (15512525) (LOCKED),Odell Beckham Jr. (15512783) (LOCKED),Amari Cooper (15512755) (LOCKED),Michael Gallup (15512771) (LOCKED),T.J. Hockenson (15513107) (LOCKED),David Montgomery (15512535),Dolphins (15513330) (LOCKED),,TE,Rob Gronkowski (15513127) (LOCKED),Rob Gronkowski,15513127,TE/FLEX,3600,In Progress,TB,4.63
2259696767,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Matthew Stafford (15512439) (LOCKED),Chris Carson (15512515) (LOCKED),Mike Davis (15512527) (LOCKED),Deonte Harris (15512909) (LOCKED),DeAndre Hopkins (15512739) (LOCKED),Marvin Jones Jr. (15512817) (LOCKED),T.J. Hockenson (15513107) (LOCKED),Jonathan Taylor (15512509),Rams (15513306),,DST,Saints  (15513310) (LOCKED),Saints ,15513310,DST,3500,In Progress,NO,6
2259696768,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Matthew Stafford (15512439) (LOCKED),Chris Carson (15512515) (LOCKED),Dalvin Cook (15512497) (LOCKED),Tyler Boyd (15512773) (LOCKED),Marvin Jones Jr. (15512817) (LOCKED),Emmanuel Sanders (15512821) (LOCKED),T.J. Hockenson (15513107) (LOCKED),Kenyan Drake (15512519) (LOCKED),Buccaneers (15513311) (LOCKED),,TE,Jack Doyle (15513129),Jack Doyle,15513129,TE/FLEX,3500,IND@CHI 10/04/2020 04:25PM ET,IND,3.95
2259696769,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Tee Higgins (15512841) (LOCKED),DJ Moore (15512789) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Tyler Eifert (15513135) (LOCKED),Chris Carson (15512515) (LOCKED),Ravens (15513305) (LOCKED),,TE,Logan Thomas (15513131) (LOCKED),Logan Thomas,15513131,TE/FLEX,3500,In Progress,WAS,9.13
2259696770,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),DJ Chark Jr. (15512775) (LOCKED),A.J. Green (15512793) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Jordan Akins (15513143) (LOCKED),Mike Davis (15512527) (LOCKED),Buccaneers (15513311) (LOCKED),,WR,Jason Moore (15512897) (LOCKED),Jason Moore,15512897,WR/FLEX,3500,In Progress,LAC,0
2259696771,NFL $125K mini-MAX [150 Entry Max],93173327,$0.50,Kirk Cousins (15512445) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Brandin Cooks (15512837) (LOCKED),DJ Moore (15512789) (LOCKED),Adam Thielen (15512759) (LOCKED),Irv Smith Jr. (15513213) (LOCKED),Chris Carson (15512515) (LOCKED),Bears (15513317),,TE,Tyler Eifert (15513135) (LOCKED),Tyler Eifert,15513135,TE/FLEX,3500,In Progress,JAX,5.83
2259696621,Modelo $5K NFL Beat Bettis Contest Series (4),93234629,$0,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Keelan Cole (15512845) (LOCKED),DK Metcalf (15512747) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Drew Sample (15513137) (LOCKED),Kenyan Drake (15512519) (LOCKED),Bears (15513317),,TE,Drew Sample (15513137) (LOCKED),Drew Sample,15513137,TE/FLEX,3500,In Progress,CIN,4.77
,,,,,,,,,,,,,,WR,Nelson Agholor (15512895),Nelson Agholor,15512895,WR/FLEX,3500,BUF@LV 10/04/2020 04:25PM ET,LV,5.8
,,,,,,,,,,,,,,TE,Dawson Knox (15513133),Dawson Knox,15513133,TE/FLEX,3500,BUF@LV 10/04/2020 04:25PM ET,BUF,4.1
,,,,,,,,,,,,,,WR,Deonte Harris (15512909) (LOCKED),Deonte Harris,15512909,WR/FLEX,3400,In Progress,NO,4.17
,,,,,,,,,,,,,,WR,Ted Ginn Jr. (15512901),Ted Ginn Jr.,15512901,WR/FLEX,3400,IND@CHI 10/04/2020 04:25PM ET,CHI,1.95
,,,,,,,,,,,,,,WR,Steven Sims Jr. (15512899) (LOCKED),Steven Sims Jr.,15512899,WR/FLEX,3400,In Progress,WAS,5.1
,,,,,,,,,,,,,,WR,Justin Watson (15512905) (LOCKED),Justin Watson,15512905,WR/FLEX,3400,In Progress,TB,4.2
,,,,,,,,,,,,,,WR,Jalen Guyton (15512907) (LOCKED),Jalen Guyton,15512907,WR/FLEX,3400,In Progress,LAC,5.1
,,,,,,,,,,,,,,DST,Buccaneers  (15513311) (LOCKED),Buccaneers ,15513311,DST,3400,In Progress,TB,10.67
,,,,,,,,,,,,,,WR,David Moore (15512903) (LOCKED),David Moore,15512903,WR/FLEX,3400,In Progress,SEA,7.33
,,,,,,,,,,,,,,DST,Seahawks  (15513312) (LOCKED),Seahawks ,15513312,DST,3400,In Progress,SEA,6.67
,,,,,,,,,,,,,,TE,Tyler Kroft (15513139),Tyler Kroft,15513139,TE/FLEX,3400,BUF@LV 10/04/2020 04:25PM ET,BUF,6.13
,,,,,,,,,,,,,,DST,Colts  (15513313),Colts ,15513313,DST,3300,IND@CHI 10/04/2020 04:25PM ET,IND,15
,,,,,,,,,,,,,,WR,Devin Duvernay (15512913) (LOCKED),Devin Duvernay,15512913,WR/FLEX,3300,In Progress,BAL,4.6
,,,,,,,,,,,,,,WR,Kalif Raymond (15512915),Kalif Raymond,15512915,WR/FLEX,3300,Postponed,TEN,5.83
,,,,,,,,,,,,,,TE,O.J. Howard (15513145) (LOCKED),O.J. Howard,15513145,TE/FLEX,3300,In Progress,TB,7.87
,,,,,,,,,,,,,,DST,Cowboys  (15513314) (LOCKED),Cowboys ,15513314,DST,3300,In Progress,DAL,1
,,,,,,,,,,,,,,TE,Kyle Rudolph (15513141) (LOCKED),Kyle Rudolph,15513141,TE/FLEX,3300,In Progress,MIN,4.63
,,,,,,,,,,,,,,TE,Jordan Akins (15513143) (LOCKED),Jordan Akins,15513143,TE/FLEX,3300,In Progress,HOU,9.73
,,,,,,,,,,,,,,WR,Bryan Edwards (15512911),Bryan Edwards,15512911,WR/FLEX,3300,BUF@LV 10/04/2020 04:25PM ET,LV,4.97
,,,,,,,,,,,,,,WR,Tyler Johnson (15512921) (LOCKED),Tyler Johnson,15512921,WR/FLEX,3200,In Progress,TB,0
,,,,,,,,,,,,,,WR,KhaDarel Hodge (15512919) (LOCKED),KhaDarel Hodge,15512919,WR/FLEX,3200,In Progress,CLE,2.7
,,,,,,,,,,,,,,WR,Cedrick Wilson (15512925) (LOCKED),Cedrick Wilson,15512925,WR/FLEX,3200,In Progress,DAL,10.23
,,,,,,,,,,,,,,WR,Kenny Stills (15512917) (LOCKED),Kenny Stills,15512917,WR/FLEX,3200,In Progress,HOU,3.37
,,,,,,,,,,,,,,TE,Darren Fells (15513147) (LOCKED),Darren Fells,15513147,TE/FLEX,3200,In Progress,HOU,4.73
,,,,,,,,,,,,,,WR,Gabriel Davis (15512923),Gabriel Davis,15512923,WR/FLEX,3200,BUF@LV 10/04/2020 04:25PM ET,BUF,7.77
,,,,,,,,,,,,,,DST,Chiefs  (15513315),Chiefs ,15513315,DST,3200,Postponed,KC,6.33
,,,,,,,,,,,,,,DST,Patriots  (15513316),Patriots ,15513316,DST,3200,Postponed,NE,10.67
,,,,,,,,,,,,,,WR,Marvin Hall (15512927) (LOCKED),Marvin Hall,15512927,WR/FLEX,3100,In Progress,DET,4.33
,,,,,,,,,,,,,,DST,Bears  (15513317),Bears ,15513317,DST,3100,IND@CHI 10/04/2020 04:25PM ET,CHI,6.33
,,,,,,,,,,,,,,WR,Antonio Gandy-Golden (15512933) (LOCKED),Antonio Gandy-Golden,15512933,WR/FLEX,3100,In Progress,WAS,1.75
,,,,,,,,,,,,,,WR,Dede Westbrook (15512931) (LOCKED),Dede Westbrook,15512931,WR/FLEX,3100,In Progress,JAX,1.4
,,,,,,,,,,,,,,TE,James O'Shaughnessy (15513151) (LOCKED),James O'Shaughnessy,15513151,TE/FLEX,3100,In Progress,JAX,4.97
,,,,,,,,,,,,,,TE,Blake Bell (15513149) (LOCKED),Blake Bell,15513149,TE/FLEX,3100,In Progress,DAL,1.8
,,,,,,,,,,,,,,WR,Olabisi Johnson (15512929) (LOCKED),Olabisi Johnson,15512929,WR/FLEX,3100,In Progress,MIN,4
,,,,,,,,,,,,,,WR,Damion Ratley (15512935),Damion Ratley,15512935,WR/FLEX,3100,NYG@LAR 10/04/2020 04:05PM ET,NYG,1.3
,,,,,,,,,,,,,,WR,Quintez Cephus (15512939) (LOCKED),Quintez Cephus,15512939,WR/FLEX,3000,In Progress,DET,5.23
,,,,,,,,,,,,,,WR,Marquez Callaway (15513087) (LOCKED),Marquez Callaway,15513087,WR/FLEX,3000,In Progress,NO,0
,,,,,,,,,,,,,,WR,Bennie Fowler III (15513089) (LOCKED),Bennie Fowler III,15513089,WR/FLEX,3000,In Progress,NO,0
,,,,,,,,,,,,,,WR,Jamal Agnew (15513091) (LOCKED),Jamal Agnew,15513091,WR/FLEX,3000,In Progress,DET,1.73
,,,,,,,,,,,,,,WR,Ashton Dulin (15513075),Ashton Dulin,15513075,WR/FLEX,3000,IND@CHI 10/04/2020 04:25PM ET,IND,0.53
,,,,,,,,,,,,,,WR,Reece Fountain (15513077),Reece Fountain,15513077,WR/FLEX,3000,IND@CHI 10/04/2020 04:25PM ET,IND,2.15
,,,,,,,,,,,,,,WR,Dezmon Patmon (15513079),Dezmon Patmon,15513079,WR/FLEX,3000,IND@CHI 10/04/2020 04:25PM ET,IND,0
,,,,,,,,,,,,,,WR,Darnell Mooney (15513081),Darnell Mooney,15513081,WR/FLEX,3000,IND@CHI 10/04/2020 04:25PM ET,CHI,7.77
,,,,,,,,,,,,,,WR,Javon Wims (15513083),Javon Wims,15513083,WR/FLEX,3000,IND@CHI 10/04/2020 04:25PM ET,CHI,3.6
,,,,,,,,,,,,,,WR,Riley Ridley (15513085),Riley Ridley,15513085,WR/FLEX,3000,IND@CHI 10/04/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,WR,Seth Roberts (15513061) (LOCKED),Seth Roberts,15513061,WR/FLEX,3000,In Progress,CAR,1.7
,,,,,,,,,,,,,,WR,Pharoh Cooper (15513063) (LOCKED),Pharoh Cooper,15513063,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Brandon Zylstra (15513065) (LOCKED),Brandon Zylstra,15513065,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Keith Kirkwood (15513067) (LOCKED),Keith Kirkwood,15513067,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Omar Bayless (15513069) (LOCKED),Omar Bayless,15513069,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,KeeSean Johnson (15513071) (LOCKED),KeeSean Johnson,15513071,WR/FLEX,3000,In Progress,ARI,4.4
,,,,,,,,,,,,,,WR,Trent Sherfield (15513073) (LOCKED),Trent Sherfield,15513073,WR/FLEX,3000,In Progress,ARI,0
,,,,,,,,,,,,,,TE,Ian Thomas (15513153) (LOCKED),Ian Thomas,15513153,TE/FLEX,3000,In Progress,CAR,1.83
,,,,,,,,,,,,,,WR,Chris Moore (15513043) (LOCKED),Chris Moore,15513043,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,James Proche (15513045) (LOCKED),James Proche,15513045,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,Antoine Wesley (15513047) (LOCKED),Antoine Wesley,15513047,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,DeAndrew White (15513049) (LOCKED),DeAndrew White,15513049,WR/FLEX,3000,In Progress,BAL,0
,,,,,,,,,,,,,,WR,Isaiah Wright (15513051) (LOCKED),Isaiah Wright,15513051,WR/FLEX,3000,In Progress,WAS,3.5
,,,,,,,,,,,,,,WR,Cam Sims (15513053) (LOCKED),Cam Sims,15513053,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Kelvin Harmon (15513055) (LOCKED),Kelvin Harmon,15513055,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Emanuel Hall (15513057) (LOCKED),Emanuel Hall,15513057,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Jordan Veasy (15513059) (LOCKED),Jordan Veasy,15513059,WR/FLEX,3000,In Progress,WAS,0
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15513037),Ray-Ray McCloud III,15513037,WR/FLEX,3000,Postponed,PIT,0
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (15513039),Nick Westbrook-Ikhine,15513039,WR/FLEX,3000,Postponed,TEN,0
,,,,,,,,,,,,,,WR,Cameron Batson (15513041),Cameron Batson,15513041,WR/FLEX,3000,Postponed,TEN,2.85
,,,,,,,,,,,,,,WR,Jaydon Mickens (15513027) (LOCKED),Jaydon Mickens,15513027,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,John Hurst (15513029) (LOCKED),John Hurst,15513029,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,John Franklin III (15513031) (LOCKED),John Franklin III,15513031,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,K.J. Hill (15513033) (LOCKED),K.J. Hill,15513033,WR/FLEX,3000,In Progress,LAC,0.83
